date	funestus_sc_1_arabiensis_sc_5	funestus_sc_0.5_arabiensis_sc_4	funestus_sc_1_arabiensis_sc_5	observed
20120724	0.0135135138407	0.0162436552346	0.0135135138407	NaN
20120725	0.0173913035542	0.0182741116732	0.0173913035542	NaN
20120726	0.0164410062134	0.021298173815	0.0164410062134	NaN
20120727	0.0173913035542	0.0192697774619	0.0173913035542	NaN
20120728	0.0173913035542	0.0172413792461	0.0173913035542	NaN
20120729	0.0193236712366	0.0162271801382	0.0193236712366	NaN
20120730	0.0193236712366	0.0202839765698	0.0193236712366	NaN
20120731	0.0221579968929	0.0213197972626	0.0221579968929	NaN
20120801	0.0240847785026	0.0223123729229	0.0240847785026	NaN
20120802	0.0240847785026	0.021276595071	0.0240847785026	NaN
20120803	0.0231213867664	0.0182370822877	0.0231213867664	NaN
20120804	0.017357762903	0.0172239113599	0.017357762903	0.0
20120805	0.0183220822364	0.0192502532154	0.0183220822364	NaN
20120806	0.0192864034325	0.0182370822877	0.0192864034325	NaN
20120807	0.0193050187081	0.0172413792461	0.0193050187081	NaN
20120808	0.0193050187081	0.0162271801382	0.0193050187081	NaN
20120809	0.0106177609414	0.00811359006912	0.0106177609414	NaN
20120810	0.00772946840152	0.00608519278467	0.00772946840152	NaN
20120811	0.0125603862107	0.0121703855693	0.0125603862107	NaN
20120812	0.00772946840152	0.00811359006912	0.00772946840152	NaN
20120813	0.0125603862107	0.00709939142689	0.0125603862107	NaN
20120814	0.0106280194595	0.00811359006912	0.0106280194595	NaN
20120815	0.0173913035542	0.00811359006912	0.0173913035542	NaN
20120816	0.0125603862107	0.00709939142689	0.0125603862107	NaN
20120817	0.0135265700519	0.00709939142689	0.0135265700519	NaN
20120818	0.0135265700519	0.0101317120716	0.0135265700519	NaN
20120819	0.015458936803	0.00911854114384	0.015458936803	NaN
20120820	0.015458936803	0.0121580548585	0.015458936803	NaN
20120821	0.00966183561832	0.0131712257862	0.00966183561832	NaN
20120822	0.0125603862107	0.014184396714	0.0125603862107	NaN
20120823	0.0106280194595	0.014184396714	0.0106280194595	NaN
20120824	0.00966183561832	0.014184396714	0.00966183561832	NaN
20120825	0.0125603862107	0.014184396714	0.0125603862107	NaN
20120826	0.00967117957771	0.0131712257862	0.00967117957771	NaN
20120827	0.0106382975355	0.0111561864614	0.0106382975355	NaN
20120828	0.0106382975355	0.0121703855693	0.0106382975355	NaN
20120829	0.0106382975355	0.0141987828538	0.0106382975355	NaN
20120830	0.00773694412783	0.0121703855693	0.00773694412783	NaN
20120831	0.0135396514088	0.0141987828538	0.0135396514088	NaN
20120901	0.0106382975355	0.0111561864614	0.0106382975355	NaN
20120902	0.0116054154933	0.0172413792461	0.0116054154933	NaN
20120903	0.0106382975355	0.0162271801382	0.0106382975355	NaN
20120904	0.0116166509688	0.0152129819617	0.0116166509688	NaN
20120905	0.00968054216355	0.0172413792461	0.00968054216355	NaN
20120906	0.0125847049057	0.0152284260839	0.0125847049057	NaN
20120907	0.0116166509688	0.0131979696453	0.0116166509688	NaN
20120908	0.0145208127797	0.0172588825226	0.0145208127797	NaN
20120909	0.0145208127797	0.0192893408239	0.0145208127797	NaN
20120910	0.00871248822659	0.0162436552346	0.00871248822659	NaN
20120911	0.0106382975355	0.0121827414259	0.0106382975355	NaN
20120912	0.00966183561832	0.0152284260839	0.00966183561832	NaN
20120913	0.00965250935406	0.0142131978646	0.00965250935406	NaN
20120914	0.010607521981	0.0162436552346	0.010607521981	NaN
20120915	0.00868725869805	0.0121827414259	0.00868725869805	NaN
20120916	0.00772200757638	0.0162436552346	0.00772200757638	NaN
20120917	0.0106177609414	0.0142131978646	0.0106177609414	NaN
20120918	0.00965250935406	0.0172588825226	0.00965250935406	NaN
20120919	0.00966183561832	0.0172588825226	0.00966183561832	NaN
20120920	0.00966183561832	0.0141987828538	0.00966183561832	NaN
20120921	0.00386473420076	0.0131845837459	0.00386473420076	NaN
20120922	0.00966183561832	0.0131845837459	0.00966183561832	NaN
20120923	0.00966183561832	0.0152129819617	0.00966183561832	NaN
20120924	0.0115942033008	0.0141987828538	0.0115942033008	NaN
20120925	0.00869565177709	0.0172588825226	0.00869565177709	NaN
20120926	0.0115942033008	0.0172588825226	0.0115942033008	NaN
20120927	0.00772946840152	0.0192893408239	0.00772946840152	NaN
20120928	0.0135265700519	0.0192893408239	0.0135265700519	NaN
20120929	0.00869565177709	0.0182741116732	0.00869565177709	NaN
20120930	0.0125603862107	0.0152439028025	0.0125603862107	NaN
20121001	0.0106280194595	0.0172588825226	0.0106280194595	NaN
20121002	0.0125603862107	0.0142131978646	0.0125603862107	NaN
20121003	0.0125482622534	0.0152284260839	0.0125482622534	0.004987531
20121004	0.0125482622534	0.0121827414259	0.0125482622534	NaN
20121005	0.0144787644967	0.0131979696453	0.0144787644967	NaN
20121006	0.0106177609414	0.0152284260839	0.0106177609414	NaN
20121007	0.0115830115974	0.0152284260839	0.0115830115974	NaN
20121008	0.00772200757638	0.00609137071297	0.00772200757638	NaN
20121009	0.00675675692037	0.00406091380864	0.00675675692037	NaN
20121010	0.00675675692037	0.00812182761729	0.00675675692037	NaN
20121011	0.0106177609414	0.00609137071297	0.0106177609414	NaN
20121012	0.00772200757638	0.00812182761729	0.00772200757638	NaN
20121013	0.00675675692037	0.0111675122753	0.00675675692037	NaN
20121014	0.00869565177709	0.009127789177	0.00869565177709	NaN
20121015	0.00676328502595	0.009127789177	0.00676328502595	NaN
20121016	0.00772946840152	0.0101419882849	0.00772946840152	NaN
20121017	0.00869565177709	0.00709939142689	0.00869565177709	NaN
20121018	0.00869565177709	0.00709939142689	0.00869565177709	NaN
20121019	0.00869565177709	0.0111561864614	0.00869565177709	NaN
20121020	0.0106177609414	0.00811359006912	0.0106177609414	NaN
20121021	0.00869565177709	0.00709939142689	0.00869565177709	NaN
20121022	0.00773694412783	0.00608519278467	0.00773694412783	NaN
20121023	0.00967117957771	0.00709939142689	0.00967117957771	NaN
20121024	0.0106382975355	0.00709939142689	0.0106382975355	NaN
20121025	0.0116054154933	0.00913705583662	0.0116054154933	NaN
20121026	0.00967117957771	0.00507614202797	0.00967117957771	NaN
20121027	0.0106382975355	0.00507614202797	0.0106382975355	NaN
20121028	0.00773694412783	0.00913705583662	0.00773694412783	NaN
20121029	0.00869565177709	0.00608519278467	0.00869565177709	NaN
20121030	0.00869565177709	0.00507099414244	0.00869565177709	NaN
20121031	0.00966183561832	0.00709939142689	0.00966183561832	NaN
20121101	0.00870406161994	0.0111561864614	0.00870406161994	NaN
20121102	0.0067698257044	0.0111561864614	0.0067698257044	NaN
20121103	0.00773694412783	0.0121703855693	0.00773694412783	NaN
20121104	0.00870406161994	0.0121703855693	0.00870406161994	NaN
20121105	0.00968054216355	0.0111561864614	0.00968054216355	NaN
20121106	0.00774443382397	0.0152129819617	0.00774443382397	NaN
20121107	0.00678952457383	0.014184396714	0.00678952457383	NaN
20121108	0.00872938893735	0.0151975685731	0.00872938893735	NaN
20121109	0.0058195926249	0.0141987828538	0.0058195926249	NaN
20121110	0.00775945698842	0.0131845837459	0.00775945698842	NaN
20121111	0.00775193795562	0.014184396714	0.00775193795562	NaN
20121112	0.00484496122226	0.014184396714	0.00484496122226	NaN
20121113	0.00484966067597	0.0131712257862	0.00484966067597	NaN
20121114	0.00484966067597	0.0111448839307	0.00484966067597	NaN
20121115	0.00387972849421	0.0111448839307	0.00387972849421	NaN
20121116	0.00678952457383	0.0111336028203	0.00678952457383	NaN
20121117	0.0058195926249	0.0101214572787	0.0058195926249	NaN
20121118	0.0058195926249	0.0151668349281	0.0058195926249	NaN
20121119	0.00775945698842	0.0101112239063	0.00775945698842	NaN
20121120	0.0058195926249	0.0111111113802	0.0058195926249	NaN
20121121	0.00678952457383	0.00909090880305	0.00678952457383	NaN
20121122	0.00775945698842	0.0101112239063	0.00775945698842	NaN
20121123	0.00678952457383	0.00910010095686	0.00678952457383	NaN
20121124	0.00775945698842	0.0131445908919	0.00775945698842	NaN
20121125	0.00872938893735	0.0121334679425	0.00872938893735	NaN
20121126	0.0116391852498	0.0121334679425	0.0116391852498	NaN
20121127	0.0126091176644	0.00909090880305	0.0126091176644	NaN
20121128	0.0106692528352	0.0111111113802	0.0106692528352	NaN
