date	funestus_sc_4.5_arabiensis_sc_18	funestus_sc_1_arabiensis_sc_12	funestus_sc_4_arabiensis_sc_62	observed
20111121	0.273359835148	0.079207919538	0.185147508979	NaN
20111122	0.265407562256	0.0861386135221	0.185147508979	NaN
20111123	0.267661690712	0.0930693075061	0.180894315243	NaN
20111124	0.255721390247	0.0831683203578	0.18597561121	NaN
20111125	0.258449316025	0.0891089141369	0.175991863012	NaN
20111126	0.282306164503	0.0882061421871	0.185147508979	NaN
20111127	0.267661690712	0.0841584131122	0.191878169775	NaN
20111128	0.277611941099	0.0811881199479	0.191683575511	NaN
20111129	0.290547251701	0.0831683203578	0.196754559874	NaN
20111130	0.298507452011	0.0832507461309	0.200607895851	NaN
20111201	0.279601991177	0.0882061421871	0.198581561446	NaN
20111202	0.287562191486	0.0832507461309	0.176113367081	NaN
20111203	0.279601991177	0.0900990068912	0.185035392642	NaN
20111204	0.287562191486	0.0841584131122	0.197168856859	NaN
20111205	0.273631840944	0.0831683203578	0.17795753479	NaN
20111206	0.264676630497	0.0773042589426	0.190090999007	NaN
20111207	0.270646780729	0.0812685862184	0.183838382363	NaN
20111208	0.251741290093	0.0762376263738	0.171717166901	NaN
20111209	0.25373134017	0.0782178193331	0.162626266479	NaN
20111210	0.24577113986	0.0762376263738	0.187878787518	NaN
20111211	0.233830839396	0.0683168321848	0.173737376928	NaN
20111212	0.225099608302	0.0762376263738	0.161616161466	NaN
20111213	0.238047808409	0.0792864188552	0.15741674602	NaN
20111214	0.234063744545	0.0703667029738	0.146464645863	NaN
20111215	0.235059767961	0.0792864188552	0.156565651298	NaN
20111216	0.229540914297	0.0773042589426	0.147474750876	NaN
20111217	0.232767239213	0.0861386135221	0.156565651298	NaN
20111218	0.229540914297	0.0861386135221	0.152525246143	NaN
20111219	0.238522946835	0.0831683203578	0.142424240708	NaN
20111220	0.22233299911	0.0881188139319	0.143434345722	NaN
20111221	0.217347949743	0.0920792073011	0.143434345722	NaN
20111222	0.215568855405	0.0861386135221	0.14848485589	NaN
20111223	0.222554892302	0.0802775025368	0.151515156031	NaN
20111224	0.211576849222	0.084241822362	0.156565651298	NaN
20111225	0.216566860676	0.0831683203578	0.162626266479	NaN
20111226	0.22233299911	0.072277225554	0.149494946003	NaN
20111227	0.214356929064	0.0841584131122	0.156565651298	NaN
