date	funestus_sc_1.75_arabiensis_sc_2	funestus_sc_0.1_arabiensis_sc_1.75	funestus_sc_1.75_arabiensis_sc_2	observed
20130614	0.00484027108178	0.00581395346671	0.00484027108178	NaN
20130615	0.00387596897781	0.00678294571117	0.00387596897781	NaN
20130616	0.00387596897781	0.00678294571117	0.00387596897781	NaN
20130617	0.00484966067597	0.00581395346671	0.00484966067597	NaN
20130618	0.00387972849421	0.00581395346671	0.00387972849421	NaN
20130619	0.00388349522836	0.00678294571117	0.00388349522836	NaN
20130620	0.00388349522836	0.00678294571117	0.00388349522836	NaN
20130621	0.00388349522836	0.00775193795562	0.00388349522836	NaN
20130622	0.00388726918027	0.00678294571117	0.00388726918027	NaN
20130623	0.00388726918027	0.00678294571117	0.00388726918027	NaN
20130624	0.00291262124665	0.00678294571117	0.00291262124665	NaN
20130625	0.00388349522836	0.00775193795562	0.00388349522836	NaN
20130626	0.00194174761418	0.00581395346671	0.00194174761418	NaN
20130627	0.00194174761418	0.00678294571117	0.00194174761418	NaN
20130628	0.00194174761418	0.00678294571117	0.00194174761418	NaN
20130629	0.00194174761418	0.00872093066573	0.00194174761418	NaN
20130630	0.00194174761418	0.00678294571117	0.00194174761418	NaN
20130701	0.00194174761418	0.00872093066573	0.00194174761418	NaN
20130702	0.00193986424711	0.00678294571117	0.00193986424711	NaN
20130703	0.00290979631245	0.00678952457383	0.00290979631245	NaN
20130704	0.00193986424711	0.00775945698842	0.00193986424711	NaN
20130705	0.00193986424711	0.00775193795562	0.00193986424711	NaN
20130706	0.00193986424711	0.00775193795562	0.00193986424711	NaN
20130707	0.00290979631245	0.00775193795562	0.00290979631245	NaN
20130708	0.00193986424711	0.00775193795562	0.00193986424711	NaN
20130709	0.00290979631245	0.00872093066573	0.00290979631245	NaN
20130710	0.00290979631245	0.00678294571117	0.00290979631245	NaN
20130711	0.00290979631245	0.00775193795562	0.00290979631245	NaN
20130712	0.00193986424711	0.00678294571117	0.00193986424711	NaN
20130713	0.00387972849421	0.00775193795562	0.00387972849421	NaN
20130714	0.00290979631245	0.00581395346671	0.00290979631245	NaN
20130715	0.00484966067597	0.00775193795562	0.00484966067597	NaN
20130716	0.00193986424711	0.00484496122226	0.00193986424711	NaN
20130717	0.00387972849421	0.00581395346671	0.00387972849421	NaN
20130718	0.00291262124665	0.00581395346671	0.00291262124665	NaN
20130719	0.00388349522836	0.00678294571117	0.00388349522836	NaN
