date	funestus_sc_0.3_arabiensis_sc_1.25	funestus_sc_0.05_arabiensis_sc_1.75	funestus_sc_0.3_arabiensis_sc_1.25	observed
20130213	0.00299401208758	0.00791295710951	0.00299401208758	NaN
20130214	0.000998003990389	0.00593471806496	0.000998003990389	NaN
20130215	0.00199600798078	0.00593471806496	0.00199600798078	NaN
20130216	0.000998003990389	0.00494559854269	0.000998003990389	NaN
20130217	0.00399201596156	0.00494559854269	0.00399201596156	NaN
20130218	0.000998003990389	0.00494559854269	0.000998003990389	NaN
20130219	0.00199600798078	0.00297029712237	0.00199600798078	NaN
20130220	0.00299401208758	0.00198019808158	0.00299401208758	NaN
20130221	0.00299401208758	0.00396039616317	0.00299401208758	NaN
20130222	0.00399201596156	0.00198216061108	0.00399201596156	NaN
20130223	0.00399201596156	0.00396825419739	0.00399201596156	NaN
20130224	0.00199600798078	0.00198412709869	0.00199600798078	NaN
20130225	0.00399201596156	0.00297619053163	0.00399201596156	NaN
20130226	0.000998003990389	0.00297619053163	0.000998003990389	NaN
20130227	0.00399201596156	0.00297619053163	0.00399201596156	NaN
20130228	0.00199600798078	0.00198216061108	0.00199600798078	NaN
20130301	0.00399201596156	0.0059464816004	0.00399201596156	NaN
20130302	0.00199600798078	0.0029732408002	0.00199600798078	NaN
20130303	0.00298804789782	0.0029732408002	0.00298804789782	NaN
20130304	0.00199203193188	0.00297619053163	0.00199203193188	NaN
20130305	0.00399201596156	0.00297619053163	0.00399201596156	NaN
20130306	0.00299700303003	0.00297619053163	0.00299700303003	NaN
20130307	0.00399201596156	0.00496031763032	0.00399201596156	NaN
20130308	0.00299401208758	0.00297619053163	0.00299401208758	NaN
20130309	0.00499001983553	0.00694444449619	0.00499001983553	NaN
20130310	0.00299401208758	0.00396432122216	0.00299401208758	NaN
20130311	0.00399201596156	0.0059464816004	0.00399201596156	NaN
20130312	0.00299401208758	0.00396432122216	0.00299401208758	NaN
20130313	0.00499001983553	0.00693756202236	0.00499001983553	NaN
20130314	0.00399201596156	0.0029732408002	0.00399201596156	NaN
20130315	0.00499001983553	0.00693756202236	0.00499001983553	NaN
20130316	0.00299700303003	0.00495540117845	0.00299700303003	NaN
20130317	0.00399600388482	0.0059464816004	0.00399600388482	NaN
20130318	0.0029910269659	0.00396432122216	0.0029910269659	NaN
20130319	0.00199401797727	0.00495540117845	0.00199401797727	NaN
20130320	0.00199401797727	0.0059464816004	0.00199401797727	NaN
20130321	0.0029910269659	0.00495540117845	0.0029910269659	NaN
20130322	0.000997008988634	0.00198216061108	0.000997008988634	NaN
20130323	0.00199401797727	0.00595238106325	0.00199401797727	NaN
20130324	0.000998003990389	0.00496031763032	0.000998003990389	NaN
20130325	0.000998003990389	0.00396825419739	0.000998003990389	NaN
20130326	0.000998003990389	0.0039721946232	0.000998003990389	NaN
20130327	0.000999000971206	0.00496524339542	0.000999000971206	NaN
20130328	0.000999000971206	0.0039721946232	0.000999000971206	NaN
20130329	0.0010000000475	0.00297914608382	0.0010000000475	NaN
20130330	0.0010000000475	0.0019860973116	0.0010000000475	NaN
20130331	0.0010000000475	0.00297914608382	0.0010000000475	NaN
20130401	0.00200200197287	0.0019860973116	0.00200200197287	NaN
20130402	0.00100100098644	0.0019860973116	0.00100100098644	NaN
20130403	0.00100100098644	0	0.00100100098644	NaN
20130404	0.00200200197287	0.0019860973116	0.00200200197287	NaN
20130405	0.00300601194613	0.0019860973116	0.00300601194613	NaN
20130406	0.00300601194613	0.00297914608382	0.00300601194613	NaN
20130407	0.0020040080417	0.0019860973116	0.0020040080417	NaN
20130408	0.00300300307572	0.00198807148263	0.00300300307572	NaN
20130409	0	0.00198807148263	0	NaN
20130410	0.00300300307572	0.000994035741314	0.00300300307572	NaN
20130411	0.00100100098644	0.00198807148263	0.00100100098644	NaN
20130412	0.00300300307572	0.00297914608382	0.00300300307572	NaN
20130413	0.002000000095	0.0019860973116	0.002000000095	NaN
20130414	0.002000000095	0.0009930486558	0.002000000095	NaN
20130415	0.0010000000475	0.0019860973116	0.0010000000475	NaN
20130416	0.00300000002608	0.0019860973116	0.00300000002608	NaN
20130417	0.002000000095	0.000994035741314	0.002000000095	NaN
20130418	0.00400000018999	0.00198807148263	0.00400000018999	NaN
20130419	0.002000000095	0.00398009968922	0.002000000095	NaN
20130420	0.002000000095	0.00298804789782	0.002000000095	NaN
20130421	0.00300000002608	0.00498007982969	0.00300000002608	NaN
20130422	0.00300000002608	0.00597609579563	0.00300000002608	NaN
20130423	0.00300300307572	0.00497512426227	0.00300300307572	NaN
20130424	0.00300300307572	0.00696517433971	0.00300300307572	NaN
20130425	0.00100100098644	0.00498007982969	0.00100100098644	NaN
20130426	0.00400000018999	0.00498504471034	0.00400000018999	NaN
20130427	0.002000000095	0.00398803595453	0.002000000095	NaN
20130428	0.00299700303003	0.00498504471034	0.00299700303003	NaN
20130429	0.00199600798078	0.00498007982969	0.00199600798078	NaN
20130430	0.00199600798078	0.00398009968922	0.00199600798078	NaN
20130501	0.00199600798078	0.00398009968922	0.00199600798078	NaN
20130502	0.00299401208758	0.00696517433971	0.00299401208758	NaN
20130503	0.00299401208758	0.00597014930099	0.00299401208758	NaN
20130504	0.00299401208758	0.00597014930099	0.00299401208758	NaN
20130505	0	0.00596421491355	0	NaN
20130506	0.00300000002608	0.00595829216763	0.00300000002608	NaN
20130507	0.00100100098644	0.00496524339542	0.00100100098644	NaN
20130508	0.00100100098644	0.00595829216763	0.00100100098644	NaN
20130509	0.00100200402085	0.0039721946232	0.00100200402085	NaN
20130510	0.00100100098644	0.00496524339542	0.00100100098644	NaN
20130511	0.00100100098644	0.00396825419739	0.00100100098644	NaN
20130512	0.00100200402085	0.00595238106325	0.00100200402085	NaN
20130513	0.00100200402085	0.00396825419739	0.00100200402085	NaN
20130514	0.00100200402085	0.00396825419739	0.00100200402085	NaN
20130515	0.00100200402085	0.00396825419739	0.00100200402085	NaN
20130516	0.0020040080417	0.00496031763032	0.0020040080417	NaN
20130517	0	0.00297619053163	0	NaN
20130518	0.00100300903432	0.00496031763032	0.00100300903432	NaN
20130519	0.00100401602685	0.00496031763032	0.00100401602685	NaN
20130520	0.00200803205371	0.00396825419739	0.00200803205371	NaN
20130521	0.00100401602685	0.00198412709869	0.00100401602685	NaN
20130522	0.00100401602685	0.00396825419739	0.00100401602685	NaN
20130523	0	0.000992063549347	0	NaN
20130524	0.00100401602685	0.00396825419739	0.00100401602685	NaN
20130525	0	0.00396825419739	0	NaN
20130526	0	0.00297619053163	0	NaN
20130527	0	0.00297619053163	0	NaN
20130528	0	0.00297619053163	0	NaN
20130529	0.00100502511486	0.00297619053163	0.00100502511486	NaN
20130530	0.00100502511486	0.00198412709869	0.00100502511486	NaN
20130531	0	0.00396432122216	0	NaN
20130601	0	0.00396825419739	0	NaN
20130602	0	0.00297619053163	0	NaN
20130603	0.00200803205371	0.00396825419739	0.00200803205371	NaN
20130604	0.00200601806864	0.00297619053163	0.00200601806864	NaN
20130605	0.00401203613728	0.00198412709869	0.00401203613728	0.0
20130606	0.00300902710296	0.00297619053163	0.00300902710296	NaN
20130607	0.00601805420592	0.0128968255594	0.00601805420592	NaN
20130608	0.00501504493877	0.00992063526064	0.00501504493877	NaN
20130609	0.0100300898776	0.0158730167896	0.0100300898776	NaN
20130610	0.00401606410742	0.00892857182771	0.00401606410742	NaN
20130611	0.00602409616113	0.0109126986936	0.00602409616113	NaN
20130612	0.00301204808056	0.0109018832445	0.00301204808056	NaN
20130613	0.00502008013427	0.0099108023569	0.00502008013427	NaN
20130614	0.00301507534459	0.00693756202236	0.00301507534459	NaN
20130615	0.00502512557432	0.00891972240061	0.00502512557432	NaN
20130616	0.00401606410742	0.00693756202236	0.00401606410742	NaN
20130617	0.00401606410742	0.0099108023569	0.00401606410742	NaN
20130618	0.00200803205371	0.00891972240061	0.00200803205371	NaN
20130619	0.00401606410742	0.0099108023569	0.00401606410742	NaN
20130620	0.00301507534459	0.0099108023569	0.00301507534459	NaN
20130621	0.00402010045946	0.00891972240061	0.00402010045946	NaN
20130622	0.00402010045946	0.00891972240061	0.00402010045946	NaN
20130623	0.00301507534459	0.00992063526064	0.00301507534459	NaN
20130624	0.00301507534459	0.00892857182771	0.00301507534459	NaN
20130625	0.00301204808056	0.00892857182771	0.00301204808056	NaN
20130626	0.00301204808056	0.00793650839478	0.00301204808056	NaN
20130627	0.00301204808056	0.00892857182771	0.00301204808056	NaN
20130628	0.00301204808056	0.00695134047419	0.00301204808056	NaN
20130629	0.00301204808056	0.0079443892464	0.00301204808056	NaN
20130630	0.00200803205371	0.00695134047419	0.00200803205371	NaN
20130701	0.00301204808056	0.00795228593051	0.00301204808056	NaN
20130702	0.00201005022973	0.00695825042203	0.00201005022973	NaN
20130703	0.00201207236387	0.00795228593051	0.00201207236387	NaN
20130704	0.00201005022973	0.00795228593051	0.00201005022973	NaN
20130705	0.00201005022973	0.0079443892464	0.00201005022973	NaN
20130706	0.00201005022973	0.00595829216763	0.00201005022973	NaN
20130707	0.00201005022973	0.00695134047419	0.00201005022973	NaN
20130708	0.00200803205371	0.00695825042203	0.00200803205371	NaN
20130709	0.00200803205371	0.00596421491355	0.00200803205371	NaN
20130710	0.00200803205371	0.00298210745677	0.00200803205371	NaN
20130711	0.00200803205371	0.0049701789394	0.00200803205371	NaN
20130712	0.00100401602685	0.00398406386375	0.00100401602685	NaN
20130713	0.00301204808056	0.00298804789782	0.00301204808056	NaN
20130714	0.00100401602685	0.0029910269659	0.00100401602685	NaN
20130715	0.00200803205371	0.0029910269659	0.00200803205371	NaN
20130716	0.00200803205371	0.0029910269659	0.00200803205371	NaN
20130717	0.00301204808056	0.0029910269659	0.00301204808056	NaN
20130718	0.00200803205371	0.00498504471034	0.00200803205371	NaN
20130719	0.00401606410742	0.00499001983553	0.00401606410742	NaN
20130720	0.00200601806864	0.00499001983553	0.00200601806864	NaN
20130721	0.00401203613728	0.00598802417517	0.00401203613728	NaN
20130722	0.00300902710296	0.00498504471034	0.00300902710296	NaN
20130723	0.00401203613728	0.00697211176157	0.00401203613728	NaN
20130724	0.00401203613728	0.00498007982969	0.00401203613728	NaN
20130725	0.00400801608339	0.00697211176157	0.00400801608339	NaN
20130726	0.00300601194613	0.00697211176157	0.00300601194613	NaN
20130727	0.00400801608339	0.00697211176157	0.00400801608339	NaN
20130728	0.00400801608339	0.00697211176157	0.00400801608339	NaN
20130729	0.00400801608339	0.00796812772751	0.00400801608339	NaN
20130730	0.00400801608339	0.00697211176157	0.00400801608339	NaN
20130731	0.00400400394574	0.00796812772751	0.00400400394574	NaN
20130801	0.00400400394574	0.00796812772751	0.00400400394574	NaN
20130802	0.00400801608339	0.00697211176157	0.00400801608339	NaN
20130803	0.00300601194613	0.00498007982969	0.00300601194613	NaN
20130804	0.00400801608339	0.00796812772751	0.00400801608339	0.009345794
20130805	0.00300000002608	0.00498007982969	0.00300000002608	NaN
20130806	0.002000000095	0.00896414369345	0.002000000095	NaN
20130807	0.00300000002608	0.00498007982969	0.00300000002608	NaN
20130808	0.002000000095	0.00697211176157	0.002000000095	NaN
20130809	0	0.000996015965939	0	NaN
20130810	0	0.0029910269659	0	NaN
20130811	0	0.000997008988634	0	NaN
20130812	0	0.00199401797727	0	NaN
20130813	0	0.00199600798078	0	NaN
20130814	0	0.00299401208758	0	NaN
20130815	0	0.00299401208758	0	NaN
20130816	0	0.00199600798078	0	NaN
20130817	0	0.00299401208758	0	NaN
20130818	0	0.000998003990389	0	NaN
20130819	0	0.00199600798078	0	NaN
20130820	0	0.00199800194241	0	NaN
20130821	0	0.000999000971206	0	NaN
20130822	0.00100200402085	0.000999000971206	0.00100200402085	NaN
20130823	0.00100200402085	0.000999000971206	0.00100200402085	NaN
20130824	0	0.00199800194241	0	NaN
20130825	0.00100300903432	0.000999000971206	0.00100300903432	NaN
20130826	0.00100300903432	0.00199800194241	0.00100300903432	NaN
20130827	0	0.0010000000475	0	NaN
20130828	0.00100200402085	0.00300000002608	0.00100200402085	NaN
20130829	0.00100200402085	0.002000000095	0.00100200402085	NaN
20130830	0.00100200402085	0.00300300307572	0.00100200402085	NaN
20130831	0	0.00100100098644	0	NaN
20130901	0.00100100098644	0.00300300307572	0.00100100098644	NaN
20130902	0	0.00200200197287	0	NaN
20130903	0.00100200402085	0.00300300307572	0.00100200402085	NaN
20130904	0	0.00100200402085	0	NaN
20130905	0.00100300903432	0.00300300307572	0.00100300903432	NaN
20130906	0.00100300903432	0.00100100098644	0.00100300903432	NaN
20130907	0.00100300903432	0.00200200197287	0.00100300903432	NaN
20130908	0	0.00200200197287	0	NaN
20130909	0.00100200402085	0.00300300307572	0.00100200402085	NaN
20130910	0.00100200402085	0.00300300307572	0.00100200402085	NaN
20130911	0.00100200402085	0.00300300307572	0.00100200402085	NaN
20130912	0.00100200402085	0.00300300307572	0.00100200402085	NaN
20130913	0.00100300903432	0.00400400394574	0.00100300903432	NaN
20130914	0	0.00300000002608	0	NaN
20130915	0.00100300903432	0.00300300307572	0.00100300903432	NaN
20130916	0	0.00300300307572	0	NaN
20130917	0	0.00400400394574	0	NaN
20130918	0	0.00100100098644	0	NaN
20130919	0.00100200402085	0.00300300307572	0.00100200402085	NaN
20130920	0.00100200402085	0.00200200197287	0.00100200402085	NaN
20130921	0.00100401602685	0.00300300307572	0.00100401602685	NaN
20130922	0.00100401602685	0.00100100098644	0.00100401602685	NaN
20130923	0.00100401602685	0.00300300307572	0.00100401602685	NaN
20130924	0	0.00200200197287	0	NaN
20130925	0.00100300903432	0.00300300307572	0.00100300903432	NaN
20130926	0	0.00200200197287	0	NaN
20130927	0.00100200402085	0.00200200197287	0.00100200402085	NaN
20130928	0	0	0	NaN
20130929	0	0.00300300307572	0	NaN
20130930	0	0	0	NaN
20131001	0	0.00300300307572	0	NaN
20131002	0	0.00300300307572	0	NaN
20131003	0	0.00400000018999	0	0.0
20131004	0	0.0010000000475	0	NaN
20131005	0.00100200402085	0.00299700303003	0.00100200402085	NaN
20131006	0.00100200402085	0.00199800194241	0.00100200402085	NaN
20131007	0	0.00299700303003	0	NaN
20131008	0	0.000999000971206	0	NaN
20131009	0	0.00199800194241	0	NaN
20131010	0	0.0010000000475	0	NaN
20131011	0	0.000999000971206	0	NaN
20131012	0	0	0	NaN
20131013	0	0.000998003990389	0	NaN
20131014	0	0.000998003990389	0	NaN
20131015	0	0.000998003990389	0	NaN
20131016	0	0.00199600798078	0	NaN
20131017	0	0.000997008988634	0	NaN
20131018	0	0.00199401797727	0	NaN
20131019	0	0.000997008988634	0	NaN
20131020	0	0.000997008988634	0	NaN
20131021	0	0.0029910269659	0	NaN
20131022	0	0.000997008988634	0	NaN
20131023	0	0.0029910269659	0	NaN
20131024	0	0.00199401797727	0	NaN
20131025	0	0.0029910269659	0	NaN
20131026	0	0.00398406386375	0	NaN
20131027	0	0.0029850746505	0	NaN
20131028	0	0.00199203193188	0	NaN
20131029	0	0.00298804789782	0	NaN
20131030	0	0.00298210745677	0	NaN
20131031	0	0.00397614296526	0	NaN
20131101	0	0.00298210745677	0	NaN
20131102	0	0.00198807148263	0	NaN
20131103	0	0.000994035741314	0	NaN
20131104	0	0.00198807148263	0	NaN
20131105	0	0.00198807148263	0	NaN
20131106	0	0.00398009968922	0	NaN
20131107	0	0.00199203193188	0	NaN
20131108	0	0.00398406386375	0	NaN
20131109	0	0.00298804789782	0	NaN
20131110	0	0.00398803595453	0	NaN
20131111	0	0.0029910269659	0	NaN
20131112	0	0.00199401797727	0	NaN
20131113	0	0.000997008988634	0	NaN
20131114	0	0.000997008988634	0	NaN
20131115	0	0	0	NaN
20131116	0	0	0	NaN
20131117	0	0	0	NaN
20131118	0	0	0	NaN
20131119	0	0	0	NaN
20131120	0	0.000997008988634	0	NaN
20131121	0	0.000995024922304	0	NaN
20131122	0	0.000995024922304	0	NaN
20131123	0	0	0	NaN
20131124	0	0.000994035741314	0	NaN
20131125	0	0	0	NaN
20131126	0	0.000994035741314	0	NaN
20131127	0	0	0	NaN
20131128	0	0	0	NaN
20131129	0	0	0	NaN
20131130	0	0.00198807148263	0	NaN
20131201	0	0	0	NaN
20131202	0.000998003990389	0.000995024922304	0.000998003990389	NaN
20131203	0.00199401797727	0.000995024922304	0.00199401797727	NaN
20131204	0.00498504471034	0.00696517433971	0.00498504471034	NaN
20131205	0.00498504471034	0.00894632190466	0.00498504471034	NaN
20131206	0.00797607190907	0.0129224648699	0.00797607190907	NaN
20131207	0.00796812772751	0.0129224648699	0.00796812772751	NaN
20131208	0.00796812772751	0.0139026809484	0.00796812772751	NaN
20131209	0.00796019937843	0.0129096321762	0.00796019937843	NaN
20131210	0.00796019937843	0.0139026809484	0.00796019937843	NaN
20131211	0.0049701789394	0.0129096321762	0.0049701789394	NaN
20131212	0.0049701789394	0.0129096321762	0.0049701789394	NaN
20131213	0.00497512426227	0.0129096321762	0.00497512426227	NaN
20131214	0.00497512426227	0.0129224648699	0.00497512426227	NaN
20131215	0.00398406386375	0.0109343938529	0.00398406386375	NaN
20131216	0.00398803595453	0.0099403578788	0.00398803595453	NaN
20131217	0.00398803595453	0.0099403578788	0.00398803595453	NaN
20131218	0.00398803595453	0.0109343938529	0.00398803595453	NaN
20131219	0.00398803595453	0.0099403578788	0.00398803595453	NaN
20131220	0.00398803595453	0.0099403578788	0.00398803595453	NaN
20131221	0.00398803595453	0.00995024852455	0.00398803595453	NaN
20131222	0.00398803595453	0.00995024852455	0.00398803595453	NaN
20131223	0.00398803595453	0.00995024852455	0.00398803595453	NaN
20131224	0.00398803595453	0.00995024852455	0.00398803595453	NaN
20131225	0.00399201596156	0.0099403578788	0.00399201596156	NaN
20131226	0.00399201596156	0.00995024852455	0.00399201596156	NaN
20131227	0.00399201596156	0.00895522348583	0.00399201596156	NaN
20131228	0.00399201596156	0.00995024852455	0.00399201596156	NaN
20131229	0.00398803595453	0.00995024852455	0.00398803595453	NaN
20131230	0.00398803595453	0.00995024852455	0.00398803595453	NaN
20131231	0.00398803595453	0.0099403578788	0.00398803595453	NaN
20140101	0.00398803595453	0.0099403578788	0.00398803595453	NaN
20140102	0.00398803595453	0.0099403578788	0.00398803595453	NaN
20140103	0.00398803595453	0.0109343938529	0.00398803595453	NaN
20140104	0.00398803595453	0.0099403578788	0.00398803595453	NaN
20140105	0.00398803595453	0.0099403578788	0.00398803595453	NaN
20140106	0.0029910269659	0.00696517433971	0.0029910269659	NaN
20140107	0.00199401797727	0.00995024852455	0.00199401797727	NaN
20140108	0.0029910269659	0.00796019937843	0.0029910269659	NaN
20140109	0.0029910269659	0.00895522348583	0.0029910269659	NaN
20140110	0.0029910269659	0.00696517433971	0.0029910269659	NaN
20140111	0.0029910269659	0.00995024852455	0.0029910269659	NaN
20140112	0.0029910269659	0.00597014930099	0.0029910269659	NaN
20140113	0.00298804789782	0.00996015965939	0.00298804789782	NaN
20140114	0.0029910269659	0.00796812772751	0.0029910269659	NaN
20140115	0.00298804789782	0.00896414369345	0.00298804789782	NaN
20140116	0.00298804789782	0.00597609579563	0.00298804789782	NaN
20140117	0.00298804789782	0.00896414369345	0.00298804789782	NaN
20140118	0.00298804789782	0.00597609579563	0.00298804789782	NaN
20140119	0.00298804789782	0.0109561756253	0.00298804789782	NaN
20140120	0.00199203193188	0.00896414369345	0.00199203193188	NaN
20140121	0.00399201596156	0.0109561756253	0.00399201596156	NaN
20140122	0.00299700303003	0.00896414369345	0.00299700303003	NaN
20140123	0.00399600388482	0.00996015965939	0.00399600388482	NaN
20140124	0.000999000971206	0.0109561756253	0.000999000971206	NaN
20140125	0.00399201596156	0.0109561756253	0.00399201596156	NaN
20140126	0.00199401797727	0.00996015965939	0.00199401797727	NaN
20140127	0.0029910269659	0.00996015965939	0.0029910269659	NaN
20140128	0.00199401797727	0.00796812772751	0.00199401797727	NaN
20140129	0.0029910269659	0.00997008942068	0.0029910269659	NaN
20140130	0.00199401797727	0.00498504471034	0.00199401797727	NaN
20140131	0.0029910269659	0.00797607190907	0.0029910269659	NaN
20140201	0.00199401797727	0.00498007982969	0.00199401797727	NaN
20140202	0.0029910269659	0.00697211176157	0.0029910269659	NaN
20140203	0.00199401797727	0.00398406386375	0.00199401797727	NaN
20140204	0.00199401797727	0.00498007982969	0.00199401797727	NaN
20140205	0.00199600798078	0.00398406386375	0.00199600798078	NaN
20140206	0.00299401208758	0.00797607190907	0.00299401208758	NaN
20140207	0.00199600798078	0.00697906268761	0.00199600798078	NaN
20140208	0.00499001983553	0.0109670991078	0.00499001983553	NaN
20140209	0.00399201596156	0.00897308066487	0.00399201596156	NaN
20140210	0.00499001983553	0.00996015965939	0.00499001983553	NaN
20140211	0.00299401208758	0.00896414369345	0.00299401208758	NaN
20140212	0.00499001983553	0.00995024852455	0.00499001983553	NaN
20140213	0.00199800194241	0.00597014930099	0.00199800194241	NaN
20140214	0.00499500520527	0.00697211176157	0.00499500520527	NaN
20140215	0.00199800194241	0.00597014930099	0.00199800194241	NaN
20140216	0.00299700303003	0.00995024852455	0.00299700303003	NaN
20140217	0.00199800194241	0.00696517433971	0.00199800194241	NaN
20140218	0.00299700303003	0.00796019937843	0.00299700303003	NaN
20140219	0.00299700303003	0.00597014930099	0.00299700303003	NaN
20140220	0.00399600388482	0.00796019937843	0.00399600388482	NaN
20140221	0.00199800194241	0.00597014930099	0.00199800194241	NaN
20140222	0.00399600388482	0.00796812772751	0.00399600388482	NaN
20140223	0.00399600388482	0.00697211176157	0.00399600388482	NaN
20140224	0.00399600388482	0.00896414369345	0.00399600388482	NaN
20140225	0.00399600388482	0.00896414369345	0.00399600388482	NaN
20140226	0.00399600388482	0.00895522348583	0.00399600388482	NaN
20140227	0.00299700303003	0.00796812772751	0.00299700303003	NaN
20140228	0.00399600388482	0.00996015965939	0.00399600388482	NaN
20140301	0.00399600388482	0.00796019937843	0.00399600388482	NaN
20140302	0.00499500520527	0.00796019937843	0.00499500520527	NaN
20140303	0.00399600388482	0.00597014930099	0.00399600388482	NaN
20140304	0.00599400606006	0.00894632190466	0.00599400606006	NaN
20140305	0.00499500520527	0.00795228593051	0.00499500520527	NaN
20140306	0.00499001983553	0.00894632190466	0.00499001983553	NaN
20140307	0.00299401208758	0.00695825042203	0.00299401208758	NaN
20140308	0.00598802417517	0.00795228593051	0.00598802417517	NaN
20140309	0.00499001983553	0.00596421491355	0.00499001983553	NaN
20140310	0.00598802417517	0.00893743801862	0.00598802417517	NaN
20140311	0.00299401208758	0.00496524339542	0.00299401208758	NaN
20140312	0.00498504471034	0.00695134047419	0.00498504471034	NaN
20140313	0.0029910269659	0.00595829216763	0.0029910269659	NaN
20140314	0.00499001983553	0.00695134047419	0.00499001983553	NaN
20140315	0.00299700303003	0.00496524339542	0.00299700303003	NaN
20140316	0.00399201596156	0.00595829216763	0.00399201596156	NaN
20140317	0.00299401208758	0.0039721946232	0.00299401208758	NaN
20140318	0.00399201596156	0.0039721946232	0.00399201596156	NaN
20140319	0.00399201596156	0.00396825419739	0.00399201596156	NaN
