date	funestus_sc_1.5_arabiensis_sc_6	funestus_sc_2_arabiensis_sc_6.5	funestus_sc_3_arabiensis_sc_62	observed
20130214	0.00592300109565	0.0223123729229	0.0613026805222	NaN
20130215	0.0108481263742	0.0223123729229	0.0622605346143	NaN
20130216	0.0108481263742	0.0253549702466	0.0641762465239	NaN
20130217	0.0088757397607	0.0283975657076	0.0670498088002	NaN
20130218	0.00690335314721	0.0283975657076	0.0660919547081	NaN
20130219	0.00788177363574	0.0283975657076	0.0661553218961	NaN
20130220	0.00985221657902	0.0294117648154	0.0623202286661	NaN
20130221	0.00788954645395	0.0314401611686	0.0585412681103	NaN
20130222	0.00986193306744	0.0283975657076	0.0680728703737	NaN
20130223	0.0118343196809	0.0314401611686	0.0719079598784	NaN
20130224	0.0108588347212	0.0314401611686	0.0671140924096	NaN
20130225	0.00986193306744	0.0314401611686	0.072866730392	NaN
20130226	0.0128205129877	0.0314401611686	0.0623202286661	NaN
20130227	0.0128078814596	0.0354969576001	0.0661553218961	NaN
20130228	0.0118226604536	0.0273833665997	0.072866730392	NaN
20130301	0.0128078814596	0.0283975657076	0.0710172727704	NaN
20130302	0.00788177363574	0.0273833665997	0.0690978914499	NaN
20130303	0.0118226604536	0.0284263957292	0.0710172727704	NaN
20130304	0.00886699464172	0.0192893408239	0.0662188082933	NaN
20130305	0.00591133022681	0.0233502537012	0.0700575783849	NaN
20130306	0.00394088681787	0.0223350245506	0.0652591139078	NaN
20130307	0.00492610828951	0.0202839765698	0.064361192286	NaN
20130308	0.0029556651134	0.0202839765698	0.0585975013673	NaN
20130309	0.00886699464172	0.0192697774619	0.0710854977369	NaN
20130310	0.00394088681787	0.0202839765698	0.0547550432384	NaN
20130311	0.00591133022681	0.021298173815	0.0730067268014	NaN
20130312	0.00689655169845	0.0162271801382	0.0720461085439	NaN
20130313	0.00492610828951	0.021298173815	0.0778846144676	NaN
20130314	0.00591133022681	0.0172588825226	0.0750000029802	NaN
20130315	0.00689655169845	0.0233502537012	0.082692310214	NaN
20130316	0.00886699464172	0.0202839765698	0.0798076912761	NaN
20130317	0.00691016763449	0.021298173815	0.080846965313	NaN
20130318	0.00592300109565	0.0192697774619	0.0846968218684	NaN
20130319	0.00789733510464	0.021276595071	0.079961463809	NaN
20130320	0.00691016763449	0.0212550610304	0.0789220407605	NaN
20130321	0.00691016763449	0.0222672056407	0.0846968218684	NaN
20130322	0.00591715984046	0.0222672056407	0.0856592878699	NaN
20130323	0.00788954645395	0.0202634241432	0.082692310214	NaN
20130324	0.0088757397607	0.0202634241432	0.0846153870225	NaN
20130325	0.00986193306744	0.0182370822877	0.0951923057437	NaN
20130326	0.0108481263742	0.0182370822877	0.0943214595318	NaN
20130327	0.00986193306744	0.0202634241432	0.108758419752	NaN
20130328	0.0088757397607	0.0172239113599	0.104908563197	NaN
20130329	0.0088757397607	0.0202839765698	0.114533208311	NaN
20130330	0.0108481263742	0.0223123729229	0.126082777977	NaN
20130331	0.0088757397607	0.0192697774619	0.131857559085	NaN
20130401	0.00788954645395	0.0202839765698	0.12897016108	NaN
20130402	0.00788954645395	0.0233502537012	0.143545284867	NaN
20130403	0.0108374385163	0.0202839765698	0.152215793729	NaN
20130404	0.00886699464172	0.0192697774619	0.160886317492	NaN
20130405	0.0128205129877	0.0223350245506	0.175337180495	NaN
20130406	0.0138067062944	0.0233739838004	0.180327862501	NaN
20130407	0.0128205129877	0.026422765106	0.1928640306	NaN
20130408	0.0128205129877	0.0263959392905	0.207328826189	NaN
20130409	0.0118343196809	0.0233502537012	0.216007709503	NaN
20130410	0.0088757397607	0.0304568521678	0.222757950425	NaN
20130411	0.00788954645395	0.0284263957292	0.225650921464	NaN
20130412	0.0088757397607	0.0294416248798	0.229729726911	NaN
20130413	0.00493096653372	0.0274111684412	0.230917870998	NaN
20130414	0.00493096653372	0.0314720794558	0.233816429973	NaN
20130415	0.00788954645395	0.0284552853554	0.250241547823	NaN
20130416	0.0088757397607	0.0223350245506	0.244444444776	NaN
20130417	0.00591715984046	0.0182926822454	0.249516442418	NaN
20130418	0.0088757397607	0.026422765106	0.261121869087	NaN
20130419	0.00788954645395	0.0223577227443	0.251450687647	NaN
20130420	0.00591715984046	0.0233739838004	0.262088984251	NaN
20130421	0.00690335314721	0.0233739838004	0.264990329742	NaN
20130422	0.00690335314721	0.0233739838004	0.262088984251	NaN
20130423	0.00690335314721	0.0213414635509	0.263056099415	NaN
20130424	0.00690335314721	0.0213414635509	0.272727280855	NaN
20130425	0.00788954645395	0.0182926822454	0.257971018553	NaN
20130426	0.00788954645395	0.0233739838004	0.264734297991	NaN
20130427	0.00690335314721	0.0193089433014	0.256038635969	NaN
20130428	0.00690335314721	0.0274669378996	0.283783793449	NaN
20130429	0.00690335314721	0.0213631745428	0.283783793449	NaN
20130430	0.00691016763449	0.0233977623284	0.285714298487	NaN
20130501	0.00788954645395	0.0223577227443	0.269305020571	NaN
20130502	0.0108481263742	0.0223350245506	0.278957515955	NaN
20130503	0.00986193306744	0.0192893408239	0.273166030645	NaN
20130504	0.0118460021913	0.0223123729229	0.268081009388	NaN
20130505	0.0128331687301	0.0223350245506	0.277724206448	NaN
20130506	0.0118460021913	0.021298173815	0.259152203798	NaN
20130507	0.0118460021913	0.0202839765698	0.263005793095	NaN
20130508	0.0148075027391	0.0253549702466	0.265895962715	NaN
20130509	0.0128331687301	0.0253549702466	0.270712912083	NaN
20130510	0.0187561698258	0.0233029387891	0.269749522209	NaN
20130511	0.0167818367481	0.0232793521136	0.272902607918	NaN
20130512	0.0177514795214	0.0233265720308	0.277189612389	NaN
20130513	0.0167652852833	0.0273833665997	0.272377282381	NaN
20130514	0.0187376718968	0.0263691674918	0.269749522209	NaN
20130515	0.015810277313	0.0273833665997	0.27263969183	NaN
20130516	0.0177865605801	0.0283975657076	0.270712912083	NaN
20130517	0.0148221347481	0.0243407711387	0.273603081703	NaN
20130518	0.015810277313	0.0253549702466	0.279383420944	NaN
20130519	0.0118577070534	0.0253549702466	0.283236980438	NaN
20130520	0.0177865605801	0.0253549702466	0.2858517766	NaN
20130521	0.0138339921832	0.0233265720308	0.282964378595	NaN
20130522	0.015810277313	0.0263691674918	0.288739174604	NaN
20130523	0.0138476751745	0.0192697774619	0.276493251324	NaN
20130524	0.0138476751745	0.0172413792461	0.287090569735	NaN
20130525	0.0138476751745	0.0233265720308	0.27552986145	NaN
20130526	0.015825914219	0.0223123729229	0.286127179861	NaN
20130527	0.0128585556522	0.0233265720308	0.280346810818	NaN
20130528	0.0138613861054	0.0233265720308	0.29893925786	NaN
20130529	0.0138476751745	0.0243902429938	0.281581491232	NaN
20130530	0.0128458496183	0.0233739838004	0.280617177486	NaN
20130531	0.0138339921832	0.0203252024949	0.271938294172	NaN
20130601	0.0138339921832	0.0233739838004	0.297974914312	NaN
20130602	0.0118577070534	0.0213414635509	0.287367403507	NaN
20130603	0.0148221347481	0.0203252024949	0.307618141174	NaN
20130604	0.0138339921832	0.0182741116732	0.301832199097	NaN
20130605	0.0118577070534	0.0253807101399	0.307618141174	0.018041237
20130606	0.0108695654198	0.0182741116732	0.316297024488	NaN
20130607	0.0118577070534	0.0274111684412	0.324975878	NaN
20130608	0.0148221347481	0.0243654828519	0.337837845087	NaN
20130609	0.0177865605801	0.0263959392905	0.339768350124	NaN
20130610	0.0128458496183	0.0152284260839	0.177434906364	NaN
20130611	0.0167984198779	0.0142276426777	0.175506263971	NaN
20130612	0.0167984198779	0.0152439028025	0.181292191148	NaN
20130613	0.0148221347481	0.0142276426777	0.203471556306	NaN
20130614	0.015810277313	0.010152284056	0.206364512443	NaN
20130615	0.0167984198779	0.0121827414259	0.21697203815	NaN
20130616	0.0157946702093	0.0111675122753	0.208293154836	NaN
20130617	0.0157946702093	0.0152284260839	0.217936351895	NaN
20130618	0.0167818367481	0.0131979696453	0.203471556306	NaN
20130619	0.017769003287	0.010152284056	0.210221797228	NaN
20130620	0.0157946702093	0.00811359006912	0.206563711166	NaN
20130621	0.0157946702093	0.0131845837459	0.208494201302	NaN
20130622	0.0157946702093	0.00913705583662	0.209459453821	NaN
20130623	0.0157790929079	0.00812182761729	0.209459453821	NaN
20130624	0.013820335269	0.0111675122753	0.206563711166	NaN
20130625	0.0148075027391	0.0121827414259	0.212355211377	NaN
20130626	0.0128331687301	0.010152284056	0.211389958859	NaN
20130627	0.013820335269	0.0111675122753	0.21718147397	NaN
20130628	0.0118460021913	0.0111675122753	0.213320463896	NaN
20130629	0.017769003287	0.00913705583662	0.216216221452	NaN
20130630	0.013820335269	0.00913705583662	0.212355211377	NaN
20130701	0.013820335269	0.0111561864614	0.214492753148	NaN
20130702	0.0148075027391	0.0111561864614	0.208494201302	NaN
20130703	0.0148075027391	0.0141987828538	0.214285716415	NaN
20130704	0.0118460021913	0.0131845837459	0.204633206129	NaN
20130705	0.0157790929079	0.014184396714	0.210221797228	NaN
20130706	0.0138067062944	0.0131578948349	0.197685629129	NaN
20130707	0.013820335269	0.0141700403765	0.200578585267	NaN
20130708	0.0118460021913	0.0101317120716	0.201542913914	NaN
20130709	0.0108588347212	0.0131712257862	0.211186110973	NaN
20130710	0.0088757397607	0.0111448839307	0.208293154836	NaN
20130711	0.0088757397607	0.0111448839307	0.214079067111	NaN
20130712	0.00690335314721	0.00911854114384	0.210019260645	NaN
20130713	0.0088757397607	0.00708502018824	0.207129091024	NaN
20130714	0.00689655169845	0.0111336028203	0.194605007768	NaN
20130715	0.00788177363574	0.00708502018824	0.194605007768	NaN
20130716	0.00688976375386	0.00708502018824	0.178227365017	NaN
20130717	0.00984251964837	0.00910931173712	0.1928640306	NaN
20130718	0.00888450164348	0.00709219835699	0.179363548756	NaN
20130719	0.0118460021913	0.00708502018824	0.170849427581	NaN
20130720	0.0108588347212	0.00607287464663	0.163934424519	NaN
20130721	0.0118460021913	0.00607287464663	0.171648994088	NaN
20130722	0.00888450164348	0.00303336698562	0.156069368124	NaN
20130723	0.00986193306744	0.00505561195314	0.163618862629	NaN
20130724	0.00689655169845	0.00505561195314	0.167307689786	NaN
20130725	0.0118226604536	0.00303336698562	0.165384620428	NaN
20130726	0.0108374385163	0.00404448946938	0.160576924682	NaN
20130727	0.0108374385163	0.00303336698562	0.157692313194	NaN
20130728	0.00985221657902	0.00505561195314	0.155769228935	NaN
20130729	0.00987166818231	0.007077856455	0.158653840423	NaN
20130730	0.00888450164348	0.00505561195314	0.142307698727	NaN
20130731	0.0108588347212	0.00808080844581	0.148076921701	NaN
20130801	0.0108588347212	0.00403632689267	0.148076921701	NaN
20130802	0.0118460021913	0.0100908176974	0.145192310214	NaN
20130803	0.0108588347212	0.00807265378535	0.153846159577	NaN
20130804	0.0128331687301	0.0110998991877	0.149038463831	0.007594937
20130805	0.0108588347212	0.00706357229501	0.141346156597	NaN
20130806	0.0138339921832	0.00908173527569	0.151923075318	NaN
20130807	0.0138339921832	0.00706357229501	0.13750000298	NaN
20130808	0.0118460021913	0.00908173527569	0.149038463831	NaN
20130809	0.0069169960916	0.00403632689267	0.0778846144676	NaN
20130810	0.00592885352671	0.00404040422291	0.0866217538714	NaN
20130811	0.00494071142748	0.00303030293435	0.0789220407605	NaN
20130812	0.00592885352671	0.00404040422291	0.0943214595318	NaN
20130813	0.0079051386565	0.00303030293435	0.0809248536825	NaN
20130814	0.0069169960916	0.00504540884867	0.0886319875717	NaN
20130815	0.0069169960916	0.0030272451695	0.0789980739355	NaN
20130816	0.0069169960916	0.0030272451695	0.0943214595318	NaN
20130817	0.00592885352671	0.00504540884867	0.0798076912761	NaN
20130818	0.00692383758724	0.00504032243043	0.0903846174478	NaN
20130819	0.00593471806496	0.00604838691652	0.0903846174478	NaN
20130820	0.00593471806496	0.0070564514026	0.0903846174478	NaN
20130821	0.00791295710951	0.00403225794434	0.0893371775746	NaN
20130822	0.00395647855476	0.00806451588869	0.0893371775746	NaN
20130823	0.00296442676336	0.0070564514026	0.0806916430593	NaN
20130824	0.00494071142748	0.00504032243043	0.0931796357036	NaN
20130825	0.00494071142748	0.00302419345826	0.0816522538662	NaN
20130826	0.00494071142748	0.00504032243043	0.0854947194457	NaN
20130827	0.00494071142748	0.00302419345826	0.0854947194457	NaN
20130828	0.00395256932825	0.00201612897217	0.092219017446	NaN
20130829	0.00296442676336	0.00201612897217	0.0758885666728	NaN
20130830	0.00395256932825	0.00201816344634	0.0893371775746	NaN
20130831	0.00494071142748	0.00100908172317	0.0797310248017	NaN
20130901	0.00495049497113	0.0030272451695	0.0864553302526	NaN
20130902	0.00693756202236	0.00201816344634	0.0739673376083	NaN
20130903	0.00396432122216	0.00100908172317	0.0864553302526	NaN
20130904	0.00495540117845	0.00100908172317	0.0778097957373	NaN
20130905	0.00496031763032	0.00504032243043	0.0864553302526	NaN
20130906	0.00793650839478	0.00100806448609	0.0797310248017	NaN
20130907	0.00496031763032	0.00100806448609	0.0768491849303	NaN
20130908	0.00694444449619	0.00201612897217	0.0778846144676	NaN
20130909	0.00496031763032	0.00504032243043	0.083653844893	NaN
20130910	0.0039721946232	0.00403225794434	0.079884506762	NaN
20130911	0.00595829216763	0.00604838691652	0.0865384638309	NaN
20130912	0.00297914608382	0.00604838691652	0.0866217538714	NaN
20130913	0.00496524339542	0.0070564514026	0.0846968218684	NaN
20130914	0.0019860973116	0.0100806448609	0.0885466784239	NaN
20130915	0.00595829216763	0.00907258037478	0.079884506762	NaN
20130916	0.00297914608382	0.0070564514026	0.0837343633175	NaN
20130917	0.00496524339542	0.0100806448609	0.0875842124224	NaN
20130918	0.00297914608382	0.0070564514026	0.0875842124224	NaN
20130919	0.0039721946232	0.00504032243043	0.0914340689778	NaN
20130920	0.00297914608382	0.00806451588869	0.0886319875717	NaN
20130921	0.00297914608382	0.0070564514026	0.0866217538714	NaN
20130922	0.0039721946232	0.0100806448609	0.080846965313	NaN
20130923	0.00297914608382	0.00806451588869	0.0934489369392	NaN
20130924	0.0039721946232	0.00907258037478	0.0798076912761	NaN
20130925	0.00695134047419	0.0070564514026	0.0913461521268	NaN
20130926	0.00695134047419	0.00604838691652	0.0798076912761	NaN
20130927	0.00496524339542	0.00907258037478	0.0865384638309	NaN
20130928	0.00496524339542	0.00806451588869	0.0835734903812	NaN
20130929	0.00595829216763	0.00805639475584	0.0864553302526	NaN
20130930	0.00595829216763	0.00805639475584	0.0759615376592	NaN
20131001	0.00397614296526	0.00604229606688	0.0845341011882	NaN
20131002	0.0049701789394	0.00402819737792	0.0778097957373	NaN
20131003	0.00695825042203	0.00603621732444	0.0835734903812	0.006976744
20131004	0.00596421491355	0.00603621732444	0.0720461085439	NaN
20131005	0.00596421491355	0.00402414472774	0.0797310248017	NaN
20131006	0.00596421491355	0.00100603618193	0.0758885666728	NaN
20131007	0.00894632190466	0.00503018125892	0.0710854977369	NaN
20131008	0.0049701789394	0.00301507534459	0.030739672482	NaN
20131009	0.0059464816004	0.00201005022973	0.0365033634007	NaN
20131010	0.0029732408002	0.00100502511486	0.0365033634007	NaN
20131011	0.0059464816004	0.00200803205371	0.0413064360619	NaN
20131012	0.00495540117845	0.00200803205371	0.0403458215296	NaN
20131013	0.0059464816004	0.00301204808056	0.041346155107	NaN
20131014	0.00396432122216	0.00200803205371	0.0375000014901	NaN
20131015	0.00495049497113	0.00301204808056	0.0432692319155	NaN
20131016	0.00396039616317	0.00402010045946	0.0490384623408	NaN
20131017	0.00594059424475	0.00402414472774	0.0519230775535	NaN
20131018	0.00297029712237	0.00503018125892	0.0490384623408	NaN
20131019	0.00593471806496	0.00402414472774	0.0567307695746	NaN
20131020	0.00395256932825	0.00402414472774	0.053846154362	NaN
20131021	0.0069169960916	0.00503018125892	0.0557692311704	NaN
20131022	0.00395256932825	0.00402010045946	0.0576923079789	NaN
20131023	0.00592885352671	0.00502512557432	0.065384618938	NaN
20131024	0.00395256932825	0.00502512557432	0.0586538463831	NaN
20131025	0.00395256932825	0.00603015068918	0.0682692304254	NaN
20131026	0.00197433377616	0.00501504493877	0.0740384608507	NaN
20131027	0.00395256932825	0.00601805420592	0.0817307680845	NaN
20131028	0.000988142332062	0.00601805420592	0.0788461565971	NaN
20131029	0.00197628466412	0.00702106300741	0.0759615376592	NaN
20131030	0.00197628466412	0.00702106300741	0.0730769261718	NaN
20131031	0.00296442676336	0.0100300898776	0.0798076912761	NaN
20131101	0.00197628466412	0.00601805420592	0.0692307725549	NaN
20131102	0.000988142332062	0.0100300898776	0.0817307680845	NaN
20131103	0.00197628466412	0.00702106300741	0.0778097957373	NaN
20131104	0.00296442676336	0.00801603216678	0.0854126662016	NaN
20131105	0.00395256932825	0.0100200399756	0.0844529718161	NaN
20131106	0.00395256932825	0.0110220443457	0.0806142017245	NaN
20131107	0.00494071142748	0.00900900922716	0.073896355927	NaN
20131108	0.00395256932825	0.0100100096315	0.0786948204041	NaN
20131109	0.00494071142748	0.00900900922716	0.0748560428619	NaN
20131110	0.00592885352671	0.00900900922716	0.0825335904956	NaN
20131111	0.0079051386565	0.00800800789148	0.0777351260185	NaN
20131112	0.00889328029007	0.0140140140429	0.0777351260185	NaN
20131113	0.0079051386565	0.0100100096315	0.0710172727704	NaN
20131114	0.0079051386565	0.00900900922716	0.0710172727704	NaN
20131115	0.00889328029007	0.00900900922716	0.0652591139078	NaN
20131116	0.00890207756311	0.0100200399756	0.0690978914499	NaN
20131117	0.00890207756311	0.0110330991447	0.0633397325873	NaN
20131118	0.00989119708538	0.013039117679	0.0671785026789	NaN
20131119	0.00890207756311	0.0100300898776	0.065321803093	NaN
20131120	0.00990098994225	0.0100401602685	0.0663461536169	NaN
20131121	0.00891089066863	0.0100401602685	0.064361192286	NaN
20131122	0.00891089066863	0.0120361084119	0.0672430321574	NaN
20131123	0.00990098994225	0.0120361084119	0.0644850805402	NaN
20131124	0.0108910892159	0.0100300898776	0.0721847936511	NaN
20131125	0.0099108023569	0.0110441762954	0.0625601559877	NaN
20131126	0.0099108023569	0.0120481923223	0.0635226145387	NaN
20131127	0.0099108023569	0.0110441762954	0.0626204237342	NaN
20131128	0.0109126986936	0.0100401602685	0.0674373805523	NaN
20131129	0.00992063526064	0.0100401602685	0.0616570338607	NaN
20131130	0.00992063526064	0.0100401602685	0.0664739906788	NaN
20131201	0.00992063526064	0.0110441762954	0.0674373805523	NaN
20131202	0.0109126986936	0.00702811265364	0.0644850805402	NaN
20131203	0.0109235355631	0.00803212821484	0.0664100125432	NaN
20131204	0.016881827265	0.0130522092804	0.0692974030972	NaN
20131205	0.00892857182771	0.0100401602685	0.0587102994323	NaN
20131206	0.0208126865327	0.0180541630834	0.0731472596526	NaN
20131207	0.0178394448012	0.017051152885	0.0644850805402	NaN
20131208	0.021803766489	0.0211055278778	0.0674373805523	NaN
20131209	0.0198216047138	0.0180904529989	0.0674373805523	NaN
20131210	0.0188305247575	0.0201005022973	0.070395372808	NaN
20131211	0.0198216047138	0.0210843365639	0.0675024092197	NaN
20131212	0.0208126865327	0.0190763045102	0.0684667304158	NaN
20131213	0.0178217813373	0.0190763045102	0.0655737668276	NaN
20131214	0.0188118815422	0.0210843365639	0.0655737668276	NaN
20131215	0.016831682995	0.0170682724565	0.0627413094044	NaN
20131216	0.015825914219	0.0190763045102	0.0714285746217	NaN
20131217	0.0148221347481	0.0180722884834	0.061776060611	NaN
20131218	0.0168150346726	0.0200803205371	0.0714285746217	NaN
20131219	0.0148367956281	0.0220883525908	0.0685328170657	NaN
20131220	0.0148367956281	0.0200803205371	0.0694980695844	NaN
20131221	0.00890207756311	0.0160642564297	0.070463322103	NaN
20131222	0.0118694361299	0.0180722884834	0.0714285746217	NaN
20131223	0.0128585556522	0.0140562253073	0.0655737668276	NaN
20131224	0.0128712868318	0.0140562253073	0.0713596940041	NaN
20131225	0.0118811884895	0.0100300898776	0.0607521682978	NaN
20131226	0.0128712868318	0.0140421260148	0.0626808106899	NaN
20131227	0.014851485379	0.0100401602685	0.0568400770426	NaN
20131228	0.0138613861054	0.0130522092804	0.0635838136077	NaN
20131229	0.0158415846527	0.0110441762954	0.0539499036968	NaN
20131230	0.015825914219	0.0120481923223	0.0472061671317	NaN
20131231	0.0168150346726	0.0140562253073	0.0578592084348	NaN
20140101	0.0178041551262	0.0110552767292	0.0540019273758	NaN
20140102	0.0167984198779	0.0130653269589	0.053037609905	NaN
20140103	0.0167818367481	0.0140703516081	0.0617164894939	NaN
20140104	0.015810277313	0.0130522092804	0.0626808106899	NaN
20140105	0.0138339921832	0.0140421260148	0.0713596940041	NaN
20140106	0.0118577070534	0.0110330991447	0.0655737668276	NaN
20140107	0.0167984198779	0.015045135282	0.0694310516119	NaN
20140108	0.0138339921832	0.0110330991447	0.0588803105056	NaN
20140109	0.015810277313	0.013039117679	0.0656370669603	NaN
20140110	0.0148221347481	0.0120361084119	0.0646718144417	NaN
20140111	0.0128458496183	0.013039117679	0.0627413094044	NaN
20140112	0.0108803166077	0.00902708154172	0.0617164894939	NaN
20140113	0.0128585556522	0.0120361084119	0.0588235296309	NaN
20140114	0.0108803166077	0.0100200399756	0.059787850827	NaN
20140115	0.0108803166077	0.0130260521546	0.063645131886	NaN
20140116	0.0108803166077	0.0100300898776	0.063645131886	NaN
20140117	0.0138476751745	0.0140421260148	0.0674373805523	NaN
20140118	0.00890207756311	0.00802407227457	0.0665380880237	NaN
20140119	0.0108803166077	0.0140421260148	0.0655737668276	NaN
20140120	0.0128585556522	0.013039117679	0.070395372808	NaN
20140121	0.0138476751745	0.017051152885	0.0713596940041	NaN
20140122	0.00989119708538	0.0140421260148	0.063645131886	NaN
20140123	0.0118694361299	0.0130522092804	0.0713596940041	NaN
20140124	0.00988142285496	0.0130522092804	0.0752169713378	NaN
20140125	0.0128458496183	0.0130522092804	0.0732883289456	NaN
20140126	0.0108588347212	0.0110441762954	0.070395372808	NaN
20140127	0.0108588347212	0.0130522092804	0.0713596940041	NaN
20140128	0.00987166818231	0.00903614424169	0.070395372808	NaN
20140129	0.0108588347212	0.0130522092804	0.070395372808	NaN
20140130	0.00691016763449	0.00602409616113	0.07714561373	NaN
20140131	0.00889328029007	0.0120481923223	0.0800385698676	NaN
20140201	0.0069169960916	0.00905432552099	0.0838958546519	NaN
20140202	0.00988142285496	0.00804828945547	0.0877531319857	NaN
20140203	0.00988142285496	0.00905432552099	0.0888030901551	NaN
20140204	0.0108695654198	0.00704225338995	0.0820463299751	NaN
20140205	0.00988142285496	0.00704225338995	0.0896817743778	NaN
20140206	0.0118577070534	0.00503018125892	0.0867888107896	NaN
20140207	0.00988142285496	0.00804020091891	0.0906460955739	NaN
20140208	0.00988142285496	0.00703517580405	0.0973963364959	NaN
20140209	0.0108588347212	0.00703517580405	0.099324978888	NaN
20140210	0.0128331687301	0.00603015068918	0.109932497144	NaN
20140211	0.00986193306744	0.00402414472774	0.113789781928	NaN
20140212	0.0128205129877	0.00603621732444	0.113789781928	NaN
20140213	0.00788954645395	0.00804828945547	0.111861139536	NaN
20140214	0.0138067062944	0.00905432552099	0.117647059262	NaN
20140215	0.00986193306744	0.0100603625178	0.119575701654	NaN
20140216	0.0147928996012	0.0100603625178	0.126325935125	NaN
20140217	0.0108481263742	0.0120845921338	0.128254577517	NaN
20140218	0.0138067062944	0.0120845921338	0.137897789478	NaN
20140219	0.0128205129877	0.0110775427893	0.134040504694	NaN
20140220	0.0147928996012	0.00804828945547	0.143683701754	NaN
20140221	0.0138067062944	0.00905432552099	0.15911282599	NaN
20140222	0.017769003287	0.0100603625178	0.162813097238	NaN
20140223	0.013820335269	0.00804828945547	0.159922927618	NaN
20140224	0.0157946702093	0.0110552767292	0.178227365017	NaN
20140225	0.0157946702093	0.00603015068918	0.17131857574	NaN
20140226	0.0167818367481	0.00703517580405	0.200192496181	NaN
20140227	0.0148075027391	0.0110552767292	0.198267564177	NaN
20140228	0.0207305029035	0.0110441762954	0.198267564177	NaN
20140301	0.0167818367481	0.0100401602685	0.202117413282	NaN
20140302	0.0197628457099	0.0120361084119	0.217307686806	NaN
20140303	0.0168150346726	0.013039117679	0.221153840423	NaN
20140304	0.0168150346726	0.0120361084119	0.221153840423	NaN
20140305	0.0148221347481	0.0120361084119	0.225961536169	NaN
20140306	0.0197628457099	0.0120481923223	0.222115382552	NaN
20140307	0.015810277313	0.0110441762954	0.233653843403	NaN
20140308	0.018774703145	0.0140562253073	0.231953799725	NaN
20140309	0.0167984198779	0.013039117679	0.252165555954	NaN
20140310	0.0187932737172	0.013039117679	0.250481694937	NaN
20140311	0.0168150346726	0.0120361084119	0.253371864557	NaN
20140312	0.0227497518063	0.0110330991447	0.263969182968	NaN
20140313	0.0187932737172	0.0100300898776	0.262752652168	NaN
20140314	0.0227497518063	0.0110330991447	0.27815207839	NaN
20140315	0.0207715127617	0.0110330991447	0.287776708603	NaN
20140316	0.0187932737172	0.00802407227457	0.291346162558	NaN
20140317	0.0217606332153	0.0100300898776	0.300000011921	NaN
20140318	0.0217606332153	0.0110330991447	0.31153845787	NaN
20140319	0.0207715127617	0.0110330991447	0.323076933622	NaN
