date	funestus_sc_0.75_arabiensis_sc_5	funestus_sc_2.5_arabiensis_sc_4.5	funestus_sc_0.4_arabiensis_sc_3.5	observed
20130127	0.00306435138919	0.00589970499277	0.0102249486372	NaN
20130128	0.00613496918231	0.00786627363414	0.0112474439666	NaN
20130129	0.00715746404603	0.00688298931345	0.00817995890975	NaN
20130130	0.00715746404603	0.00983284134418	0.0112474439666	NaN
20130131	0.00920245423913	0.00884955748916	0.0102145047858	NaN
20130201	0.00920245423913	0.00688298931345	0.0112359551713	NaN
20130202	0.0102249486372	0.00785854645073	0.0102145047858	NaN
20130203	0.013292433694	0.00785854645073	0.0112474439666	NaN
20130204	0.0102354148403	0.00884086452425	0.0102249486372	NaN
20130205	0.0122699383646	0.00686948001385	0.0102249486372	NaN
20130206	0.0112474439666	0.00490196095779	0.00920245423913	NaN
20130207	0.0122699383646	0.00784313771874	0.00921187270433	NaN
20130208	0.0112359551713	0.00784313771874	0.0102354148403	NaN
20130209	0.0122574055567	0.010784314014	0.0112589560449	NaN
20130210	0.0122574055567	0.00980392191559	0.0081883314997	NaN
20130211	0.0132788559422	0.00978473573923	0.00921187270433	NaN
20130212	0.0122574055567	0.00880626216531	0.0081883314997	NaN
20130213	0.0143003063276	0.0107632093131	0.00614124862477	NaN
20130214	0.0122574055567	0.0117416828871	0.00511770742014	NaN
20130215	0.0122574055567	0.0117416828871	0.00716479029506	NaN
20130216	0.0122574055567	0.0107632093131	0.00511770742014	NaN
20130217	0.0132788559422	0.0117416828871	0.00716479029506	NaN
20130218	0.0122574055567	0.0117416828871	0.00716479029506	NaN
20130219	0.0132788559422	0.0136986300349	0.00921187270433	NaN
20130220	0.0122574055567	0.00978473573923	0.00817995890975	NaN
20130221	0.0122574055567	0.0117416828871	0.00921187270433	NaN
20130222	0.0112359551713	0.0136986300349	0.0102459015325	NaN
20130223	0.0143149280921	0.0156555771828	0.0122950822115	NaN
20130224	0.0122574055567	0.012720156461	0.0112704914063	NaN
20130225	0.0132788559422	0.0166340507567	0.0123076923192	NaN
20130226	0.0132788559422	0.0146771036089	0.0123076923192	NaN
20130227	0.0112359551713	0.0146627565846	0.0163934417069	NaN
20130228	0.0153217567131	0.0166177917272	0.0153688527644	NaN
20130301	0.0143003063276	0.0175953079015	0.0184426233172	NaN
20130302	0.0122574055567	0.0175953079015	0.0143442619592	NaN
20130303	0.0143149280921	0.017578125	0.0133196720853	NaN
20130304	0.0122699383646	0.0156402736902	0.0143589740619	NaN
20130305	0.0143149280921	0.0156402736902	0.0133333336562	NaN
20130306	0.0112474439666	0.0166340507567	0.0123203285039	NaN
20130307	0.00715746404603	0.0136986300349	0.0123203285039	NaN
20130308	0.00817160401493	0.012720156461	0.0133470222354	NaN
20130309	0.00919305440038	0.0146771036089	0.0133333336562	NaN
20130310	0.00714285718277	0.0107737509534	0.0102564105764	NaN
20130311	0.00714285718277	0.010784314014	0.0123076923192	NaN
20130312	0.00715015316382	0.00686274515465	0.0123076923192	NaN
20130313	0.0102145047858	0.010784314014	0.0133333336562	NaN
20130314	0.00715015316382	0.00783545523882	0.0122950822115	NaN
20130315	0.0112359551713	0.0107737509534	0.0122950822115	NaN
20130316	0.0102145047858	0.00880626216531	0.00922131165862	NaN
20130317	0.0102040814236	0.00880626216531	0.0133196720853	NaN
20130318	0.0102040814236	0.00978473573923	0.0112704914063	NaN
20130319	0.0122448978946	0.0107632093131	0.0133333336562	NaN
20130320	0.0122448978946	0.00880626216531	0.0122950822115	NaN
20130321	0.0132382893935	0.00978473573923	0.0153688527644	NaN
20130322	0.0122199589387	0.00978473573923	0.0153688527644	NaN
20130323	0.0132382893935	0.00782778859139	0.0133196720853	NaN
20130324	0.014256618917	0.00880626216531	0.0122950822115	NaN
20130325	0.0152749493718	0.0107632093131	0.0133060384542	NaN
20130326	0.0132382893935	0.00978473573923	0.00614754110575	NaN
20130327	0.0142131978646	0.00880626216531	0.00717948703095	NaN
20130328	0.0142131978646	0.00880626216531	0.00615384615958	NaN
20130329	0.0131979696453	0.00978473573923	0.00923076923937	NaN
20130330	0.0142131978646	0.00880626216531	0.00819672085345	NaN
20130331	0.0152284260839	0.00684931501746	0.0071721309796	NaN
20130401	0.0162601619959	0.00880626216531	0.00922131165862	NaN
20130402	0.0193089433014	0.00783545523882	0.00922131165862	NaN
20130403	0.0182926822454	0.00979431904852	0.00819672085345	NaN
20130404	0.0182926822454	0.00979431904852	0.0112704914063	NaN
20130405	0.0162601619959	0.0146914785728	0.0143295805901	NaN
20130406	0.0213414635509	0.0107948966324	0.0112589560449	NaN
20130407	0.0203458797187	0.0117762507871	0.0112589560449	NaN
20130408	0.0182926822454	0.0127576058731	0.0133060384542	NaN
20130409	0.0182926822454	0.0147203141823	0.0133060384542	NaN
20130410	0.0172764230519	0.0147203141823	0.0122824972495	NaN
20130411	0.0223350245506	0.0117762507871	0.0102354148403	NaN
20130412	0.0233502537012	0.016683023423	0.0143149280921	NaN
20130413	0.0233739838004	0.0137389600277	0.013292433694	NaN
20130414	0.026422765106	0.015701668337	0.0143149280921	NaN
20130415	0.0254065040499	0.00981354247779	0.013292433694	NaN
20130416	0.0294715445489	0.0117762507871	0.0173646584153	NaN
20130417	0.026422765106	0.0127576058731	0.0143003063276	NaN
20130418	0.026422765106	0.0117762507871	0.0143003063276	NaN
20130419	0.0254065040499	0.0107948966324	0.0153217567131	NaN
20130420	0.0233739838004	0.0147203141823	0.0122574055567	NaN
20130421	0.0254065040499	0.00981354247779	0.00919305440038	NaN
20130422	0.0253807101399	0.0117762507871	0.00817160401493	NaN
20130423	0.0243654828519	0.0107948966324	0.00919305440038	NaN
20130424	0.0243654828519	0.0147203141823	0.00919305440038	NaN
20130425	0.0253807101399	0.0107948966324	0.0081632649526	NaN
20130426	0.0274111684412	0.0107948966324	0.0102040814236	NaN
20130427	0.0274111684412	0.0117647061124	0.00918367318809	NaN
20130428	0.0243654828519	0.0127450982109	0.0112244896591	NaN
20130429	0.0243654828519	0.0137254903093	0.0102040814236	NaN
20130430	0.0223350245506	0.0117762507871	0.0102040814236	NaN
20130501	0.0263691674918	0.0127576058731	0.00714285718277	NaN
20130502	0.0263691674918	0.0127701377496	0.01326530613	NaN
20130503	0.0253549702466	0.0117994099855	0.0102040814236	NaN
20130504	0.0243654828519	0.0108161261305	0.0122448978946	NaN
20130505	0.0253807101399	0.0108161261305	0.0102040814236	NaN
20130506	0.0253807101399	0.00590551178902	0.0132788559422	NaN
20130507	0.0274111684412	0.00688976375386	0.0102040814236	NaN
20130508	0.0254065040499	0.00786627363414	0.01326530613	NaN
20130509	0.0233739838004	0.00688976375386	0.00919305440038	NaN
20130510	0.026422765106	0.00688976375386	0.015306122601	NaN
20130511	0.0274390242994	0.0078740157187	0.00918367318809	NaN
20130512	0.0243902429938	0.00688976375386	0.0102040814236	NaN
20130513	0.0203458797187	0.00984251964837	0.0081632649526	NaN
20130514	0.0274669378996	0.00688976375386	0.00918367318809	NaN
20130515	0.0213631745428	0.0108161261305	0.0102040814236	NaN
20130516	0.0234215892851	0.00983284134418	0.0122574055567	NaN
20130517	0.021428572014	0.0127826938406	0.0112359551713	NaN
20130518	0.019387755543	0.0108161261305	0.0112359551713	NaN
20130519	0.0204081628472	0.00983284134418	0.0112359551713	NaN
20130520	0.0204081628472	0.00983284134418	0.00817160401493	NaN
20130521	0.023469388485	0.00884955748916	0.0102145047858	NaN
20130522	0.0255102049559	0.00688298931345	0.0112359551713	NaN
20130523	0.0204081628472	0.00589970499277	0.00715015316382	NaN
20130524	0.021428572014	0.00688298931345	0.0112359551713	NaN
20130525	0.0204081628472	0.00590551178902	0.00817160401493	NaN
20130526	0.023469388485	0.00688298931345	0.0112474439666	NaN
20130527	0.0214723926038	0.00786627363414	0.0112589560449	NaN
20130528	0.0235414542258	0.00786627363414	0.0133060384542	NaN
20130529	0.0194472875446	0.00884955748916	0.0081883314997	NaN
20130530	0.0225179120898	0.00983284134418	0.0112589560449	NaN
20130531	0.0204918030649	0.0088582681492	0.0102354148403	NaN
20130601	0.0205128211528	0.00984251964837	0.0102459015325	NaN
20130602	0.0184615384787	0.00688976375386	0.0071721309796	NaN
20130603	0.0205128211528	0.0078740157187	0.00921187270433	NaN
20130604	0.0205128211528	0.00688976375386	0.0081883314997	NaN
20130605	0.0215384606272	0.00688976375386	0.0081883314997	0.0
20130606	0.0204918030649	0.00492125982419	0.00409416574985	NaN
20130607	0.025588536635	0.0078740157187	0.0153531217948	NaN
20130608	0.0235414542258	0.0118110235781	0.0143295805901	NaN
20130609	0.0337423309684	0.0108267720789	0.0184237454087	NaN
20130610	0.0214723926038	0.0078740157187	0.00921187270433	NaN
20130611	0.0224948879331	0.0118110235781	0.00921187270433	NaN
20130612	0.0204708296806	0.0127952760086	0.00716479029506	NaN
20130613	0.0194472875446	0.0118110235781	0.0102249486372	NaN
20130614	0.0174180325121	0.00886699464172	0.00817995890975	NaN
20130615	0.0225409828126	0.0118226604536	0.00920245423913	NaN
20130616	0.0205128211528	0.0118226604536	0.00817995890975	NaN
20130617	0.0215384606272	0.0118226604536	0.0102249486372	NaN
20130618	0.0205338802189	0.0088757397607	0.0102249486372	NaN
20130619	0.0215605758131	0.0088757397607	0.0102354148403	NaN
20130620	0.0215605758131	0.00788954645395	0.0122699383646	NaN
20130621	0.0246406570077	0.00986193306744	0.013292433694	NaN
20130622	0.0256673507392	0.00986193306744	0.0081883314997	NaN
20130623	0.027720740065	0.00986193306744	0.00921187270433	NaN
20130624	0.0297741275281	0.00986193306744	0.00921187270433	NaN
20130625	0.0246406570077	0.00986193306744	0.0102354148403	NaN
20130626	0.0297741275281	0.0108374385163	0.00921187270433	NaN
20130627	0.0266940444708	0.00788954645395	0.0102354148403	NaN
20130628	0.0256937313825	0.00788954645395	0.0102354148403	NaN
20130629	0.0287769790739	0.00788954645395	0.0102354148403	NaN
20130630	0.0257201641798	0.00591715984046	0.00921187270433	NaN
20130701	0.0288065839559	0.00591715984046	0.0122824972495	NaN
20130702	0.0298353917897	0.00788954645395	0.0081883314997	NaN
20130703	0.0277777779847	0.00788954645395	0.0112704914063	NaN
20130704	0.0288065839559	0.00690335314721	0.00819672085345	NaN
20130705	0.0246913582087	0.00789733510464	0.00922131165862	NaN
20130706	0.0257201641798	0.00493583409116	0.00922131165862	NaN
20130707	0.0216049384326	0.00988142285496	0.0102459015325	NaN
20130708	0.0216049384326	0.0079051386565	0.00614754110575	NaN
20130709	0.0205973219126	0.0069169960916	0.00716479029506	NaN
20130710	0.0185375902802	0.00593471806496	0.00614124862477	NaN
20130711	0.023686921224	0.00593471806496	0.00817995890975	NaN
20130712	0.0164948459715	0.00197823927738	0.00613496918231	NaN
20130713	0.0195876285434	0.00592885352671	0.00613496918231	NaN
20130714	0.0175257734954	0.00197823927738	0.00715746404603	NaN
20130715	0.0144329899922	0.00296735903248	0.00920245423913	NaN
20130716	0.0175257734954	0.00592885352671	0.00817995890975	NaN
20130717	0.0185758508742	0.00494071142748	0.00817995890975	NaN
20130718	0.0185758508742	0.00296735903248	0.00715746404603	NaN
20130719	0.0185950417072	0.00692383758724	0.00920245423913	NaN
20130720	0.0144628100097	0.00593471806496	0.00715746404603	NaN
20130721	0.0185758508742	0.00692383758724	0.00715746404603	NaN
20130722	0.0185758508742	0.00692383758724	0.00613496918231	NaN
20130723	0.0196078438312	0.00692383758724	0.00716479029506	NaN
20130724	0.0196078438312	0.00692383758724	0.00511770742014	NaN
20130725	0.0185758508742	0.00495049497113	0.00716479029506	NaN
20130726	0.0175438597798	0.00792079232633	0.00614124862477	NaN
20130727	0.0144628100097	0.00693069305271	0.0081883314997	NaN
20130728	0.0144628100097	0.00693069305271	0.00613496918231	NaN
20130729	0.0144628100097	0.00792079232633	0.00817995890975	NaN
20130730	0.0154958674684	0.00593471806496	0.00715746404603	NaN
20130731	0.0165289249271	0.00791295710951	0.0122699383646	NaN
20130801	0.0134297516197	0.00791295710951	0.00715746404603	NaN
20130802	0.0154958674684	0.00890207756311	0.0102249486372	NaN
20130803	0.0165289249271	0.00594059424475	0.00920245423913	NaN
20130804	0.0165289249271	0.0059464816004	0.00920245423913	0.0
20130805	0.0144628100097	0.00396432122216	0.00715746404603	NaN
20130806	0.0175619833171	0.00693756202236	0.00921187270433	NaN
20130807	0.0165289249271	0.0099108023569	0.00921187270433	NaN
20130808	0.0185950417072	0.00891972240061	0.00921187270433	NaN
20130809	0.00516528915614	0.00198412709869	0.00409416574985	NaN
20130810	0.0061983470805	0.00198216061108	0.00511770742014	NaN
20130811	0.0061983470805	0.00198216061108	0.00614124862477	NaN
20130812	0.0061983470805	0.0029732408002	0.00204708287492	NaN
20130813	0.00620475690812	0.0029732408002	0.00307062431239	NaN
20130814	0.00723140500486	0.00198216061108	0.00511770742014	NaN
20130815	0.00827300921082	0.0029732408002	0.00204708287492	NaN
20130816	0.00929752085358	0.00198216061108	0.00204498972744	NaN
20130817	0.012396694161	0.0029732408002	0.00306748459116	NaN
20130818	0.0134297516197	0.00198412709869	0.00204498972744	NaN
20130819	0.0103305783123	0.0019860973116	0.00204498972744	NaN
20130820	0.012396694161	0.00297914608382	0.00511247431859	NaN
20130821	0.00826446246356	0.00297914608382	0.00306435138919	NaN
20130822	0.00826446246356	0.00297914608382	0.00612870277837	NaN
20130823	0.0113519094884	0.0019860973116	0.00510725239292	NaN
20130824	0.0103199174628	0.00297914608382	0.00510725239292	NaN
20130825	0.0123839005828	0.00198807148263	0.00612870277837	NaN
20130826	0.0103199174628	0.00298210745677	0.00715015316382	NaN
20130827	0.0103199174628	0.0039721946232	0.00612870277837	NaN
20130828	0.0113519094884	0.0039721946232	0.00715015316382	NaN
20130829	0.0123839005828	0.00496524339542	0.00715015316382	NaN
20130830	0.0103199174628	0.00297619053163	0.00612870277837	NaN
20130831	0.00928792543709	0.0029732408002	0.00510725239292	NaN
20130901	0.0113519094884	0.00396432122216	0.00408580200747	NaN
20130902	0.00928792543709	0.00693756202236	0.00408580200747	NaN
20130903	0.00825593434274	0.00693756202236	0.00612870277837	NaN
20130904	0.00928792543709	0.00792864244431	0.00510725239292	NaN
20130905	0.00825593434274	0.00693069305271	0.00715746404603	NaN
20130906	0.0061983470805	0.00792079232633	0.00510725239292	NaN
20130907	0.00723140500486	0.00792079232633	0.00612870277837	NaN
20130908	0.0103305783123	0.00792079232633	0.00408580200747	NaN
20130909	0.00827300921082	0.00693069305271	0.00510725239292	NaN
20130910	0.00930713582784	0.00693069305271	0.00306435138919	NaN
20130911	0.00723888305947	0.00792079232633	0.00612244894728	NaN
20130912	0.00827300921082	0.00693756202236	0.0040816324763	NaN
20130913	0.00724637694657	0.0059464816004	0.00510725239292	NaN
20130914	0.00725388620049	0.0059464816004	0.00408580200747	NaN
20130915	0.00829015579075	0.00792079232633	0.00510725239292	NaN
20130916	0.00725388620049	0.00495540117845	0.00510725239292	NaN
20130917	0.00829015579075	0.00792864244431	0.00510725239292	NaN
20130918	0.00725388620049	0.00693756202236	0.00612870277837	NaN
20130919	0.00932642444968	0.00792864244431	0.00612870277837	NaN
20130920	0.00829015579075	0.00792864244431	0.00613496918231	NaN
20130921	0.00829015579075	0.00792864244431	0.00715746404603	NaN
20130922	0.00829015579075	0.00792864244431	0.00612870277837	NaN
20130923	0.0113989636302	0.00693756202236	0.00511247431859	NaN
20130924	0.00829015579075	0.00693756202236	0.00204498972744	NaN
20130925	0.0103626940399	0.00495540117845	0.00409416574985	NaN
20130926	0.00829015579075	0.00297619053163	0.00511770742014	NaN
20130927	0.0103626940399	0.00595238106325	0.00409416574985	NaN
20130928	0.00829015579075	0.00198412709869	0.00409416574985	NaN
20130929	0.0103734442964	0.00495540117845	0.00716479029506	NaN
20130930	0.00518672214821	0.00297619053163	0.00204918021336	NaN
20131001	0.00933609995991	0.00297619053163	0.00512295076624	NaN
20131002	0.00830737315118	0.00198412709869	0.00204918021336	NaN
20131003	0.0103842159733	0.00495540117845	0.00409836042672	0.0
20131004	0.00622406648472	0.00297619053163	0.0051282052882	NaN
20131005	0.00933609995991	0.00496031763032	0.00410256395116	NaN
20131006	0.0082987556234	0.00198412709869	0.00307377055287	NaN
20131007	0.0114107886329	0.00496031763032	0.00614754110575	NaN
20131008	0.00726141082123	0.00595238106325	0.00614754110575	NaN
20131009	0.00933609995991	0.00396432122216	0.00512295076624	NaN
20131010	0.00934579409659	0.0059464816004	0.00204918021336	NaN
20131011	0.00726895127445	0.00396432122216	0.00614754110575	NaN
20131012	0.00726895127445	0.0059464816004	0.00512295076624	NaN
20131013	0.00623700628057	0.00693756202236	0.00409836042672	NaN
20131014	0.00831600837409	0.0059464816004	0.00409416574985	NaN
20131015	0.00935550965369	0.00693756202236	0.00614124862477	NaN
20131016	0.0072840792127	0.0059464816004	0.00614124862477	NaN
20131017	0.00624349620193	0.00891089066863	0.0071721309796	NaN
20131018	0.00623700628057	0.00792079232633	0.00409836042672	NaN
20131019	0.00623700628057	0.00990098994225	0.00409836042672	NaN
20131020	0.0072765070945	0.00891089066863	0.00307377055287	NaN
20131021	0.00519750500098	0.00990098994225	0.00512295076624	NaN
20131022	0.00519750500098	0.00891089066863	0.00307377055287	NaN
20131023	0.00831600837409	0.00990098994225	0.00409836042672	NaN
20131024	0.00311850314029	0.00891089066863	0.00307377055287	NaN
20131025	0.00415368657559	0.0109018832445	0.00307692307979	NaN
20131026	0.00415800418705	0.0109126986936	0.00307377055287	NaN
20131027	0.00935550965369	0.00694444449619	0.00409416574985	NaN
20131028	0.00519750500098	0.00595238106325	0.00307062431239	NaN
20131029	0.00415800418705	0.00892857182771	0.00613496918231	NaN
20131030	0.00519750500098	0.0059464816004	0.00306435138919	NaN
20131031	0.00831600837409	0.00694444449619	0.00612870277837	NaN
20131101	0.00311850314029	0.00496031763032	0.00510725239292	NaN
20131102	0.00519750500098	0.00693756202236	0.00715015316382	NaN
20131103	0.00415368657559	0.00693756202236	0.00204708287492	NaN
20131104	0.00726895127445	0.00792864244431	0.00614124862477	NaN
20131105	0.00415368657559	0.00694444449619	0.00716479029506	NaN
20131106	0.00518672214821	0.00793650839478	0.00715746404603	NaN
20131107	0.00518672214821	0.00993048679084	0.00306748459116	NaN
20131108	0.00622406648472	0.0079443892464	0.00715746404603	NaN
20131109	0.0041493778117	0.00893743801862	0.00408997945488	NaN
20131110	0.00726141082123	0.00993048679084	0.00511247431859	NaN
20131111	0.00622406648472	0.00893743801862	0.00306748459116	NaN
20131112	0.00622406648472	0.00893743801862	0.00511247431859	NaN
20131113	0.00311203324236	0.0079443892464	0.00511247431859	NaN
20131114	0.00519210798666	0.0079443892464	0.00511247431859	NaN
20131115	0.00623052939773	0.0079443892464	0.00204498972744	NaN
20131116	0.00623052939773	0.00893743801862	0.00408997945488	NaN
20131117	0.00415800418705	0.0079443892464	0.00306748459116	NaN
20131118	0.00312174810097	0.0079443892464	0.00511247431859	NaN
20131119	0.00519750500098	0.0079443892464	0.00102249486372	NaN
20131120	0.00519750500098	0.0079443892464	0.00306748459116	NaN
20131121	0.00935550965369	0.00695134047419	0.00102249486372	NaN
20131122	0.00519750500098	0.00989119708538	0.00408997945488	NaN
20131123	0.00935550965369	0.0108910892159	0.00102249486372	NaN
20131124	0.0072765070945	0.0118811884895	0.00306748459116	NaN
20131125	0.00415800418705	0.00792079232633	0.00306748459116	NaN
20131126	0.0072765070945	0.0138613861054	0.00511247431859	NaN
20131127	0.00623700628057	0.0128712868318	0.00511247431859	NaN
20131128	0.00935550965369	0.0118929632008	0.00613496918231	NaN
20131129	0.00831600837409	0.0118929632008	0.00102249486372	NaN
20131130	0.00935550965369	0.0128840431571	0.00511247431859	NaN
20131201	0.00623700628057	0.0118929632008	0.00204498972744	NaN
20131202	0.0072765070945	0.0138751240447	0.00613496918231	NaN
20131203	0.00623700628057	0.0118929632008	0.00204498972744	NaN
20131204	0.00415800418705	0.0168483648449	0.0122699383646	NaN
20131205	0.00519750500098	0.0188305247575	0.0102249486372	NaN
20131206	0.00934579409659	0.0257425736636	0.0194075591862	NaN
20131207	0.00623052939773	0.0237859264016	0.0153217567131	NaN
20131208	0.0114226378501	0.0247770063579	0.0173646584153	NaN
20131209	0.00934579409659	0.0227948464453	0.0143003063276	NaN
20131210	0.0103842159733	0.0247770063579	0.0143003063276	NaN
20131211	0.00623052939773	0.0188305247575	0.0112359551713	NaN
20131212	0.00934579409659	0.0228174608201	0.0122574055567	NaN
20131213	0.00934579409659	0.0188492070884	0.0102249486372	NaN
20131214	0.00830737315118	0.0208333339542	0.0112474439666	NaN
20131215	0.0114226378501	0.0208333339542	0.0102145047858	NaN
20131216	0.0103842159733	0.0228174608201	0.0132788559422	NaN
20131217	0.00726895127445	0.0208333339542	0.0132788559422	NaN
20131218	0.00830737315118	0.0218253973871	0.01326530613	NaN
20131219	0.0103842159733	0.0208333339542	0.0102040814236	NaN
20131220	0.00623052939773	0.0228174608201	0.0142857143655	NaN
20131221	0.0103842159733	0.0208333339542	0.0102040814236	NaN
20131222	0.0103842159733	0.0188492070884	0.01326530613	NaN
20131223	0.00726895127445	0.0188492070884	0.0081632649526	NaN
20131224	0.00830737315118	0.0238331686705	0.0122324163094	NaN
20131225	0.00830737315118	0.0178748760372	0.0101936794817	NaN
20131226	0.00519210798666	0.0208540223539	0.0122324163094	NaN
20131227	0.0072765070945	0.0198609735817	0.0112130483612	NaN
20131228	0.00623700628057	0.0208540223539	0.0112130483612	NaN
20131229	0.00935550965369	0.0208333339542	0.0101936794817	NaN
20131230	0.00623052939773	0.0208333339542	0.0122324163094	NaN
20131231	0.0114226378501	0.0237859264016	0.0112130483612	NaN
20140101	0.00934579409659	0.023809524253	0.0112016294152	NaN
20140102	0.00934579409659	0.0248015876859	0.0101832989603	NaN
20140103	0.00934579409659	0.0248015876859	0.0112016294152	NaN
20140104	0.0114345112815	0.0228174608201	0.00916496943682	NaN
20140105	0.00831600837409	0.0248015876859	0.00917431153357	NaN
20140106	0.00935550965369	0.0168650802225	0.00611620815471	NaN
20140107	0.0114345112815	0.0158887784928	0.0081549435854	NaN
20140108	0.010395010002	0.016881827265	0.00509683974087	NaN
20140109	0.0114345112815	0.0178571436554	0.00713557610288	NaN
20140110	0.0104058273137	0.0198412705213	0.00509683974087	NaN
20140111	0.0114464098588	0.0188492070884	0.0081549435854	NaN
20140112	0.0135275758803	0.0208333339542	0.00714285718277	NaN
20140113	0.00936524476856	0.0198412705213	0.0102040814236	NaN
20140114	0.0104058273137	0.0208333339542	0.0081632649526	NaN
20140115	0.0114464098588	0.0188492070884	0.00714285718277	NaN
20140116	0.0114464098588	0.0178571436554	0.00713557610288	NaN
20140117	0.0124869924039	0.016881827265	0.00814663991332	NaN
20140118	0.00729166669771	0.0188679248095	0.00712830945849	NaN
20140119	0.00936524476856	0.0188679248095	0.00814663991332	NaN
20140120	0.00936524476856	0.016881827265	0.00814663991332	NaN
20140121	0.00936524476856	0.0168650802225	0.00916496943682	NaN
20140122	0.00416233111173	0.0138888889924	0.00814663991332	NaN
20140123	0.00832466222346	0.0109126986936	0.00916496943682	NaN
20140124	0.00624349620193	0.0119047621265	0.00814663991332	NaN
20140125	0.0072840792127	0.0119165843353	0.0101832989603	NaN
20140126	0.00416233111173	0.00893743801862	0.00509164948016	NaN
20140127	0.00624349620193	0.00993048679084	0.0101832989603	NaN
20140128	0.0072840792127	0.00893743801862	0.00916496943682	NaN
20140129	0.0104058273137	0.0138888889924	0.00610997946933	NaN
20140130	0.00936524476856	0.00892857182771	0.00712830945849	NaN
20140131	0.0104058273137	0.0128968255594	0.0101936794817	NaN
20140201	0.0104058273137	0.00793650839478	0.00509683974087	NaN
20140202	0.00832466222346	0.00992063526064	0.00917431153357	NaN
20140203	0.00625000009313	0.0109126986936	0.00712830945849	NaN
20140204	0.0104058273137	0.0109126986936	0.00814663991332	NaN
20140205	0.00729166669771	0.0099108023569	0.00610997946933	NaN
20140206	0.00833333376795	0.0118929632008	0.00712830945849	NaN
20140207	0.00729166669771	0.0158572848886	0.00712105818093	NaN
20140208	0.00833333376795	0.0158572848886	0.00610376382247	NaN
20140209	0.00833333376795	0.0138751240447	0.00305188191123	NaN
20140210	0.00625000009313	0.014866204001	0.00712105818093	NaN
20140211	0.00834202300757	0.0158572848886	0.00406917603686	NaN
20140212	0.00834202300757	0.0178394448012	0.00712105818093	NaN
20140213	0.0104275289923	0.0188305247575	0.00406917603686	NaN
20140214	0.011470281519	0.0198216047138	0.00610376382247	NaN
20140215	0.0104275289923	0.0208126865327	0.00610376382247	NaN
20140216	0.0145833333954	0.023809524253	0.00813835207373	NaN
20140217	0.0135416667908	0.0198412705213	0.00305188191123	NaN
20140218	0.0104166669771	0.0208333339542	0.00508646992967	NaN
20140219	0.0125000001863	0.0208333339542	0.00712105818093	NaN
20140220	0.015625	0.0228174608201	0.00712105818093	NaN
20140221	0.0124869924039	0.0198412705213	0.00712105818093	NaN
20140222	0.0145681584254	0.0198216047138	0.0111902337521	NaN
20140223	0.0145833333954	0.0208126865327	0.00712105818093	NaN
20140224	0.0124869924039	0.0188305247575	0.0111902337521	NaN
20140225	0.0145681584254	0.0158572848886	0.0101729398593	NaN
20140226	0.0135135138407	0.0198216047138	0.00915564596653	NaN
20140227	0.0135135138407	0.0168483648449	0.00813835207373	NaN
20140228	0.0135135138407	0.0208126865327	0.00610376382247	NaN
20140301	0.0135135138407	0.0158415846527	0.00508646992967	NaN
20140302	0.0114345112815	0.0188305247575	0.00610376382247	NaN
20140303	0.00935550965369	0.0128840431571	0.00508646992967	NaN
20140304	0.0072765070945	0.0178394448012	0.00712105818093	NaN
20140305	0.0072765070945	0.0118929632008	0.00508646992967	NaN
20140306	0.0072765070945	0.0188118815422	0.00712105818093	NaN
20140307	0.010395010002	0.0158415846527	0.00406917603686	NaN
20140308	0.00831600837409	0.0198019798845	0.00610376382247	NaN
20140309	0.00831600837409	0.0158415846527	0.00610376382247	NaN
20140310	0.0072765070945	0.016831682995	0.00610376382247	NaN
20140311	0.00936524476856	0.0188118815422	0.00406917603686	NaN
20140312	0.0114464098588	0.0178217813373	0.00508646992967	NaN
20140313	0.0114464098588	0.0158415846527	0.00406917603686	NaN
20140314	0.0114464098588	0.0178041551262	0.00407331995666	NaN
20140315	0.0124869924039	0.0128585556522	0.00407331995666	NaN
20140316	0.0124869924039	0.0168150346726	0.00712830945849	NaN
20140317	0.0124869924039	0.0118694361299	0.00610997946933	NaN
20140318	0.0135416667908	0.0178217813373	0.00712830945849	NaN
20140319	0.0114583335817	0.0158415846527	0.00509164948016	NaN
