date	funestus_sc_2_arabiensis_sc_4.5	funestus_sc_2.5_arabiensis_sc_2.5	funestus_sc_4_arabiensis_sc_62	observed
20130204	0.0112130483612	0.00702811265364	0.0455465577543	NaN
20130205	0.0142711522058	0.00603015068918	0.0576923079789	NaN
20130206	0.0101729398593	0.00603015068918	0.0607902742922	NaN
20130207	0.0142421163619	0.00402010045946	0.0607902742922	NaN
20130208	0.0122075276449	0.00100502511486	0.0607902742922	NaN
20130209	0.0122075276449	0.00301507534459	0.0637651830912	NaN
20130210	0.00915564596653	0	0.065789476037	NaN
20130211	0.0111788613722	0.00100603618193	0.0627530366182	NaN
20130212	0.00914634112269	0	0.0587639324367	NaN
20130213	0.0121951214969	0.00201207236387	0.0638297870755	NaN
20130214	0.0121951214969	0.00100603618193	0.0547112450004	NaN
20130215	0.0152439028025	0.00301810866222	0.0607902742922	NaN
20130216	0.0152439028025	0.00301810866222	0.06180344522	NaN
20130217	0.0172764230519	0.00402414472774	0.0547112450004	NaN
20130218	0.0182926822454	0.00301810866222	0.0536980740726	NaN
20130219	0.0162601619959	0.00402414472774	0.0445795357227	NaN
20130220	0.0182926822454	0.00503018125892	0.0496453903616	NaN
20130221	0.0182926822454	0.00402414472774	0.0435222685337	NaN
20130222	0.0213414635509	0.00503018125892	0.0475708507001	NaN
20130223	0.0203252024949	0.00603621732444	0.0424671396613	NaN
20130224	0.0183112919331	0.00301810866222	0.0465116277337	NaN
20130225	0.0183112919331	0.00402414472774	0.0404448956251	NaN
20130226	0.0162767041475	0.00503018125892	0.0424671396613	NaN
20130227	0.0172939971089	0.00402414472774	0.0384226478636	NaN
20130228	0.0172939971089	0.00402414472774	0.0414560176432	NaN
20130301	0.0183112919331	0.00402414472774	0.0414560176432	NaN
20130302	0.0152594102547	0.00503018125892	0.0394337698817	NaN
20130303	0.0152594102547	0.00503018125892	0.049544993788	NaN
20130304	0.0142421163619	0.00402414472774	0.0444893836975	NaN
20130305	0.0172764230519	0.00503018125892	0.0465116277337	NaN
20130306	0.0172764230519	0.00402414472774	0.0394337698817	NaN
20130307	0.0193089433014	0.00503018125892	0.0475227497518	NaN
20130308	0.0162436552346	0.00402010045946	0.0465116277337	NaN
20130309	0.0182741116732	0.00502512557432	0.0424671396613	NaN
20130310	0.0131979696453	0.00300902710296	0.0526315793395	NaN
20130311	0.0162601619959	0.00401203613728	0.0495951399207	NaN
20130312	0.013211382553	0.00300902710296	0.0485829971731	NaN
20130313	0.0162601619959	0.00401203613728	0.0526849031448	NaN
20130314	0.013211382553	0.00200601806864	0.0495951399207	NaN
20130315	0.0162601619959	0.00401203613728	0.0506072863936	NaN
20130316	0.0121951214969	0.00401203613728	0.047619048506	NaN
20130317	0.0182926822454	0.00501504493877	0.0577507615089	NaN
20130318	0.0152439028025	0.00300902710296	0.0588235296309	NaN
20130319	0.0152439028025	0.00401203613728	0.0547667331994	NaN
20130320	0.0111788613722	0.00200601806864	0.0618661269546	NaN
20130321	0.0152439028025	0.00300902710296	0.0689655169845	NaN
20130322	0.0121951214969	0.00100300903432	0.0699797123671	NaN
20130323	0.0121951214969	0.00200601806864	0.0750507116318	NaN
20130324	0.0121951214969	0.00100300903432	0.0841784998775	NaN
20130325	0.0142276426777	0.00200601806864	0.0992907807231	NaN
20130326	0.0111788613722	0.00200601806864	0.103343464434	NaN
20130327	0.0152439028025	0.00200601806864	0.108409322798	NaN
20130328	0.0142276426777	0.00100300903432	0.11651469022	NaN
20130329	0.0152439028025	0.00200601806864	0.121580548585	NaN
20130330	0.013211382553	0.00200601806864	0.130566805601	NaN
20130331	0.0172764230519	0.00200601806864	0.13360324502	NaN
20130401	0.0162436552346	0.00200601806864	0.146761134267	NaN
20130402	0.0203045681119	0.00401203613728	0.155870452523	NaN
20130403	0.0182741116732	0.00401203613728	0.145896658301	NaN
20130404	0.0152129819617	0.00501504493877	0.156882584095	NaN
20130405	0.0162271801382	0.00502008013427	0.159067884088	NaN
20130406	0.0152129819617	0.00602409616113	0.165146917105	NaN
20130407	0.0152129819617	0.00602409616113	0.159067884088	NaN
20130408	0.0172413792461	0.00502008013427	0.168186426163	NaN
20130409	0.0162271801382	0.00301204808056	0.175278618932	NaN
20130410	0.0172588825226	0.00301204808056	0.178318142891	NaN
20130411	0.0162436552346	0.00301204808056	0.172239109874	NaN
20130412	0.0182741116732	0.00301204808056	0.187436670065	NaN
20130413	0.0192697774619	0.00301204808056	0.179331302643	NaN
20130414	0.0192697774619	0.00301204808056	0.173252284527	NaN
20130415	0.0243654828519	0.00301204808056	0.181357651949	NaN
20130416	0.0253807101399	0.00301204808056	0.176113367081	NaN
20130417	0.0263959392905	0.00301204808056	0.178968653083	NaN
20130418	0.0274111684412	0.00300902710296	0.179979771376	NaN
20130419	0.0274111684412	0.00300902710296	0.174924165011	NaN
20130420	0.0303951371461	0.00300902710296	0.183838382363	NaN
20130421	0.0303951371461	0.00200601806864	0.171717166901	NaN
20130422	0.0293819662184	0.0020040080417	0.180808082223	NaN
20130423	0.0324214808643	0.00100300903432	0.171717166901	NaN
20130424	0.032388664782	0.00200601806864	0.172727271914	NaN
20130425	0.033400811255	0.00200601806864	0.16868686676	NaN
20130426	0.028340080753	0.00300902710296	0.171717166901	NaN
20130427	0.032388664782	0.00200601806864	0.16565656662	NaN
20130428	0.0293522272259	0.00300902710296	0.177777782083	NaN
20130429	0.0313765183091	0.00300902710296	0.180808082223	NaN
20130430	0.0283687934279	0.00300902710296	0.177777782083	NaN
20130501	0.0253292806447	0.00200601806864	0.16868686676	NaN
20130502	0.0303951371461	0.00200601806864	0.172901928425	NaN
20130503	0.0273556225002	0.00300902710296	0.159757331014	NaN
20130504	0.0283975657076	0.00301204808056	0.155712842941	NaN
20130505	0.0283975657076	0.00200803205371	0.153690591455	NaN
20130506	0.0314720794558	0.00100401602685	0.164812937379	NaN
20130507	0.0304568521678	0.00100401602685	0.157894730568	NaN
20130508	0.0294416248798	0.00100300903432	0.142712548375	NaN
20130509	0.0263959392905	0.00100300903432	0.165991902351	NaN
20130510	0.0274111684412	0	0.148785427213	NaN
20130511	0.0274669378996	0	0.156723961234	NaN
20130512	0.0284842327237	0.00100502511486	0.158746212721	NaN
20130513	0.0274669378996	0.00301204808056	0.166835188866	NaN
20130514	0.033570703119	0	0.153690591455	NaN
20130515	0.025432350114	0.00200803205371	0.167846307158	NaN
20130516	0.0274669378996	0.00301204808056	0.182186231017	NaN
20130517	0.025432350114	0.00200803205371	0.162955462933	NaN
20130518	0.0275229364634	0.00301204808056	0.173076927662	NaN
20130519	0.0265035685152	0.00301204808056	0.17795753479	NaN
20130520	0.025484200567	0.00201005022973	0.18099090457	NaN
20130521	0.0244648326188	0.00402010045946	0.186046510935	NaN
20130522	0.0275229364634	0.00301507534459	0.188068762422	NaN
20130523	0.0224260967225	0.00201005022973	0.1911021173	NaN
20130524	0.0265035685152	0.00301507534459	0.205257833004	NaN
20130525	0.0193679910153	0.00300902710296	0.207070708275	NaN
20130526	0.0244648326188	0.00401203613728	0.211111113429	NaN
20130527	0.0234454646707	0.00300902710296	0.210898086429	NaN
20130528	0.0214067269117	0.00401203613728	0.229292929172	NaN
20130529	0.0214067269117	0.00200601806864	0.216161623597	NaN
20130530	0.0234454646707	0.00100300903432	0.230303034186	NaN
20130531	0.0193679910153	0.00200601806864	0.22345803678	NaN
20130601	0.0234215892851	0.00200601806864	0.238866403699	NaN
20130602	0.019387755543	0.00100300903432	0.231781378388	NaN
20130603	0.0224260967225	0.00300902710296	0.248987853527	NaN
20130604	0.0203873589635	0.00100300903432	0.244939267635	NaN
20130605	0.025484200567	0.00200601806864	0.254048585892	0.0
20130606	0.0203873589635	0.0020040080417	0.26720649004	NaN
20130607	0.025484200567	0.00601202389225	0.273279339075	NaN
20130608	0.025484200567	0.00501001998782	0.280364364386	NaN
20130609	0.0306122452021	0.00903614424169	0.276315778494	NaN
20130610	0.019387755543	0.00301204808056	0.173076927662	NaN
20130611	0.0204081628472	0.00502008013427	0.18541033566	NaN
20130612	0.019387755543	0.00502008013427	0.197568386793	NaN
20130613	0.0224260967225	0.00502008013427	0.203853949904	NaN
20130614	0.0163098871708	0.00200803205371	0.20000000298	NaN
20130615	0.017329255119	0.00301204808056	0.211167514324	NaN
20130616	0.0183486230671	0.00201005022973	0.206091374159	NaN
20130617	0.0193679910153	0.00201005022973	0.20000000298	NaN
20130618	0.0193679910153	0.00201005022973	0.198170736432	NaN
20130619	0.0203873589635	0.00200803205371	0.210365846753	NaN
20130620	0.0224260967225	0.00200803205371	0.197154477239	NaN
20130621	0.019387755543	0.00200803205371	0.204268291593	NaN
20130622	0.0224489793181	0.00201005022973	0.199186995625	NaN
20130623	0.0224489793181	0.00201005022973	0.20549339056	NaN
20130624	0.0183673463762	0.00201005022973	0.212614446878	NaN
20130625	0.017346939072	0.00301507534459	0.2156663239	NaN
20130626	0.0163265299052	0.00201005022973	0.20549339056	NaN
20130627	0.015306122601	0.00301204808056	0.219735503197	NaN
20130628	0.0183486230671	0.00100401602685	0.204268291593	NaN
20130629	0.017329255119	0.00301204808056	0.203252032399	NaN
20130630	0.0193679910153	0.00100401602685	0.193089425564	NaN
20130701	0.017329255119	0.00301204808056	0.196138218045	NaN
20130702	0.0152905201539	0.00201005022973	0.205284550786	NaN
20130703	0.0203873589635	0.00402010045946	0.193089425564	NaN
20130704	0.0142711522058	0.00100502511486	0.193089425564	NaN
20130705	0.0163098871708	0.00401606410742	0.18902438879	NaN
20130706	0.0152905201539	0.00301204808056	0.198170736432	NaN
20130707	0.0183299388737	0.00301204808056	0.190233975649	NaN
20130708	0.0162932798266	0.00200803205371	0.190040647984	NaN
20130709	0.0193285867572	0.00301204808056	0.187817260623	NaN
20130710	0.0132248215377	0.00200803205371	0.186612576246	NaN
20130711	0.0132382893935	0.00301204808056	0.185598373413	NaN
20130712	0.0163098871708	0.00201005022973	0.184584185481	NaN
20130713	0.0132382893935	0.00301507534459	0.180344477296	NaN
20130714	0.0132382893935	0.00100502511486	0.171225935221	NaN
20130715	0.0122199589387	0.00402010045946	0.170212760568	NaN
20130716	0.0101832989603	0.00100502511486	0.170212760568	NaN
20130717	0.017329255119	0.00402010045946	0.162107393146	NaN
20130718	0.0112130483612	0.00100502511486	0.162955462933	NaN
20130719	0.0183486230671	0.00301507534459	0.160081058741	NaN
20130720	0.0112130483612	0.00201005022973	0.165146917105	NaN
20130721	0.0193679910153	0.00301507534459	0.157041534781	NaN
20130722	0.017329255119	0.00201005022973	0.141700401902	NaN
20130723	0.0193482693285	0.00502512557432	0.158906877041	NaN
20130724	0.0142421163619	0.00401606410742	0.149797573686	NaN
20130725	0.0223804675043	0.00200803205371	0.148785427213	NaN
20130726	0.0162601619959	0.00200803205371	0.141700401902	NaN
20130727	0.0193089433014	0.00200601806864	0.142712548375	NaN
20130728	0.0121951214969	0.00200601806864	0.129685923457	NaN
20130729	0.0152439028025	0.0020040080417	0.138804450631	NaN
20130730	0.0121951214969	0.00100300903432	0.131712257862	NaN
20130731	0.0111788613722	0.0020040080417	0.138804450631	NaN
20130801	0.0142276426777	0	0.130831643939	NaN
20130802	0.0121951214969	0.00100200402085	0.144016221166	NaN
20130803	0.0111788613722	0.00100200402085	0.14184397459	NaN
20130804	0.0121951214969	0.0020040080417	0.142857149243	0.0
20130805	0.00711382133886	0.00200601806864	0.140830799937	NaN
20130806	0.0142131978646	0.00300902710296	0.144883483648	NaN
20130807	0.00812182761729	0.00100300903432	0.137791290879	NaN
20130808	0.0111675122753	0.00100300903432	0.148936167359	NaN
20130809	0.00507614202797	0	0.0790273547173	NaN
20130810	0.00913705583662	0	0.0809716582298	NaN
20130811	0.00406504049897	0.00100300903432	0.078947365284	NaN
20130812	0.00914634112269	0.00300902710296	0.0840080976486	NaN
20130813	0.00813008099794	0	0.0829959511757	NaN
20130814	0.0111788613722	0.00200601806864	0.0880566835403	NaN
20130815	0.0111788613722	0.00100200402085	0.0850202441216	NaN
20130816	0.00711382133886	0.0020040080417	0.0809716582298	NaN
20130817	0.0111675122753	0.0020040080417	0.0870445370674	NaN
20130818	0.0131845837459	0.00300601194613	0.0799595117569	NaN
20130819	0.009127789177	0.0020040080417	0.0819838047028	NaN
20130820	0.0141987828538	0.00400801608339	0.0860323905945	NaN
20130821	0.009127789177	0.00500500481576	0.0809716582298	NaN
20130822	0.0111561864614	0.00600600615144	0.0880566835403	NaN
20130823	0.0111561864614	0.00400400394574	0.0921052619815	NaN
20130824	0.0111448839307	0.00500500481576	0.0809716582298	NaN
20130825	0.00607902742922	0.00400801608339	0.0759109333157	NaN
20130826	0.0101317120716	0.00701402826235	0.0779352262616	NaN
20130827	0.00911854114384	0.00400801608339	0.0769230797887	NaN
20130828	0.00708502018824	0.00701402826235	0.0748987868428	NaN
20130829	0.00708502018824	0.00300902710296	0.0698380544782	NaN
20130830	0.0111223459244	0.00702106300741	0.0738866403699	NaN
20130831	0.007077856455	0.00300902710296	0.0627530366182	NaN
20130901	0.0111223459244	0.00601805420592	0.0708502009511	NaN
20130902	0.0101112239063	0.00502008013427	0.06680162251	NaN
20130903	0.0111223459244	0.00502008013427	0.0678137615323	NaN
20130904	0.0111223459244	0.00401606410742	0.0688956454396	NaN
20130905	0.0121334679425	0.00502008013427	0.0749746710062	NaN
20130906	0.00808080844581	0.00401606410742	0.0719351544976	NaN
20130907	0.0121212117374	0.00502008013427	0.0709219872951	NaN
20130908	0.0111111113802	0.00200803205371	0.0749746710062	NaN
20130909	0.0131313130259	0.00100401602685	0.0749746710062	NaN
20130910	0.0131313130259	0.00301204808056	0.0719351544976	NaN
20130911	0.0141414143145	0.00301204808056	0.0820668712258	NaN
20130912	0.0131313130259	0.00200803205371	0.0709219872951	NaN
20130913	0.0101010100916	0.00301204808056	0.0861195549369	NaN
20130914	0.00807265378535	0.00200803205371	0.0749746710062	NaN
20130915	0.012108980678	0.00301204808056	0.0830800384283	NaN
20130916	0.00807265378535	0.00200601806864	0.0780141875148	NaN
20130917	0.0100806448609	0.00300902710296	0.0871327221394	NaN
20130918	0.0070564514026	0.00200601806864	0.0820668712258	NaN
20130919	0.012108980678	0.00200803205371	0.0840932130814	NaN
20130920	0.0070564514026	0.00201005022973	0.0759878456593	NaN
20130921	0.0100806448609	0.00201005022973	0.0851063802838	NaN
20130922	0.00604838691652	0.00100603618193	0.078947365284	NaN
20130923	0.00907258037478	0.00100603618193	0.0901722386479	NaN
20130924	0.00604838691652	0.00100603618193	0.0891590714455	NaN
20130925	0.00907258037478	0.00100502511486	0.0861195549369	NaN
20130926	0.00806451588869	0.00100502511486	0.0861195549369	NaN
20130927	0.00907258037478	0.00201005022973	0.0861195549369	NaN
20130928	0.0070564514026	0.00100502511486	0.0810536965728	NaN
20130929	0.0070564514026	0.00301507534459	0.0901722386479	NaN
20130930	0.0070564514026	0.00201005022973	0.0861195549369	NaN
20131001	0.00806451588869	0.00301507534459	0.0891590714455	NaN
20131002	0.00807265378535	0.00100502511486	0.0840932130814	NaN
20131003	0.00807265378535	0.00301810866222	0.0921985805035	0.0078125
20131004	0.00807265378535	0.00201207236387	0.0779352262616	NaN
20131005	0.00807265378535	0.00301810866222	0.0810536965728	NaN
20131006	0.00908173527569	0.00301810866222	0.0709219872951	NaN
20131007	0.00908173527569	0.00402414472774	0.0709219872951	NaN
20131008	0.00807265378535	0.00100502511486	0.0425531901419	NaN
20131009	0.00605449033901	0.00201005022973	0.0364741645753	NaN
20131010	0.00706357229501	0.00201005022973	0.0455927066505	NaN
20131011	0.00908173527569	0.00301507534459	0.0486322194338	NaN
20131012	0.00706357229501	0.00201005022973	0.0486322194338	NaN
20131013	0.00707070715725	0.00201005022973	0.0445795357227	NaN
20131014	0.00808080844581	0.00402010045946	0.0476673431694	NaN
20131015	0.00909090880305	0.00502008013427	0.0507099404931	NaN
20131016	0.0060606058687	0.00401606410742	0.0557809323072	NaN
20131017	0.0060606058687	0.00502008013427	0.0558375641704	NaN
20131018	0.00505561195314	0.00401203613728	0.0507614202797	NaN
20131019	0.00606673397124	0.00401203613728	0.063959389925	NaN
20131020	0.00606673397124	0.00200601806864	0.0670050755143	NaN
20131021	0.00808897893876	0.00300902710296	0.0670050755143	NaN
20131022	0.00910010095686	0.00100300903432	0.0700507611036	NaN
20131023	0.0121334679425	0.00100200402085	0.0649746209383	NaN
20131024	0.00910931173712	0	0.075126901269	NaN
20131025	0.0121457492933	0.00200601806864	0.0771573632956	NaN
20131026	0.00709219835699	0	0.0762195140123	NaN
20131027	0.0101317120716	0.0020040080417	0.0823170766234	NaN
20131028	0.009127789177	0.00100200402085	0.0833333358169	NaN
20131029	0.0101419882849	0.0020040080417	0.080284550786	NaN
20131030	0.00812182761729	0.0020040080417	0.0914634168148	NaN
20131031	0.010152284056	0.00100200402085	0.0914634168148	NaN
20131101	0.00609756074846	0.00100200402085	0.0976602211595	NaN
20131102	0.00914634112269	0.00100200402085	0.100814662874	NaN
20131103	0.00609756074846	0.00100200402085	0.0905391648412	NaN
20131104	0.00812182761729	0	0.100712105632	NaN
20131105	0.00609756074846	0	0.0976602211595	NaN
20131106	0.00406504049897	0.00100200402085	0.10274669528	NaN
20131107	0.00406091380864	0.00100200402085	0.0935910493136	NaN
20131108	0.00304878037423	0.0020040080417	0.112919636071	NaN
20131109	0.00609756074846	0.0020040080417	0.103869654238	NaN
20131110	0.00609756074846	0.0020040080417	0.108961306512	NaN
20131111	0.0071065989323	0.00300601194613	0.104887984693	NaN
20131112	0.0071065989323	0.00300601194613	0.110997959971	NaN
20131113	0.00507614202797	0.00300601194613	0.108739838004	NaN
20131114	0.0071065989323	0.00300601194613	0.108739838004	NaN
20131115	0.00812182761729	0.00300601194613	0.108850456774	NaN
20131116	0.009127789177	0.00400801608339	0.119023397565	NaN
20131117	0.0071065989323	0.00401203613728	0.112919636071	NaN
20131118	0.010152284056	0.00400400394574	0.113936930895	NaN
20131119	0.009127789177	0.00400400394574	0.109867751598	NaN
20131120	0.009127789177	0.00401203613728	0.110885046422	NaN
20131121	0.0101419882849	0.00300601194613	0.109072372317	NaN
20131122	0.0111561864614	0.00400801608339	0.104081630707	NaN
20131123	0.0121703855693	0.00300601194613	0.10612244904	NaN
20131124	0.0111561864614	0.00300601194613	0.108163267374	NaN
20131125	0.00911854114384	0.00400801608339	0.10612244904	NaN
20131126	0.0111448839307	0.00501001998782	0.102040819824	NaN
20131127	0.00809716619551	0.00400801608339	0.112244896591	NaN
20131128	0.0101214572787	0.00501001998782	0.110204078257	NaN
20131129	0.00910931173712	0.00300300307572	0.10612244904	NaN
20131130	0.00910931173712	0.00400400394574	0.104187950492	NaN
20131201	0.00708502018824	0.00500500481576	0.0950920209289	NaN
20131202	0.0111336028203	0.00400000018999	0.0940695330501	NaN
20131203	0.0121457492933	0.00499999988824	0.0889570564032	NaN
20131204	0.0121457492933	0.0109999999404	0.0961145162582	NaN
20131205	0.0151821859181	0.00800000037998	0.092951990664	NaN
20131206	0.0172064770013	0.0149999996647	0.0939734429121	NaN
20131207	0.0182186234742	0.0140000004321	0.0898876413703	NaN
20131208	0.0212550610304	0.0149999996647	0.103271983564	NaN
20131209	0.0182370822877	0.0130000002682	0.0931422710419	NaN
20131210	0.0202839765698	0.0109999999404	0.101330600679	NaN
20131211	0.0162107404321	0.00800000037998	0.101330600679	NaN
20131212	0.0192502532154	0.00800000037998	0.103271983564	NaN
20131213	0.0182370822877	0.00800000037998	0.108495391905	NaN
20131214	0.0172239113599	0.00700000021607	0.105424769223	NaN
20131215	0.0172064770013	0.00700000021607	0.101330600679	NaN
20131216	0.0172064770013	0.00700000021607	0.109518937767	NaN
20131217	0.016194332391	0.00700000021607	0.108606554568	NaN
20131218	0.0172064770013	0.00800000037998	0.103589743376	NaN
20131219	0.0151821859181	0.00800000037998	0.0923076942563	NaN
20131220	0.0141700403765	0.00800000037998	0.102564103901	NaN
20131221	0.0151821859181	0.00800000037998	0.0932377055287	NaN
20131222	0.0131578948349	0.00800000037998	0.0951893553138	NaN
20131223	0.0101214572787	0.00800000037998	0.0880245640874	NaN
20131224	0.0111336028203	0.00899999961257	0.101434424519	NaN
20131225	0.0141700403765	0.00800000037998	0.0922131165862	NaN
20131226	0.0121457492933	0.00899100862443	0.0973360687494	NaN
20131227	0.01415571291	0.00799200776964	0.0941658169031	NaN
20131228	0.01415571291	0.00699300691485	0.100307062268	NaN
20131229	0.0151668349281	0.00799200776964	0.0880245640874	NaN
20131230	0.0151668349281	0.00899100862443	0.100307062268	NaN
20131231	0.0161779578775	0.00899999961257	0.10235414654	NaN
20140101	0.0171890798956	0.00899999961257	0.109518937767	NaN
20140102	0.0131445908919	0.00800000037998	0.109518937767	NaN
20140103	0.0202429145575	0.00900900922716	0.117707267404	NaN
20140104	0.0151821859181	0.00800800789148	0.107471853495	NaN
20140105	0.0161779578775	0.00900900922716	0.122950822115	NaN
20140106	0.0111223459244	0.00701402826235	0.110655739903	NaN
20140107	0.0151668349281	0.00901803653687	0.113729506731	NaN
20140108	0.0141414143145	0.00701402826235	0.112704917789	NaN
20140109	0.0151668349281	0.00601202389225	0.116803281009	NaN
20140110	0.0141414143145	0.00501001998782	0.106557376683	NaN
20140111	0.0131313130259	0.00801603216678	0.120901636779	NaN
20140112	0.00808080844581	0.00601202389225	0.115660183132	NaN
20140113	0.0161616168916	0.00801603216678	0.117707267404	NaN
20140114	0.0131180621684	0.00701402826235	0.123848512769	NaN
20140115	0.0151515156031	0.00601202389225	0.125895604491	NaN
20140116	0.00909090880305	0.00501001998782	0.110542476177	NaN
20140117	0.0141414143145	0.00701402826235	0.122824974358	NaN
20140118	0.0101010100916	0.00601202389225	0.121926233172	NaN
20140119	0.01412714459	0.00601202389225	0.130122944713	NaN
20140120	0.00706357229501	0.00501001998782	0.125	NaN
20140121	0.0151362260804	0.00701402826235	0.134358972311	NaN
20140122	0.00807265378535	0.00601202389225	0.12717948854	NaN
20140123	0.0131180621684	0.00700700702146	0.13641025126	NaN
20140124	0.0110998991877	0.00600000005215	0.139487177134	NaN
20140125	0.0131180621684	0.00700000021607	0.139487177134	NaN
20140126	0.00908173527569	0.00400000018999	0.139630392194	NaN
20140127	0.0110998991877	0.00499999988824	0.151950716972	NaN
20140128	0.00807265378535	0.00499999988824	0.131416842341	NaN
20140129	0.01412714459	0.00499999988824	0.14769230783	NaN
20140130	0.0100806448609	0.002000000095	0.139487177134	NaN
20140131	0.0141129028052	0.00499999988824	0.157948717475	NaN
20140201	0.0110775427893	0.000999000971206	0.153846159577	NaN
20140202	0.0140986908227	0.002000000095	0.155897438526	NaN
20140203	0.0110775427893	0.00299700303003	0.146516397595	NaN
20140204	0.0171198397875	0.00699300691485	0.159836068749	NaN
20140205	0.0130784707144	0.00799200776964	0.152820512652	NaN
20140206	0.0140845067799	0.00499500520527	0.154871791601	NaN
20140207	0.0150905428454	0.00699300691485	0.157084181905	NaN
20140208	0.0171026159078	0.00599400606006	0.166324436665	NaN
20140209	0.0180904529989	0.00799200776964	0.156057491898	NaN
20140210	0.0180904529989	0.00699300691485	0.164271041751	NaN
20140211	0.0170854274184	0.00799200776964	0.179671451449	NaN
20140212	0.0211055278778	0.00699300691485	0.182751536369	NaN
20140213	0.0221105534583	0.00799200776964	0.179671451449	NaN
20140214	0.0201005022973	0.00799200776964	0.204312115908	NaN
20140215	0.0201005022973	0.00699300691485	0.198151946068	NaN
20140216	0.0201005022973	0.00999001041055	0.20944558084	NaN
20140217	0.0190954767168	0.00898203626275	0.210472285747	NaN
20140218	0.0180904529989	0.00698602804914	0.226899385452	NaN
20140219	0.0170854274184	0.00598802417517	0.20636549592	NaN
20140220	0.0180904529989	0.00798403192312	0.228952765465	NaN
20140221	0.0170854274184	0.00499999988824	0.235112935305	NaN
20140222	0.0190954767168	0.00899999961257	0.248205125332	NaN
20140223	0.0190954767168	0.00499999988824	0.258461534977	NaN
20140224	0.0201005022973	0.00700000021607	0.281025648117	NaN
20140225	0.0231155771762	0.00400000018999	0.277948707342	NaN
20140226	0.0291457287967	0.00700700702146	0.300512820482	NaN
20140227	0.0241206027567	0.00500500481576	0.31589743495	NaN
20140228	0.0281407032162	0.00500500481576	0.326153844595	NaN
20140301	0.0281690135598	0.00400000018999	0.339487165213	NaN
20140302	0.0322255790234	0.00800000037998	0.349743574858	NaN
20140303	0.0302114803344	0.00600000005215	0.349743574858	NaN
20140304	0.034239679575	0.00499999988824	0.350769221783	NaN
20140305	0.0281973816454	0.00400000018999	0.37090164423	NaN
20140306	0.0382678769529	0.00700000021607	0.380122959614	NaN
20140307	0.0302114803344	0.002000000095	0.398974359035	NaN
20140308	0.0302114803344	0.00499999988824	0.406153857708	NaN
20140309	0.0322255790234	0.00300000002608	0.422564089298	NaN
20140310	0.03125	0.00300000002608	0.438974350691	NaN
20140311	0.0302419345826	0.00300000002608	0.438974350691	NaN
20140312	0.0302419345826	0.00400000018999	0.452307701111	NaN
20140313	0.0282258056104	0.002000000095	0.466666668653	NaN
20140314	0.0281973816454	0.002000000095	0.471794873476	NaN
20140315	0.0312185306102	0.00200200197287	0.506160140037	NaN
20140316	0.0302114803344	0.00200200197287	0.514373719692	NaN
20140317	0.0231621358544	0.00100100098644	0.541067779064	NaN
20140318	0.0322255790234	0.00200200197287	0.545174539089	NaN
20140319	0.0251762345433	0.00501001998782	0.55441480875	NaN
