date	funestus_sc_1_arabiensis_sc_3	funestus_sc_1.5_arabiensis_sc_3	funestus_sc_4.5_arabiensis_sc_57	observed
20130206	0.00775193795562	0.0199004970491	0.0803662240505	NaN
20130207	0.00968992244452	0.0228855721653	0.084435403347	NaN
20130208	0.00775945698842	0.0199004970491	0.0855397135019	NaN
20130209	0.0058195926249	0.0208955220878	0.0835030525923	NaN
20130210	0.00484966067597	0.0208955220878	0.0824847221375	NaN
20130211	0.00775945698842	0.0199004970491	0.0804480686784	NaN
20130212	0.00678952457383	0.0189054720104	0.0814663916826	NaN
20130213	0.00775945698842	0.0228855721653	0.0875763744116	NaN
20130214	0.00484966067597	0.0179104469717	0.0896130353212	NaN
20130215	0.00775945698842	0.0228855721653	0.0875763744116	NaN
20130216	0.0058195926249	0.0208955220878	0.0885947048664	NaN
20130217	0.00678952457383	0.0199004970491	0.0824847221375	NaN
20130218	0.00484966067597	0.0189054720104	0.0886850133538	NaN
20130219	0.00872938893735	0.0218905471265	0.0927624851465	NaN
20130220	0.00678952457383	0.0208955220878	0.0907237529755	NaN
20130221	0.0058252424933	0.0208955220878	0.101936802268	NaN
20130222	0.0058252424933	0.0218905471265	0.0907237529755	NaN
20130223	0.0077821011655	0.0228855721653	0.0988786965609	NaN
20130224	0.00389105058275	0.0169154237956	0.0886850133538	NaN
20130225	0.00680933846161	0.023880597204	0.0998980626464	NaN
20130226	0.00389105058275	0.0208955220878	0.0937818586826	NaN
20130227	0.00389105058275	0.0199004970491	0.101936802268	NaN
20130228	0.00389105058275	0.0179282873869	0.0978593304753	NaN
20130301	0.00584225915372	0.0208955220878	0.114169217646	NaN
20130302	0.00292112957686	0.023880597204	0.104994900525	NaN
20130303	0.00681596901268	0.023880597204	0.110091745853	NaN
20130304	0.00389483943582	0.0258706472814	0.117227315903	NaN
20130305	0.00584795325994	0.0248756222427	0.116207949817	NaN
20130306	0.00292397662997	0.0228855721653	0.121304787695	NaN
20130307	0.00584795325994	0.0228855721653	0.133537203074	NaN
20130308	0.00292397662997	0.023880597204	0.139653414488	NaN
20130309	0.00682926829904	0.0258706472814	0.136595308781	NaN
20130310	0.00487804878503	0.0209371875972	0.145769625902	NaN
20130311	0.00682926829904	0.0259222332388	0.144750252366	NaN
20130312	0.0068226121366	0.0209371875972	0.156982675195	NaN
20130313	0.00877192988992	0.0229312069714	0.164118245244	NaN
20130314	0.00681596901268	0.0219560880214	0.177189409733	NaN
20130315	0.00778967887163	0.0199600793421	0.177189409733	NaN
20130316	0.00680933846161	0.0199600793421	0.176171079278	NaN
20130317	0.00875486340374	0.0279441121966	0.190427705646	NaN
20130318	0.00778967887163	0.0219780225307	0.180244401097	NaN
20130319	0.00876338873059	0.0259740259498	0.194501012564	NaN
20130320	0.00681596901268	0.0199800208211	0.177189409733	NaN
20130321	0.00778967887163	0.0269730277359	0.190427705646	NaN
20130322	0.00778967887163	0.0179640725255	0.198776751757	NaN
20130323	0.00876338873059	0.0239282157272	0.201834857464	NaN
20130324	0.00583657575771	0.0209580846131	0.191641181707	NaN
20130325	0.00972762610763	0.0229540914297	0.208545267582	NaN
20130326	0.00680933846161	0.0199600793421	0.214649036527	NaN
20130327	0.0107108084485	0.0239520967007	0.21057985723	NaN
20130328	0.00876338873059	0.0199600793421	0.223014250398	NaN
20130329	0.00778967887163	0.0209371875972	0.230142563582	NaN
20130330	0.00680933846161	0.0169491525739	0.237270876765	NaN
20130331	0.00680933846161	0.0228855721653	0.248472511768	NaN
20130401	0.00584225915372	0.0228855721653	0.251271605492	NaN
20130402	0.00584225915372	0.0208955220878	0.277721256018	NaN
20130403	0.00389483943582	0.0149105368182	0.285859614611	NaN
20130404	0.00389105058275	0.0198807157576	0.274390250444	NaN
20130405	0.00486381305382	0.014955134131	0.304878056049	NaN
20130406	0.00389105058275	0.0209371875972	0.295731693506	NaN
20130407	0.00291828787886	0.0159521438181	0.309959352016	NaN
20130408	0.00194552529138	0.0249003991485	0.324516773224	NaN
20130409	0.00389105058275	0.015936255455	0.324516773224	NaN
20130410	0.00291828787886	0.0219123512507	0.334012210369	NaN
20130411	0.00194552529138	0.0189243033528	0.346585124731	NaN
20130412	0.00292112957686	0.0229083672166	0.35372069478	NaN
20130413	0.00292112957686	0.0149402394891	0.359836906195	NaN
20130414	0.00389483943582	0.0199004970491	0.359836906195	NaN
20130415	0.00292682927102	0.0139303486794	0.349643230438	NaN
20130416	0.00390243902803	0.0169154237956	0.37512743473	NaN
20130417	0.00292682927102	0.0169154237956	0.355102032423	NaN
20130418	0.00292682927102	0.0189054720104	0.360204070807	NaN
20130419	0.0029296875	0.0159203987569	0.358163267374	NaN
20130420	0.00390625	0.0139303486794	0.378571420908	NaN
20130421	0.001953125	0.0179104469717	0.371428579092	NaN
20130422	0.00390243902803	0.0159203987569	0.383673459291	NaN
20130423	0.005859375	0.011940298602	0.38430172205	NaN
20130424	0.00390625	0.0159203987569	0.40061160922	NaN
20130425	0.00390625	0.0149253727868	0.394495427608	NaN
20130426	0.005859375	0.0179104469717	0.392456680536	NaN
20130427	0.001953125	0.011940298602	0.396534144878	NaN
20130428	0.005859375	0.0189054720104	0.395727366209	NaN
20130429	0.0048828125	0.015904571861	0.388606309891	NaN
20130430	0.00390625	0.0139165008441	0.401422768831	NaN
20130501	0.00390625	0.0139165008441	0.398373991251	NaN
20130502	0.00293255131692	0.0149105368182	0.398373991251	NaN
20130503	0.00293255131692	0.0168986078352	0.389227628708	NaN
20130504	0.00391006842256	0.0139165008441	0.397969543934	NaN
20130505	0.00489236786962	0.0168986078352	0.398984760046	NaN
20130506	0.00489236786962	0.0198807157576	0.396954327822	NaN
20130507	0.00782778859139	0.0129353236407	0.381725877523	NaN
20130508	0.00489236786962	0.016932271421	0.393509119749	NaN
20130509	0.00293542072177	0.0139581253752	0.389452338219	NaN
20130510	0.00391389429569	0.014955134131	0.409736305475	NaN
20130511	0.00684931501746	0.0139581253752	0.402636915445	NaN
20130512	0.00783545523882	0.0139581253752	0.405268490315	NaN
20130513	0.00783545523882	0.0139581253752	0.409321188927	NaN
20130514	0.00587659142911	0.0169491525739	0.390466541052	NaN
20130515	0.00685602333397	0.0139303486794	0.400608509779	NaN
20130516	0.00783545523882	0.0139165008441	0.412778913975	NaN
20130517	0.00685602333397	0.0139026809484	0.398176282644	NaN
20130518	0.00489715952426	0.0198609735817	0.402636915445	NaN
20130519	0.00391772761941	0.0148809524253	0.387423932552	NaN
20130520	0.00489715952426	0.0188492070884	0.391480743885	NaN
20130521	0.00391772761941	0.0178571436554	0.404665321112	NaN
20130522	0.00489236786962	0.0178571436554	0.382978737354	NaN
20130523	0.00391389429569	0.0198412705213	0.386018246412	NaN
20130524	0.00195503421128	0.0198412705213	0.394123613834	NaN
20130525	0.00391006842256	0.0198412705213	0.408307999373	NaN
20130526	0.00390243902803	0.0198412705213	0.3819655478	NaN
20130527	0.00292682927102	0.0218253973871	0.383367151022	NaN
20130528	0.00292682927102	0.0248262155801	0.389452338219	NaN
20130529	0.00195121951401	0.0148957297206	0.372210949659	NaN
20130530	0.00292682927102	0.0168986078352	0.388832479715	NaN
20130531	0.00390625	0.0198807157576	0.371573597193	NaN
20130601	0.0029296875	0.0178926438093	0.380324542522	NaN
20130602	0.00292682927102	0.0149105368182	0.375253558159	NaN
20130603	0.00487804878503	0.0129224648699	0.387031406164	NaN
20130604	0.00195121951401	0.0149105368182	0.384226500988	NaN
20130605	0.00390243902803	0.0178748760372	0.3822042346	0.018691589
20130606	0.00292397662997	0.0129224648699	0.374115258455	NaN
20130607	0.00877192988992	0.0198807157576	0.378159761429	NaN
20130608	0.00876338873059	0.016881827265	0.383215367794	NaN
20130609	0.0175267774612	0.0198609735817	0.370070785284	NaN
20130610	0.0107108084485	0.0129096321762	0.201213344932	NaN
20130611	0.0146198831499	0.015904571861	0.187057629228	NaN
20130612	0.0116845183075	0.0188679248095	0.205257833004	NaN
20130613	0.0136452242732	0.0139026809484	0.208291202784	NaN
20130614	0.0116959065199	0.0139026809484	0.21031345427	NaN
20130615	0.0126705653965	0.0148957297206	0.212121218443	NaN
20130616	0.0116959065199	0.0148957297206	0.216161623597	NaN
20130617	0.0116845183075	0.0119047621265	0.232558146119	NaN
20130618	0.0107108084485	0.0119165843353	0.221435800195	NaN
20130619	0.0126459142193	0.0158887784928	0.221435800195	NaN
20130620	0.0116731515154	0.0119165843353	0.211324572563	NaN
20130621	0.0126459142193	0.0109343938529	0.225708499551	NaN
20130622	0.010689990595	0.0119284298271	0.213562756777	NaN
20130623	0.0116618080065	0.0119284298271	0.22874493897	NaN
20130624	0.0116618080065	0.0109343938529	0.226720646024	NaN
20130625	0.0136054418981	0.0119284298271	0.227732792497	NaN
20130626	0.0097181731835	0.00894632190466	0.210526317358	NaN
20130627	0.0116618080065	0.0109343938529	0.212335690856	NaN
20130628	0.010689990595	0.0129224648699	0.22345803678	NaN
20130629	0.0116618080065	0.0139165008441	0.225480288267	NaN
20130630	0.010689990595	0.00894632190466	0.213346809149	NaN
20130701	0.0126336244866	0.011940298602	0.208291202784	NaN
20130702	0.0145914396271	0.011940298602	0.221435800195	NaN
20130703	0.00972762610763	0.0109452735633	0.238624870777	NaN
20130704	0.0126459142193	0.0139442235231	0.221435800195	NaN
20130705	0.0107003888115	0.015936255455	0.221435800195	NaN
20130706	0.0107003888115	0.015936255455	0.218402430415	NaN
20130707	0.0126459142193	0.0119521915913	0.22897669673	NaN
20130708	0.0126459142193	0.014955134131	0.218623489142	NaN
20130709	0.00972762610763	0.0109670991078	0.232793524861	NaN
20130710	0.0116731515154	0.0129611166194	0.221435800195	NaN
20130711	0.00875486340374	0.0129611166194	0.232558146119	NaN
20130712	0.00194552529138	0.00697906268761	0.218402430415	NaN
20130713	0.00486381305382	0.0129740517587	0.222446918488	NaN
20130714	0.00486381305382	0.00997008942068	0.207280084491	NaN
20130715	0.0077821011655	0.0109670991078	0.21031345427	NaN
20130716	0.0077821011655	0.0119641078636	0.211324572563	NaN
20130717	0.0077821011655	0.00796812772751	0.206268951297	NaN
20130718	0.00583657575771	0.00896414369345	0.203235596418	NaN
20130719	0.00775945698842	0.00796812772751	0.205257833004	NaN
20130720	0.0058195926249	0.00796812772751	0.187057629228	NaN
20130721	0.00873786397278	0.00796812772751	0.198179975152	NaN
20130722	0.00776699045673	0.00896414369345	0.179149791598	NaN
20130723	0.00776699045673	0.00896414369345	0.184210523963	NaN
20130724	0.00776699045673	0.00697211176157	0.173076927662	NaN
20130725	0.0097087379545	0.00896414369345	0.182186231017	NaN
20130726	0.00969932135194	0.00896414369345	0.173076927662	NaN
20130727	0.0106692528352	0.00597609579563	0.178137645125	NaN
20130728	0.00969932135194	0.00597609579563	0.17795753479	NaN
20130729	0.00872938893735	0.00797607190907	0.176946416497	NaN
20130730	0.00775945698842	0.00498007982969	0.178968653083	NaN
20130731	0.00776699045673	0.00498007982969	0.176946416497	NaN
20130801	0.00775945698842	0.00597609579563	0.173913046718	NaN
20130802	0.00679611647502	0.00498007982969	0.158746212721	NaN
20130803	0.00873786397278	0.00597609579563	0.164812937379	NaN
20130804	0.0106796119362	0.00796812772751	0.169868558645	0.0
20130805	0.00873786397278	0.00597014930099	0.164812937379	NaN
20130806	0.00873786397278	0.00597014930099	0.171890795231	NaN
20130807	0.00776699045673	0.00497512426227	0.172901928425	NaN
20130808	0.0097087379545	0.00895522348583	0.166835188866	NaN
20130809	0.00776699045673	0.00597014930099	0.0900809690356	NaN
20130810	0.00873786397278	0.00597014930099	0.0951417014003	NaN
20130811	0.0058252424933	0.00894632190466	0.0931174084544	NaN
20130812	0.00776699045673	0.00795228593051	0.100202426314	NaN
20130813	0.0058195926249	0.00894632190466	0.0991902798414	NaN
20130814	0.00775945698842	0.00894632190466	0.0961538478732	NaN
20130815	0.00678952457383	0.00596421491355	0.0980788692832	NaN
20130816	0.00775945698842	0.00795228593051	0.101112231612	NaN
20130817	0.00387972849421	0.00795228593051	0.0950454995036	NaN
20130818	0.00775945698842	0.00894632190466	0.101112231612	NaN
20130819	0.00484966067597	0.00795228593051	0.0950454995036	NaN
20130820	0.00679611647502	0.00995024852455	0.0939393937588	NaN
20130821	0.0058195926249	0.00696517433971	0.094949491322	NaN
20130822	0.00678952457383	0.0109452735633	0.0918264389038	NaN
20130823	0.00485436897725	0.00697906268761	0.0938446000218	NaN
20130824	0.00679611647502	0.0129611166194	0.10000000149	NaN
20130825	0.00291262124665	0.00697906268761	0.0959595963359	NaN
20130826	0.00388349522836	0.00997008942068	0.101917251945	NaN
20130827	0.00194174761418	0.0119641078636	0.0918264389038	NaN
20130828	0.00291545200162	0.0119521915913	0.09375	NaN
20130829	0.000971817295067	0.00796812772751	0.0917338728905	NaN
20130830	0.00194363459013	0.0119521915913	0.102822579443	NaN
20130831	0.00194363459013	0.00696517433971	0.0877016112208	NaN
20130901	0.00291545200162	0.00597014930099	0.0947580635548	NaN
20130902	0.00291545200162	0.00596421491355	0.0786290317774	NaN
20130903	0.00388349522836	0.00696517433971	0.0816532224417	NaN
20130904	0.00291262124665	0.00597014930099	0.0877016112208	NaN
20130905	0.00194174761418	0.00597014930099	0.0927419364452	NaN
20130906	0.00290979631245	0.00696517433971	0.0776209682226	NaN
20130907	0.00290979631245	0.00596421491355	0.0836693570018	NaN
20130908	0.000969932123553	0.0079443892464	0.0866935476661	NaN
20130909	0.00290979631245	0.0079443892464	0.0927419364452	NaN
20130910	0.00290979631245	0.00695134047419	0.0957661271095	NaN
20130911	0.00290979631245	0.00795228593051	0.0927419364452	NaN
20130912	0.00387972849421	0.00796019937843	0.0957661271095	NaN
20130913	0.00484966067597	0.00597014930099	0.101814515889	NaN
20130914	0.00387972849421	0.00398009968922	0.104838706553	NaN
20130915	0.00388349522836	0.00497512426227	0.100806452334	NaN
20130916	0.00291262124665	0.00398009968922	0.104838706553	NaN
20130917	0.00485436897725	0.00199004984461	0.10372608155	NaN
20130918	0.00388349522836	0.0029850746505	0.0956696867943	NaN
20130919	0.00388349522836	0.0029850746505	0.0986908376217	NaN
20130920	0.00290979631245	0.00398009968922	0.0996978878975	NaN
20130921	0.00387972849421	0.00497512426227	0.104733131826	NaN
20130922	0.000969932123553	0.00497512426227	0.102719031274	NaN
20130923	0.00387972849421	0.00895522348583	0.102719031274	NaN
20130924	0.000969932123553	0.00796019937843	0.100704938173	NaN
20130925	0.00387972849421	0.00695825042203	0.0976837873459	NaN
20130926	0.00484966067597	0.00397614296526	0.100704938173	NaN
20130927	0.0058195926249	0.0099403578788	0.0876132920384	NaN
20130928	0.00484966067597	0.0049701789394	0.08962739259	NaN
20130929	0.00484966067597	0.00795228593051	0.0855991914868	NaN
20130930	0.00387972849421	0.0049701789394	0.0765357539058	NaN
20131001	0.0058195926249	0.00795228593051	0.078470826149	NaN
20131002	0.00484966067597	0.00596421491355	0.0814889371395	NaN
20131003	0.00387972849421	0.00795228593051	0.078470826149	0.007142857
20131004	0.00387972849421	0.00795228593051	0.0804829001427	NaN
20131005	0.00290697673336	0.0109343938529	0.0835010036826	NaN
20131006	0.000968992244452	0.00795228593051	0.0835010036826	NaN
20131007	0.0019379844889	0.00895522348583	0.0895372256637	NaN
20131008	0.000968992244452	0.00497512426227	0.0392354130745	NaN
20131009	0	0.00597014930099	0.0503018125892	NaN
20131010	0	0.00497512426227	0.0491967871785	NaN
20131011	0.000968054227997	0.00796019937843	0.0562249012291	NaN
20131012	0.000967118015978	0.00695825042203	0.0491474419832	NaN
20131013	0	0.00695825042203	0.0611835494638	NaN
20131014	0.00096618355019	0.00398009968922	0.0651955902576	NaN
20131015	0.000965250947047	0.00597014930099	0.0661985948682	NaN
20131016	0.00096618355019	0.00597014930099	0.0631895661354	NaN
20131017	0.00096618355019	0.00696517433971	0.0672690793872	NaN
20131018	0.00096618355019	0.00398009968922	0.0622489973903	NaN
20131019	0.00289575289935	0.00497512426227	0.0642570257187	NaN
20131020	0	0.0049701789394	0.0682730898261	NaN
20131021	0.00193236710038	0.00596421491355	0.0642570257187	NaN
20131022	0.00193236710038	0.00695825042203	0.0702811256051	NaN
20131023	0.00290135387331	0.00695825042203	0.0682730898261	NaN
20131024	0.00193423603196	0.00596421491355	0.0742971897125	NaN
20131025	0.00289855082519	0.00596421491355	0.0682046115398	NaN
20131026	0.00289855082519	0.0049701789394	0.0742226690054	NaN
20131027	0.00386473420076	0.0049701789394	0.0702106282115	NaN
20131028	0.00289855082519	0.00497512426227	0.0641925781965	NaN
20131029	0.00193236710038	0.00597014930099	0.0732196569443	NaN
20131030	0.00193423603196	0.00398009968922	0.0651955902576	NaN
20131031	0.000967118015978	0.00199203193188	0.0772316977382	NaN
20131101	0.00290135387331	0.00398406386375	0.0802407190204	NaN
20131102	0.00386847206391	0.000996015965939	0.0812437310815	NaN
20131103	0	0.00298804789782	0.0832497477531	NaN
20131104	0.00386847206391	0.00199004984461	0.087261788547	NaN
20131105	0.00387221691199	0.00199203193188	0.0912738218903	NaN
20131106	0.00387221691199	0.00199203193188	0.093279838562	NaN
20131107	0.0029041627422	0.000996015965939	0.0892678052187	NaN
20131108	0.00387221691199	0.0029910269659	0.106212422252	NaN
20131109	0.00387221691199	0.0029910269659	0.0961923822761	NaN
20131110	0.00387221691199	0.00199401797727	0.0971943885088	NaN
20131111	0.00484027108178	0.0029910269659	0.104208417237	NaN
20131112	0.00387221691199	0.00199401797727	0.0922768339515	NaN
20131113	0.0029041627422	0.00298804789782	0.0982948839665	NaN
20131114	0.0058083254844	0.00298804789782	0.0974874347448	NaN
20131115	0.0029041627422	0.0029910269659	0.100603625178	NaN
20131116	0.00387221691199	0.00498504471034	0.08752515167	NaN
20131117	0.00290135387331	0.0029910269659	0.0925553292036	NaN
20131118	0.00386847206391	0.00398803595453	0.0824120566249	NaN
20131119	0.00193423603196	0.00697906268761	0.0854271352291	NaN
20131120	0.00290135387331	0.0059820539318	0.0895372256637	NaN
20131121	0.00193423603196	0.00498504471034	0.0916414931417	NaN
20131122	0.00290135387331	0.0059820539318	0.08962739259	NaN
20131123	0.000967118015978	0.0059820539318	0.0909090936184	NaN
20131124	0.000967118015978	0.00896414369345	0.0818181782961	NaN
20131125	0.000967118015978	0.00498007982969	0.0929292961955	NaN
20131126	0	0.00597609579563	0.0929292961955	NaN
20131127	0	0.00398009968922	0.0959595963359	NaN
20131128	0	0.00497512426227	0.0888888910413	NaN
20131129	0	0.00498007982969	0.0879676416516	NaN
20131130	0	0.00697906268761	0.0878787860274	NaN
20131201	0	0.0059820539318	0.0858585834503	NaN
20131202	0.000967118015978	0.00598802417517	0.0868686884642	NaN
20131203	0.000967118015978	0.00299401208758	0.0878787860274	NaN
20131204	0.00483558978885	0.00399201596156	0.0869565233588	NaN
20131205	0.00483558978885	0.00698602804914	0.088978767395	NaN
20131206	0.00967117957771	0.00898203626275	0.0818181782961	NaN
20131207	0.00870406161994	0.00599400606006	0.0920121371746	NaN
20131208	0.00967117957771	0.00999001041055	0.0818181782961	NaN
20131209	0.00967117957771	0.00800000037998	0.0848484858871	NaN
20131210	0.00967117957771	0.00600000005215	0.0868686884642	NaN
20131211	0.00870406161994	0.00499999988824	0.0909090936184	NaN
20131212	0.00967117957771	0.00600000005215	0.0878787860274	NaN
20131213	0.00870406161994	0.00499999988824	0.0848484858871	NaN
20131214	0.0106382975355	0.00600000005215	0.0788675397634	NaN
20131215	0.00870406161994	0.00600000005215	0.0839231535792	NaN
20131216	0.0116166509688	0.00499999988824	0.0838383808732	NaN
20131217	0.0135527588427	0.00499999988824	0.0797979831696	NaN
20131218	0.0145348841324	0.00600000005215	0.0818181782961	NaN
20131219	0.0106589151546	0.00700000021607	0.0787878781557	NaN
20131220	0.0135658914223	0.00600000005215	0.0768452957273	NaN
20131221	0.0135658914223	0.00600000005215	0.0707785636187	NaN
20131222	0.0126091176644	0.00700000021607	0.0728008076549	NaN
20131223	0.0126091176644	0.00700700702146	0.0687563195825	NaN
20131224	0.0135790491477	0.00701402826235	0.0738119333982	NaN
20131225	0.0116391852498	0.00601202389225	0.0717896893621	NaN
20131226	0.0116391852498	0.00601202389225	0.0697674453258	NaN
20131227	0.0106692528352	0.00801603216678	0.071862347424	NaN
20131228	0.0106692528352	0.00801603216678	0.0748987868428	NaN
20131229	0.0106692528352	0.00701402826235	0.0748987868428	NaN
20131230	0.0116391852498	0.00901803653687	0.0850202441216	NaN
20131231	0.0116391852498	0.00701402826235	0.0810536965728	NaN
20140101	0.0106692528352	0.00901803653687	0.0871327221394	NaN
20140102	0.0116391852498	0.0100200399756	0.0871327221394	NaN
20140103	0.0116391852498	0.00601202389225	0.0821501016617	NaN
20140104	0.00969932135194	0.00700700702146	0.0841784998775	NaN
20140105	0.00969932135194	0.00700700702146	0.0841784998775	NaN
20140106	0.00872938893735	0.00700700702146	0.08519269526	NaN
20140107	0.0058195926249	0.00900900922716	0.0780141875148	NaN
20140108	0.00484966067597	0.00500500481576	0.0810536965728	NaN
20140109	0.00387972849421	0.00700700702146	0.0709939152002	NaN
20140110	0.00193986424711	0.00400400394574	0.0841784998775	NaN
20140111	0.00485436897725	0.00800800789148	0.073022313416	NaN
20140112	0.00291545200162	0.00500500481576	0.088235296309	NaN
20140113	0.00388726918027	0.00399600388482	0.0943204835057	NaN
20140114	0.00291545200162	0.00599400606006	0.0943204835057	NaN
20140115	0.00583090400323	0.00499500520527	0.0983772799373	NaN
20140116	0.00485908659175	0.00599400606006	0.0994923859835	NaN
20140117	0.00874635577202	0.00799200776964	0.0934010148048	NaN
20140118	0.00583090400323	0.00699300691485	0.10467479378	NaN
20140119	0.0097181731835	0.00699300691485	0.111788615584	NaN
20140120	0.00776699045673	0.00699300691485	0.10467479378	NaN
20140121	0.010689990595	0.00499500520527	0.111788615584	NaN
20140122	0.00680272094905	0.00699300691485	0.0965447127819	NaN
20140123	0.00777453836054	0.00699300691485	0.0984771549702	NaN
20140124	0.0097181731835	0.00599400606006	0.0954314693809	NaN
20140125	0.00873786397278	0.00600000005215	0.110547669232	NaN
20140126	0.00679611647502	0.00499500520527	0.0972644388676	NaN
20140127	0.00873786397278	0.00498007982969	0.103343464434	NaN
20140128	0.00776699045673	0.00398406386375	0.106382980943	NaN
20140129	0.00969932135194	0.00597609579563	0.0881458967924	NaN
20140130	0.00583090400323	0.0059820539318	0.100303947926	NaN
20140131	0.0097181731835	0.0059820539318	0.0921985805035	NaN
20140201	0.00583090400323	0.0059820539318	0.0901722386479	NaN
20140202	0.0126459142193	0.00697906268761	0.0871327221394	NaN
20140203	0.0077821011655	0.00398803595453	0.0890688225627	NaN
20140204	0.0097181731835	0.00498504471034	0.0890688225627	NaN
20140205	0.0097181731835	0.00398803595453	0.0799595117569	NaN
20140206	0.0116504849866	0.00498504471034	0.0860323905945	NaN
20140207	0.0058252424933	0.00499001983553	0.0870445370674	NaN
20140208	0.0116504849866	0.00499001983553	0.101214572787	NaN
20140209	0.00485908659175	0.00499001983553	0.0941295549274	NaN
20140210	0.00874635577202	0.00399201596156	0.111336030066	NaN
20140211	0.00583090400323	0.00299401208758	0.110323883593	NaN
20140212	0.00583090400323	0.0029910269659	0.102330297232	NaN
20140213	0.0077821011655	0.00498504471034	0.10536980629	NaN
20140214	0.0077821011655	0.00399201596156	0.111448831856	NaN
20140215	0.0077821011655	0.00399600388482	0.108409322798	NaN
20140216	0.00875486340374	0.00399600388482	0.122718051076	NaN
20140217	0.00778967887163	0.00399600388482	0.123732253909	NaN
20140218	0.00973709858954	0.00199800194241	0.126903548837	NaN
20140219	0.00876338873059	0.00399201596156	0.146192893386	NaN
20140220	0.00973709858954	0.00499001983553	0.149238571525	NaN
20140221	0.00973709858954	0.00499500520527	0.15736040473	NaN
20140222	0.00778967887163	0.00499500520527	0.169543147087	NaN
20140223	0.00778967887163	0.00798403192312	0.175634518266	NaN
20140224	0.00876338873059	0.00797607190907	0.185598373413	NaN
20140225	0.00779727101326	0.00697906268761	0.190669372678	NaN
20140226	0.0107212476432	0.00797607190907	0.200811356306	NaN
20140227	0.00778967887163	0.00697906268761	0.201825559139	NaN
20140228	0.00778967887163	0.00498504471034	0.219066932797	NaN
20140301	0.00486854929477	0.00797607190907	0.246450304985	NaN
20140302	0.00778967887163	0.00797607190907	0.25126644969	NaN
20140303	0.00681596901268	0.00697906268761	0.25430598855	NaN
20140304	0.0107108084485	0.00796812772751	0.275582581758	NaN
20140305	0.00681596901268	0.00498007982969	0.283687949181	NaN
20140306	0.0116845183075	0.00697211176157	0.310030400753	NaN
20140307	0.00876338873059	0.00796812772751	0.314083069563	NaN
20140308	0.0126582281664	0.00697211176157	0.328600406647	NaN
20140309	0.00778967887163	0.00498007982969	0.34381338954	NaN
20140310	0.0116731515154	0.00597609579563	0.349898576736	NaN
20140311	0.00875486340374	0.00597609579563	0.370182543993	NaN
20140312	0.0136186769232	0.00398803595453	0.381338745356	NaN
20140313	0.00680933846161	0.00697906268761	0.397969543934	NaN
20140314	0.00973709858954	0.00498007982969	0.403045684099	NaN
20140315	0.00584225915372	0.00298804789782	0.418274104595	NaN
20140316	0.0116845183075	0.00697211176157	0.418274104595	NaN
20140317	0.00486381305382	0.00398406386375	0.428426384926	NaN
20140318	0.010689990595	0.00498007982969	0.433502525091	NaN
20140319	0.00583090400323	0.00498007982969	0.436991870403	NaN
