date	funestus_sc_1_arabiensis_sc_5	funestus_sc_1.75_arabiensis_sc_2.5	funestus_sc_1_arabiensis_sc_5	observed
20120522	0.0346820801496	0.00808897893876	0.0346820801496	NaN
20120523	0.0375722534955	0.0111111113802	0.0375722534955	NaN
20120524	0.0346820801496	0.00909090880305	0.0346820801496	NaN
20120525	0.0366088636219	0.0101010100916	0.0366088636219	NaN
20120526	0.0337186902762	0.00909090880305	0.0337186902762	NaN
20120527	0.0404624268413	0.00707070715725	0.0404624268413	NaN
20120528	0.04142582044	0.0060606058687	0.04142582044	NaN
20120529	0.0394990369677	0.0060606058687	0.0394990369677	NaN
20120530	0.0356454737485	0.0060606058687	0.0356454737485	NaN
20120531	0.0347155258059	0.0060606058687	0.0347155258059	NaN
20120601	0.035679847002	0.0050505050458	0.035679847002	NaN
20120602	0.0366441644728	0.00807265378535	0.0366441644728	NaN
20120603	0.0366441644728	0.00908173527569	0.0366441644728	NaN
20120604	0.0366441644728	0.00908173527569	0.0366441644728	NaN
20120605	0.0366795361042	0.00403632689267	0.0366795361042	0.0
20120606	0.0386100374162	0.0060606058687	0.0386100374162	NaN
20120607	0.035679847002	0.00303030293435	0.035679847002	NaN
20120608	0.0347155258059	0.00605449033901	0.0347155258059	NaN
20120609	0.0308582447469	0.00504540884867	0.0308582447469	NaN
20120610	0.0183220822364	0.0030272451695	0.0183220822364	NaN
20120611	0.018304431811	0.00706357229501	0.018304431811	NaN
20120612	0.0202312134206	0.00707070715725	0.0202312134206	NaN
20120613	0.018304431811	0.00605449033901	0.018304431811	NaN
20120614	0.0240615978837	0.00706357229501	0.0240615978837	NaN
20120615	0.0230991337448	0.00605449033901	0.0230991337448	NaN
20120616	0.0298363808542	0.00706357229501	0.0298363808542	NaN
20120617	0.0307988449931	0.00706357229501	0.0307988449931	NaN
20120618	0.0298363808542	0.0100908176974	0.0298363808542	NaN
20120619	0.0279114525765	0.0100908176974	0.0279114525765	NaN
20120620	0.0240615978837	0.00908173527569	0.0240615978837	NaN
20120621	0.0269489903003	0.00504540884867	0.0269489903003	NaN
20120622	0.0278846155852	0.00706357229501	0.0278846155852	NaN
20120623	0.0240384619683	0.00807265378535	0.0240384619683	NaN
20120624	0.0298651251942	0.0100908176974	0.0298651251942	NaN
20120625	0.0260366443545	0.0111111113802	0.0260366443545	NaN
20120626	0.027965284884	0.0141414143145	0.027965284884	NaN
20120627	0.0279922783375	0.0111111113802	0.0279922783375	NaN
20120628	0.0270270276815	0.0131313130259	0.0270270276815	NaN
20120629	0.0241545885801	0.0111111113802	0.0241545885801	NaN
20120630	0.0251207724214	0.0131445908919	0.0251207724214	NaN
20120701	0.0270531401038	0.0111223459244	0.0270531401038	NaN
20120702	0.0231884066015	0.0121334679425	0.0231884066015	NaN
20120703	0.0222007725388	0.0101112239063	0.0222007725388	NaN
20120704	0.0251207724214	0.0101112239063	0.0251207724214	NaN
20120705	0.0222222227603	0.00910010095686	0.0222222227603	NaN
20120706	0.0251207724214	0.0101112239063	0.0251207724214	NaN
20120707	0.0251207724214	0.0060606058687	0.0251207724214	NaN
20120708	0.0193423591554	0.0101010100916	0.0193423591554	NaN
20120709	0.021276595071	0.00808080844581	0.021276595071	NaN
20120710	0.0203094780445	0.00707070715725	0.0203094780445	NaN
20120711	0.0203094780445	0.00808080844581	0.0203094780445	NaN
20120712	0.0164410062134	0.00808080844581	0.0164410062134	NaN
20120713	0.0174081232399	0.00404040422291	0.0174081232399	NaN
20120714	0.0164410062134	0.00303030293435	0.0164410062134	NaN
20120715	0.0164410062134	0.00202020211145	0.0164410062134	NaN
20120716	0.0135396514088	0.00202224473469	0.0135396514088	NaN
20120717	0.0145067693666	0.00202224473469	0.0145067693666	NaN
20120718	0.0154738882557	0.00202224473469	0.0154738882557	NaN
20120719	0.012572533451	0.00202224473469	0.012572533451	NaN
20120720	0.012572533451	0.00404448946938	0.012572533451	NaN
20120721	0.0145208127797	0.00404448946938	0.0145208127797	NaN
20120722	0.0135396514088	0.00202224473469	0.0135396514088	NaN
20120723	0.0164251215756	0.00202224473469	0.0164251215756	NaN
20120724	0.0135135138407	0.00404858309776	0.0135135138407	NaN
20120725	0.0173913035542	0.00404858309776	0.0173913035542	NaN
20120726	0.0164410062134	0.00404858309776	0.0164410062134	NaN
20120727	0.0173913035542	0.00404858309776	0.0173913035542	NaN
20120728	0.0173913035542	0.00404858309776	0.0173913035542	NaN
20120729	0.0193236712366	0.00506072863936	0.0193236712366	NaN
20120730	0.0193236712366	0.00607287464663	0.0193236712366	NaN
20120731	0.0221579968929	0.00708502018824	0.0221579968929	NaN
20120801	0.0240847785026	0.00404858309776	0.0240847785026	NaN
20120802	0.0240847785026	0.00506072863936	0.0240847785026	NaN
20120803	0.0231213867664	0.00607287464663	0.0231213867664	NaN
20120804	0.017357762903	0.00506072863936	0.017357762903	0.0
20120805	0.0183220822364	0.00404858309776	0.0183220822364	NaN
20120806	0.0192864034325	0.00506072863936	0.0192864034325	NaN
20120807	0.0193050187081	0.00607287464663	0.0193050187081	NaN
20120808	0.0193050187081	0.00607287464663	0.0193050187081	NaN
20120809	0.0106177609414	0.00303643732332	0.0106177609414	NaN
20120810	0.00772946840152	0.00303643732332	0.00772946840152	NaN
20120811	0.0125603862107	0.00202634255402	0.0125603862107	NaN
20120812	0.00772946840152	0.00202634255402	0.00772946840152	NaN
20120813	0.0125603862107	0.00303951371461	0.0125603862107	NaN
20120814	0.0106280194595	0.00202429154888	0.0106280194595	NaN
20120815	0.0173913035542	0.00202429154888	0.0173913035542	NaN
20120816	0.0125603862107	0.00303643732332	0.0125603862107	NaN
20120817	0.0135265700519	0.00101214577444	0.0135265700519	NaN
20120818	0.0135265700519	0.00101214577444	0.0135265700519	NaN
20120819	0.015458936803	0.00202429154888	0.015458936803	NaN
20120820	0.015458936803	0.00101214577444	0.015458936803	NaN
20120821	0.00966183561832	0.00303336698562	0.00966183561832	NaN
20120822	0.0125603862107	0.00303336698562	0.0125603862107	NaN
20120823	0.0106280194595	0.00202224473469	0.0106280194595	NaN
20120824	0.00966183561832	0.00303336698562	0.00966183561832	NaN
20120825	0.0125603862107	0.00404448946938	0.0125603862107	NaN
20120826	0.00967117957771	0.00404448946938	0.00967117957771	NaN
20120827	0.0106382975355	0.00101112236735	0.0106382975355	NaN
20120828	0.0106382975355	0.00303336698562	0.0106382975355	NaN
20120829	0.0106382975355	0.00202224473469	0.0106382975355	NaN
20120830	0.00773694412783	0.00101214577444	0.00773694412783	NaN
20120831	0.0135396514088	0.00202429154888	0.0135396514088	NaN
20120901	0.0106382975355	0.00202429154888	0.0106382975355	NaN
20120902	0.0116054154933	0	0.0116054154933	NaN
20120903	0.0106382975355	0.00101317127701	0.0106382975355	NaN
20120904	0.0116166509688	0.00101317127701	0.0116166509688	NaN
20120905	0.00968054216355	0	0.00968054216355	NaN
20120906	0.0125847049057	0.00101214577444	0.0125847049057	NaN
20120907	0.0116166509688	0.00202429154888	0.0116166509688	NaN
20120908	0.0145208127797	0.00101112236735	0.0145208127797	NaN
20120909	0.0145208127797	0.00202224473469	0.0145208127797	NaN
20120910	0.00871248822659	0.00101112236735	0.00871248822659	NaN
20120911	0.0106382975355	0.00101010105573	0.0106382975355	NaN
20120912	0.00966183561832	0.00101010105573	0.00966183561832	NaN
20120913	0.00965250935406	0.00101010105573	0.00965250935406	NaN
20120914	0.010607521981	0.00202020211145	0.010607521981	NaN
20120915	0.00868725869805	0.00101010105573	0.00868725869805	NaN
20120916	0.00772200757638	0.00202020211145	0.00772200757638	NaN
20120917	0.0106177609414	0.00101112236735	0.0106177609414	NaN
20120918	0.00965250935406	0.00101112236735	0.00965250935406	NaN
20120919	0.00966183561832	0.00101214577444	0.00966183561832	NaN
20120920	0.00966183561832	0.00202429154888	0.00966183561832	NaN
20120921	0.00386473420076	0.00101214577444	0.00386473420076	NaN
20120922	0.00966183561832	0	0.00966183561832	NaN
20120923	0.00966183561832	0.00101317127701	0.00966183561832	NaN
20120924	0.0115942033008	0.00101419875864	0.0115942033008	NaN
20120925	0.00869565177709	0.00101419875864	0.00869565177709	NaN
20120926	0.0115942033008	0.00101317127701	0.0115942033008	NaN
20120927	0.00772946840152	0	0.00772946840152	NaN
20120928	0.0135265700519	0	0.0135265700519	NaN
20120929	0.00869565177709	0.00101214577444	0.00869565177709	NaN
20120930	0.0125603862107	0.00101214577444	0.0125603862107	NaN
20121001	0.0106280194595	0.00101214577444	0.0106280194595	NaN
20121002	0.0125603862107	0.00101214577444	0.0125603862107	NaN
20121003	0.0125482622534	0.00101317127701	0.0125482622534	0.012578616
20121004	0.0125482622534	0.00101214577444	0.0125482622534	NaN
20121005	0.0144787644967	0.00101214577444	0.0144787644967	NaN
20121006	0.0106177609414	0.00101214577444	0.0106177609414	NaN
20121007	0.0115830115974	0.00101317127701	0.0115830115974	NaN
20121008	0.00772200757638	0	0.00772200757638	NaN
20121009	0.00675675692037	0	0.00675675692037	NaN
20121010	0.00675675692037	0	0.00675675692037	NaN
20121011	0.0106177609414	0	0.0106177609414	NaN
20121012	0.00772200757638	0	0.00772200757638	NaN
20121013	0.00675675692037	0	0.00675675692037	NaN
20121014	0.00869565177709	0	0.00869565177709	NaN
20121015	0.00676328502595	0	0.00676328502595	NaN
20121016	0.00772946840152	0	0.00772946840152	NaN
20121017	0.00869565177709	0	0.00869565177709	NaN
20121018	0.00869565177709	0.00101419875864	0.00869565177709	NaN
20121019	0.00869565177709	0.00101419875864	0.00869565177709	NaN
20121020	0.0106177609414	0	0.0106177609414	NaN
20121021	0.00869565177709	0	0.00869565177709	NaN
20121022	0.00773694412783	0	0.00773694412783	NaN
20121023	0.00967117957771	0	0.00967117957771	NaN
20121024	0.0106382975355	0.00101419875864	0.0106382975355	NaN
20121025	0.0116054154933	0.00101419875864	0.0116054154933	NaN
20121026	0.00967117957771	0.00101419875864	0.00967117957771	NaN
20121027	0.0106382975355	0	0.0106382975355	NaN
20121028	0.00773694412783	0	0.00773694412783	NaN
20121029	0.00869565177709	0.00101214577444	0.00869565177709	NaN
20121030	0.00869565177709	0	0.00869565177709	NaN
20121031	0.00966183561832	0	0.00966183561832	NaN
20121101	0.00870406161994	0	0.00870406161994	NaN
20121102	0.0067698257044	0	0.0067698257044	NaN
20121103	0.00773694412783	0	0.00773694412783	NaN
20121104	0.00870406161994	0	0.00870406161994	NaN
20121105	0.00968054216355	0	0.00968054216355	NaN
20121106	0.00774443382397	0	0.00774443382397	NaN
20121107	0.00678952457383	0	0.00678952457383	NaN
20121108	0.00872938893735	0	0.00872938893735	NaN
20121109	0.0058195926249	0	0.0058195926249	NaN
20121110	0.00775945698842	0	0.00775945698842	NaN
20121111	0.00775193795562	0	0.00775193795562	NaN
20121112	0.00484496122226	0	0.00484496122226	NaN
20121113	0.00484966067597	0	0.00484966067597	NaN
20121114	0.00484966067597	0	0.00484966067597	NaN
20121115	0.00387972849421	0	0.00387972849421	NaN
20121116	0.00678952457383	0	0.00678952457383	NaN
20121117	0.0058195926249	0	0.0058195926249	NaN
20121118	0.0058195926249	0	0.0058195926249	NaN
20121119	0.00775945698842	0	0.00775945698842	NaN
20121120	0.0058195926249	0	0.0058195926249	NaN
20121121	0.00678952457383	0	0.00678952457383	NaN
20121122	0.00775945698842	0	0.00775945698842	NaN
20121123	0.00678952457383	0	0.00678952457383	NaN
20121124	0.00775945698842	0	0.00775945698842	NaN
20121125	0.00872938893735	0	0.00872938893735	NaN
20121126	0.0116391852498	0	0.0116391852498	NaN
20121127	0.0126091176644	0	0.0126091176644	NaN
20121128	0.0106692528352	0	0.0106692528352	NaN
20121129	0.00969932135194	0	0.00969932135194	NaN
20121130	0.0116391852498	0	0.0116391852498	NaN
20121201	0.00873786397278	0	0.00873786397278	NaN
20121202	0.0126213589683	0	0.0126213589683	NaN
20121203	0.00776699045673	0	0.00776699045673	NaN
20121204	0.00775945698842	0	0.00775945698842	NaN
20121205	0.00872938893735	0	0.00872938893735	NaN
20121206	0.00872938893735	0	0.00872938893735	NaN
20121207	0.00872093066573	0	0.00872093066573	NaN
20121208	0.00774443382397	0	0.00774443382397	NaN
20121209	0.00968054216355	0.00101729400922	0.00968054216355	NaN
20121210	0.0116166509688	0.00203458801843	0.0116166509688	NaN
20121211	0.0116166509688	0.00610376382247	0.0116166509688	NaN
20121212	0.0164569225162	0.00610997946933	0.0164569225162	NaN
20121213	0.0106485961005	0.00611620815471	0.0106485961005	NaN
20121214	0.0116166509688	0.00612244894728	0.0116166509688	NaN
20121215	0.00968054216355	0.00612244894728	0.00968054216355	NaN
20121216	0.00871248822659	0.00612244894728	0.00871248822659	NaN
20121217	0.0106485961005	0.00612244894728	0.0106485961005	NaN
20121218	0.0106485961005	0.00612244894728	0.0106485961005	NaN
20121219	0.00870406161994	0.00612244894728	0.00870406161994	NaN
20121220	0.012572533451	0.00612244894728	0.012572533451	NaN
20121221	0.00773694412783	0.00612244894728	0.00773694412783	NaN
20121222	0.0106485961005	0.00612244894728	0.0106485961005	NaN
20121223	0.00871248822659	0.00612870277837	0.00871248822659	NaN
20121224	0.0106485961005	0.00612870277837	0.0106485961005	NaN
20121225	0.00968054216355	0.00612870277837	0.00968054216355	NaN
20121226	0.00968054216355	0.00612870277837	0.00968054216355	NaN
20121227	0.00871248822659	0.00612870277837	0.00871248822659	NaN
20121228	0.00968054216355	0.00614124862477	0.00968054216355	NaN
20121229	0.00870406161994	0.00615384615958	0.00870406161994	NaN
20121230	0.00870406161994	0.00615384615958	0.00870406161994	NaN
20121231	0.00967117957771	0.00615384615958	0.00967117957771	NaN
20130101	0.00870406161994	0.00615384615958	0.00870406161994	NaN
20130102	0.012572533451	0.00615384615958	0.012572533451	NaN
20130103	0.00967117957771	0.00615384615958	0.00967117957771	NaN
20130104	0.00870406161994	0.00615384615958	0.00870406161994	NaN
20130105	0.00870406161994	0.00615384615958	0.00870406161994	NaN
20130106	0.00967117957771	0.00615384615958	0.00967117957771	NaN
20130107	0.0106382975355	0.00615384615958	0.0106382975355	NaN
20130108	0.0106382975355	0.00615384615958	0.0106382975355	NaN
20130109	0.00871248822659	0.00615384615958	0.00871248822659	NaN
20130110	0.0106485961005	0.00615384615958	0.0106485961005	NaN
20130111	0.00871248822659	0.00513347005472	0.00871248822659	NaN
20130112	0.00871248822659	0.00513347005472	0.00871248822659	NaN
20130113	0.00968054216355	0.00513347005472	0.00968054216355	NaN
20130114	0.00774443382397	0.0051282052882	0.00774443382397	NaN
20130115	0.00869565177709	0.00410256395116	0.00869565177709	NaN
20130116	0.00483091780916	0.00410256395116	0.00483091780916	NaN
20130117	0.00966183561832	0.00307692307979	0.00966183561832	NaN
20130118	0.00869565177709	0.00410256395116	0.00869565177709	NaN
20130119	0.00676328502595	0.00308008212596	0.00676328502595	NaN
20130120	0.00773694412783	0.00410677632317	0.00773694412783	NaN
20130121	0.00580270774663	0.00410256395116	0.00580270774663	NaN
20130122	0.0067698257044	0.00410256395116	0.0067698257044	NaN
20130123	0.0067698257044	0.00409836042672	0.0067698257044	NaN
20130124	0.00580270774663	0.00409836042672	0.00580270774663	NaN
20130125	0.00773694412783	0.00204918021336	0.00773694412783	NaN
20130126	0.00870406161994	0.00512295076624	0.00870406161994	NaN
20130127	0.00677637942135	0.00307377055287	0.00677637942135	NaN
20130128	0.0067698257044	0.00409836042672	0.0067698257044	NaN
20130129	0.00773694412783	0.00204918021336	0.00773694412783	NaN
20130130	0.00677637942135	0.00614754110575	0.00677637942135	NaN
20130131	0.00484027108178	0.00409836042672	0.00484027108178	NaN
20130201	0.00774443382397	0.0112820509821	0.00774443382397	NaN
20130202	0.00483558978885	0.00820512790233	0.00483558978885	NaN
20130203	0.00677637942135	0.0102564105764	0.00677637942135	NaN
20130204	0.0058083254844	0.0102459015325	0.0058083254844	NaN
20130205	0.00774443382397	0.0112704914063	0.00774443382397	NaN
20130206	0.00387221691199	0.0112704914063	0.00387221691199	NaN
20130207	0.00677637942135	0.0112704914063	0.00677637942135	NaN
20130208	0.00774443382397	0.00819672085345	0.00774443382397	NaN
