date	funestus_sc_0.02_arabiensis_sc_3	funestus_sc_1.5_arabiensis_sc_3	funestus_sc_0.02_arabiensis_sc_3	observed
20130214	0.00196463661268	0.01326530613	0.00196463661268	NaN
20130215	0.00294985249639	0.0142711522058	0.00294985249639	NaN
20130216	0.00196656840853	0.0132517842576	0.00196656840853	NaN
20130217	0.000983284204267	0.0122324163094	0.000983284204267	NaN
20130218	0.00294985249639	0.0112016294152	0.00294985249639	NaN
20130219	0.00196656840853	0.0142421163619	0.00196656840853	NaN
20130220	0.00393313681707	0.0142421163619	0.00393313681707	NaN
20130221	0.00295275589451	0.0152594102547	0.00295275589451	NaN
20130222	0.00295275589451	0.0172939971089	0.00295275589451	NaN
20130223	0.00295275589451	0.0162932798266	0.00295275589451	NaN
20130224	0.00196850392968	0.0132382893935	0.00196850392968	NaN
20130225	0.00197238661349	0.0152749493718	0.00197238661349	NaN
20130226	0.00197044340894	0.014256618917	0.00197044340894	NaN
20130227	0.00492125982419	0.014256618917	0.00492125982419	NaN
20130228	0.00295275589451	0.0122075276449	0.00295275589451	NaN
20130301	0.00393700785935	0.0152594102547	0.00393700785935	NaN
20130302	0.000984251964837	0.0122075276449	0.000984251964837	NaN
20130303	0.00492125982419	0.0142421163619	0.00492125982419	NaN
20130304	0.00393700785935	0.0122199589387	0.00393700785935	NaN
20130305	0.00590551178902	0.0122199589387	0.00590551178902	NaN
20130306	0.00492125982419	0.0112016294152	0.00492125982419	NaN
20130307	0.00590551178902	0.0111902337521	0.00590551178902	NaN
20130308	0.00491642067209	0.0111902337521	0.00491642067209	NaN
20130309	0.00491159129888	0.0111902337521	0.00491159129888	NaN
20130310	0.00589390983805	0.00915564596653	0.00589390983805	NaN
20130311	0.00589390983805	0.0142421163619	0.00589390983805	NaN
20130312	0.00589390983805	0.00916496943682	0.00589390983805	NaN
20130313	0.00491159129888	0.0122199589387	0.00491159129888	NaN
20130314	0.00393313681707	0.0101832989603	0.00393313681707	NaN
20130315	0.00589970499277	0.0122199589387	0.00589970499277	NaN
20130316	0.00294985249639	0.0111902337521	0.00294985249639	NaN
20130317	0.00294985249639	0.0122075276449	0.00294985249639	NaN
20130318	0.00196656840853	0.0101729398593	0.00196656840853	NaN
20130319	0.00393313681707	0.0142421163619	0.00393313681707	NaN
20130320	0.00196850392968	0.0122075276449	0.00196850392968	NaN
20130321	0.00196850392968	0.0122075276449	0.00196850392968	NaN
20130322	0.000982318306342	0.0101729398593	0.000982318306342	NaN
20130323	0.00196463661268	0.0122075276449	0.00196463661268	NaN
20130324	0.00196463661268	0.0101832989603	0.00196463661268	NaN
20130325	0.000982318306342	0.0112016294152	0.000982318306342	NaN
20130326	0.000982318306342	0.0101936794817	0.000982318306342	NaN
20130327	0.000981354271062	0.00917431153357	0.000981354271062	NaN
20130328	0.000981354271062	0.0112016294152	0.000981354271062	NaN
20130329	0.000981354271062	0.0112016294152	0.000981354271062	NaN
20130330	0.000981354271062	0.00814663991332	0.000981354271062	NaN
20130331	0.000981354271062	0.0081549435854	0.000981354271062	NaN
20130401	0.000981354271062	0.00917431153357	0.000981354271062	NaN
20130402	0.000982318306342	0.0132517842576	0.000982318306342	NaN
