date	funestus_sc_18_arabiensis_sc_57	funestus_sc_18_arabiensis_sc_57	funestus_sc_3.5_arabiensis_sc_57	observed
20121228	0.159113794565	0.159113794565	0.0371859297156	NaN
20121229	0.166163146496	0.166163146496	0.0311557780951	NaN
20121230	0.163141995668	0.163141995668	0.0311557780951	NaN
20121231	0.164149045944	0.164149045944	0.0381909534335	NaN
20130101	0.157258063555	0.157258063555	0.0341708548367	NaN
20130102	0.152217745781	0.152217745781	0.0341708548367	NaN
20130103	0.166330650449	0.166330650449	0.0331325307488	NaN
20130104	0.160282254219	0.160282254219	0.0301204826683	NaN
20130105	0.151209682226	0.151209682226	0.0301204826683	NaN
20130106	0.152917504311	0.152917504311	0.0331325307488	NaN
20130107	0.150905430317	0.150905430317	0.0271356776357	NaN
20130108	0.147887319326	0.147887319326	0.0271356776357	NaN
20130109	0.144869208336	0.144869208336	0.0261306539178	NaN
20130110	0.142857149243	0.142857149243	0.0301507543773	NaN
20130111	0.145875245333	0.145875245333	0.0351405628025	NaN
20130112	0.151911467314	0.151911467314	0.0291164666414	NaN
20130113	0.157947689295	0.157947689295	0.0311244986951	NaN
20130114	0.172032192349	0.172032192349	0.0261044185609	NaN
20130115	0.17505030334	0.17505030334	0.0311244986951	NaN
20130116	0.181726902723	0.181726902723	0.0301204826683	NaN
20130117	0.18418417871	0.18418417871	0.0341365449131	NaN
20130118	0.186000004411	0.186000004411	0.0331325307488	NaN
20130119	0.185185179114	0.185185179114	0.0281124506146	NaN
20130120	0.201201200485	0.201201200485	0.0341365449131	NaN
20130121	0.191191196442	0.191191196442	0.0341365449131	NaN
20130122	0.194194197655	0.194194197655	0.0331325307488	NaN
20130123	0.195195198059	0.195195198059	0.0361445769668	NaN
20130124	0.198198199272	0.198198199272	0.03915662691	NaN
20130125	0.189189195633	0.189189195633	0.0371859297156	NaN
20130126	0.195999994874	0.195999994874	0.0341708548367	NaN
20130127	0.194999992847	0.194999992847	0.0281407032162	NaN
20130128	0.206000000238	0.206000000238	0.0311557780951	NaN
20130129	0.21099999547	0.21099999547	0.0291457287967	NaN
20130130	0.204204201698	0.204204201698	0.0311557780951	NaN
20130131	0.222000002861	0.222000002861	0.0221105534583	NaN
20130201	0.218781217933	0.218781217933	0.0301204826683	NaN
20130202	0.211788207293	0.211788207293	0.0371113345027	NaN
20130203	0.212787210941	0.212787210941	0.0330992974341	NaN
20130204	0.216783210635	0.216783210635	0.0390781573951	NaN
20130205	0.232767239213	0.232767239213	0.0420841686428	NaN
20130206	0.24875125289	0.24875125289	0.0460921861231	NaN
20130207	0.257742255926	0.257742255926	0.0461384169757	NaN
20130208	0.263736277819	0.263736277819	0.0501504503191	NaN
20130209	0.285429149866	0.285429149866	0.0591775327921	NaN
20130210	0.276447117329	0.276447117329	0.0580580569804	NaN
20130211	0.28942117095	0.28942117095	0.0600600615144	NaN
20130212	0.282868534327	0.282868534327	0.0710710734129	NaN
20130213	0.288844615221	0.288844615221	0.0670670643449	NaN
20130214	0.298804789782	0.298804789782	0.0660660639405	NaN
20130215	0.304780870676	0.304780870676	0.074074074626	NaN
20130216	0.283864527941	0.283864527941	0.0760760754347	NaN
20130217	0.301492542028	0.301492542028	0.0730730742216	NaN
20130218	0.287562191486	0.287562191486	0.074074074626	NaN
20130219	0.288557201624	0.288557201624	0.0760760754347	NaN
20130220	0.279601991177	0.279601991177	0.0771543085575	NaN
20130221	0.299502491951	0.299502491951	0.0671342685819	NaN
20130222	0.272183448076	0.272183448076	0.074074074626	NaN
20130223	0.293120652437	0.293120652437	0.0830830857158	NaN
20130224	0.263210356235	0.263210356235	0.0801603198051	NaN
20130225	0.286141574383	0.286141574383	0.0831663310528	NaN
20130226	0.271186441183	0.271186441183	0.0801603198051	NaN
20130227	0.280159533024	0.280159533024	0.0862587764859	NaN
20130228	0.284147560596	0.284147560596	0.0832497477531	NaN
20130301	0.268195420504	0.268195420504	0.0892678052187	NaN
20130302	0.266201406717	0.266201406717	0.0852557644248	NaN
20130303	0.264735251665	0.264735251665	0.0831663310528	NaN
20130304	0.280719280243	0.280719280243	0.0861723423004	NaN
20130305	0.26873126626	0.26873126626	0.0831663310528	NaN
20130306	0.26273727417	0.26273727417	0.0851703435183	NaN
20130307	0.258741259575	0.258741259575	0.0841683372855	NaN
20130308	0.253493010998	0.253493010998	0.0831663310528	NaN
20130309	0.262475043535	0.262475043535	0.0821643322706	NaN
20130310	0.249501004815	0.249501004815	0.0821643322706	NaN
20130311	0.251497000456	0.251497000456	0.0871743485331	NaN
20130312	0.259481042624	0.259481042624	0.0821643322706	NaN
20130313	0.276447117329	0.276447117329	0.089178353548	NaN
20130314	0.272455096245	0.272455096245	0.0911823660135	NaN
20130315	0.274451106787	0.274451106787	0.0901803597808	NaN
20130316	0.275724261999	0.275724261999	0.0982948839665	NaN
20130317	0.295409172773	0.295409172773	0.0882647931576	NaN
20130318	0.294705301523	0.294705301523	0.0972918719053	NaN
20130319	0.308691322803	0.308691322803	0.0952858552337	NaN
20130320	0.312687307596	0.312687307596	0.0984924659133	NaN
20130321	0.327672332525	0.327672332525	0.105527639389	NaN
20130322	0.340659350157	0.340659350157	0.106532663107	NaN
20130323	0.351648360491	0.351648360491	0.103413656354	NaN
20130324	0.355932205916	0.355932205916	0.112449802458	NaN
20130325	0.374502003193	0.374502003193	0.105527639389	NaN
20130326	0.370517939329	0.370517939329	0.108651913703	NaN
20130327	0.378486067057	0.378486067057	0.120724342763	NaN
20130328	0.403386443853	0.403386443853	0.109768375754	NaN
20130329	0.378486067057	0.378486067057	0.124874122441	NaN
20130330	0.402390450239	0.402390450239	0.126888215542	NaN
20130331	0.400398403406	0.400398403406	0.126888215542	NaN
20130401	0.416749745607	0.416749745607	0.150050356984	NaN
20130402	0.399800598621	0.399800598621	0.165322586894	NaN
20130403	0.416749745607	0.416749745607	0.177419349551	NaN
20130404	0.419740766287	0.419740766287	0.183467745781	NaN
20130405	0.432270914316	0.432270914316	0.183467745781	NaN
20130406	0.424875617027	0.424875617027	0.208669349551	NaN
20130407	0.448756217957	0.448756217957	0.215725809336	NaN
20130408	0.448310136795	0.448310136795	0.211267605424	NaN
20130409	0.456262439489	0.456262439489	0.232394367456	NaN
20130410	0.458250492811	0.458250492811	0.228370219469	NaN
