date	funestus_sc_0.3_arabiensis_sc_1.25	funestus_sc_0.02_arabiensis_sc_2	funestus_sc_0.3_arabiensis_sc_1.25	observed
20111121	0.00398009968922	0.00678952457383	0.00398009968922	NaN
20111122	0	0.00872938893735	0	NaN
20111123	0.00398009968922	0.00678952457383	0.00398009968922	NaN
20111124	0.00199004984461	0.00872938893735	0.00199004984461	NaN
20111125	0.00398009968922	0.00872938893735	0.00398009968922	NaN
20111126	0.0029850746505	0.00775945698842	0.0029850746505	NaN
20111127	0.00398009968922	0.00969932135194	0.00398009968922	NaN
20111128	0.0029850746505	0.00872938893735	0.0029850746505	NaN
20111129	0.00398009968922	0.00968992244452	0.00398009968922	NaN
20111130	0.0029850746505	0.00678294571117	0.0029850746505	NaN
20111201	0.00497512426227	0.00775193795562	0.00497512426227	NaN
20111202	0.00398009968922	0.00678294571117	0.00398009968922	NaN
20111203	0.0029850746505	0.0058195926249	0.0029850746505	NaN
20111204	0.00199004984461	0.00484966067597	0.00199004984461	NaN
20111205	0.00398009968922	0.00678952457383	0.00398009968922	NaN
20111206	0.0029850746505	0.0058195926249	0.0029850746505	0.0077519379845
20111207	0.00298804789782	0.0058195926249	0.00298804789782	NaN
20111208	0.000996015965939	0.00388349522836	0.000996015965939	NaN
20111209	0.0029850746505	0.00485436897725	0.0029850746505	NaN
20111210	0.000995024922304	0.00291262124665	0.000995024922304	NaN
20111211	0.000995024922304	0.00485436897725	0.000995024922304	NaN
20111212	0	0.00194174761418	0	NaN
20111213	0	0.0058252424933	0	NaN
20111214	0.00198807148263	0.00388349522836	0.00198807148263	NaN
20111215	0.0049701789394	0.0116504849866	0.0049701789394	NaN
20111216	0.00695825042203	0.010689990595	0.00695825042203	NaN
20111217	0.0119284298271	0.0155490767211	0.0119284298271	NaN
20111218	0.0109343938529	0.0165208932012	0.0109343938529	NaN
20111219	0.0119284298271	0.0165208932012	0.0119284298271	NaN
20111220	0.0119284298271	0.01359223295	0.0119284298271	NaN
20111221	0.0109343938529	0.0145631069317	0.0109343938529	NaN
20111222	0.0099403578788	0.0116504849866	0.0099403578788	NaN
20111223	0.0099403578788	0.0126213589683	0.0099403578788	NaN
20111224	0.0099403578788	0.0136054418981	0.0099403578788	NaN
20111225	0.0099403578788	0.0126336244866	0.0099403578788	NaN
20111226	0.0099403578788	0.0126336244866	0.0099403578788	NaN
20111227	0.0099403578788	0.0126336244866	0.0099403578788	NaN
20111228	0.0099403578788	0.0126336244866	0.0099403578788	NaN
20111229	0.0099403578788	0.0126213589683	0.0099403578788	NaN
20111230	0.0099403578788	0.01359223295	0.0099403578788	NaN
20111231	0.0099403578788	0.0135658914223	0.0099403578788	NaN
20120101	0.0099403578788	0.0116279069334	0.0099403578788	NaN
20120102	0.0099403578788	0.0145348841324	0.0099403578788	NaN
20120103	0.0109343938529	0.0116279069334	0.0109343938529	NaN
20120104	0.0109343938529	0.0125968996435	0.0109343938529	NaN
20120105	0.0099403578788	0.0116279069334	0.0099403578788	NaN
20120106	0.0109343938529	0.0125968996435	0.0109343938529	NaN
20120107	0.00894632190466	0.00968992244452	0.00894632190466	NaN
20120108	0.0109235355631	0.0125847049057	0.0109235355631	NaN
20120109	0.00993048679084	0.0116166509688	0.00993048679084	NaN
20120110	0.0109235355631	0.00968054216355	0.0109235355631	NaN
20120111	0.0099403578788	0.0106485961005	0.0099403578788	NaN
20120112	0.0109343938529	0.0116166509688	0.0109343938529	NaN
20120113	0.0099403578788	0.0116166509688	0.0099403578788	NaN
20120114	0.0109343938529	0.0106485961005	0.0109343938529	NaN
20120115	0.00695825042203	0.00871248822659	0.00695825042203	NaN
20120116	0.00795228593051	0.00968054216355	0.00795228593051	NaN
20120117	0.00695825042203	0.00774443382397	0.00695825042203	NaN
20120118	0.00894632190466	0.00870406161994	0.00894632190466	NaN
20120119	0.00596421491355	0.00484027108178	0.00596421491355	NaN
20120120	0.00795228593051	0.00872093066573	0.00795228593051	NaN
20120121	0.00595829216763	0.0029041627422	0.00595829216763	NaN
20120122	0.00695134047419	0.00968054216355	0.00695134047419	NaN
20120123	0.00496524339542	0.00774443382397	0.00496524339542	NaN
20120124	0.00496524339542	0.00872093066573	0.00496524339542	NaN
20120125	0.00496524339542	0.00775945698842	0.00496524339542	NaN
20120126	0.00595829216763	0.00969932135194	0.00595829216763	NaN
20120127	0.0039721946232	0.00775945698842	0.0039721946232	NaN
20120128	0.00793650839478	0.00969932135194	0.00793650839478	NaN
20120129	0.00496031763032	0.00678952457383	0.00496031763032	NaN
20120130	0.00793650839478	0.0116391852498	0.00793650839478	NaN
20120131	0.00694444449619	0.00969932135194	0.00694444449619	NaN
20120201	0.00892857182771	0.0106692528352	0.00892857182771	NaN
20120202	0.00694444449619	0.0106692528352	0.00694444449619	NaN
20120203	0.00892857182771	0.0126091176644	0.00892857182771	NaN
20120204	0.00792864244431	0.00969932135194	0.00792864244431	NaN
20120205	0.00891972240061	0.0135790491477	0.00891972240061	NaN
20120206	0.00693756202236	0.0116391852498	0.00693756202236	NaN
20120207	0.00792864244431	0.0135658914223	0.00792864244431	NaN
20120208	0.00495540117845	0.0135658914223	0.00495540117845	NaN
20120209	0.00793650839478	0.0126091176644	0.00793650839478	NaN
20120210	0.00595238106325	0.0116391852498	0.00595238106325	NaN
20120211	0.00793650839478	0.0126091176644	0.00793650839478	NaN
20120212	0.0039721946232	0.0106382975355	0.0039721946232	NaN
20120213	0.00695825042203	0.0116054154933	0.00695825042203	NaN
20120214	0.00695134047419	0.0067698257044	0.00695134047419	NaN
20120215	0.00595829216763	0.00773694412783	0.00595829216763	NaN
20120216	0.00496524339542	0.0067698257044	0.00496524339542	NaN
20120217	0.00695134047419	0.00871248822659	0.00695134047419	NaN
20120218	0.00595829216763	0.00387221691199	0.00595829216763	NaN
20120219	0.00595829216763	0.00871248822659	0.00595829216763	NaN
20120220	0.00695134047419	0.0058083254844	0.00695134047419	NaN
20120221	0.00893743801862	0.0058083254844	0.00893743801862	NaN
20120222	0.0079443892464	0.00774443382397	0.0079443892464	NaN
20120223	0.0109235355631	0.00580270774663	0.0109235355631	NaN
20120224	0.0079443892464	0.00580270774663	0.0079443892464	NaN
20120225	0.00993048679084	0.0067698257044	0.00993048679084	NaN
20120226	0.00695134047419	0.0067698257044	0.00695134047419	NaN
20120227	0.00993048679084	0.0106382975355	0.00993048679084	NaN
20120228	0.0079443892464	0.00773694412783	0.0079443892464	NaN
20120229	0.0079443892464	0.012572533451	0.0079443892464	NaN
20120301	0.00496524339542	0.0116054154933	0.00496524339542	NaN
20120302	0.0109343938529	0.0116054154933	0.0109343938529	NaN
20120303	0.0049701789394	0.0116054154933	0.0049701789394	NaN
20120304	0.00894632190466	0.0125847049057	0.00894632190466	NaN
20120305	0.00695825042203	0.0106382975355	0.00695825042203	NaN
20120306	0.00795228593051	0.0116166509688	0.00795228593051	NaN
20120307	0.00596421491355	0.00775945698842	0.00596421491355	NaN
20120308	0.0099403578788	0.0135790491477	0.0099403578788	NaN
20120309	0.00397614296526	0.0125968996435	0.00397614296526	NaN
20120310	0.00894632190466	0.0135658914223	0.00894632190466	NaN
20120311	0.00695134047419	0.0106589151546	0.00695134047419	NaN
20120312	0.00894632190466	0.0155038759112	0.00894632190466	NaN
20120313	0.00894632190466	0.0125968996435	0.00894632190466	NaN
20120314	0.0109343938529	0.015488867648	0.0109343938529	NaN
20120315	0.00894632190466	0.0135527588427	0.00894632190466	NaN
20120316	0.0079443892464	0.015488867648	0.0079443892464	NaN
20120317	0.00695825042203	0.0116166509688	0.00695825042203	NaN
20120318	0.00894632190466	0.0145067693666	0.00894632190466	NaN
20120319	0.00695825042203	0.0125847049057	0.00695825042203	NaN
20120320	0.00995024852455	0.0145208127797	0.00995024852455	NaN
20120321	0.00895522348583	0.0116166509688	0.00895522348583	NaN
20120322	0.0129353236407	0.015488867648	0.0129353236407	NaN
20120323	0.00995024852455	0.0135527588427	0.00995024852455	NaN
20120324	0.0109452735633	0.0164569225162	0.0109452735633	NaN
20120325	0.00697211176157	0.0125847049057	0.00697211176157	NaN
20120326	0.0119521915913	0.015488867648	0.0119521915913	NaN
20120327	0.00498007982969	0.0145208127797	0.00498007982969	NaN
20120328	0.0109561756253	0.015488867648	0.0109561756253	NaN
20120329	0.00597609579563	0.0106485961005	0.00597609579563	NaN
20120330	0.00995024852455	0.0145208127797	0.00995024852455	NaN
20120331	0.00696517433971	0.0106485961005	0.00696517433971	NaN
20120401	0.00995024852455	0.0145348841324	0.00995024852455	NaN
20120402	0.00895522348583	0.0116166509688	0.00895522348583	NaN
20120403	0.00895522348583	0.015488867648	0.00895522348583	NaN
20120404	0.00995024852455	0.00968054216355	0.00995024852455	NaN
20120405	0.00895522348583	0.0135527588427	0.00895522348583	NaN
20120406	0.00696517433971	0.0116166509688	0.00696517433971	NaN
20120407	0.00896414369345	0.0135396514088	0.00896414369345	NaN
20120408	0.00697211176157	0.00772946840152	0.00697211176157	NaN
20120409	0.00896414369345	0.0135265700519	0.00896414369345	NaN
20120410	0.00896414369345	0.00869565177709	0.00896414369345	NaN
20120411	0.00996015965939	0.0125482622534	0.00996015965939	NaN
