iteration,sample,Magude_ChannelBySeasonCohortAnalyzer,total,funestus1,funestus10,funestus11,funestus12,funestus2,funestus3,funestus4,funestus5,funestus6,funestus7,funestus8,funestus9,funestus_max,gambiae1,gambiae10,gambiae11,gambiae12,gambiae2,gambiae3,gambiae4,gambiae5,gambiae6,gambiae7,gambiae8,gambiae9,gambiae_max,outputs
2,11,-5.928236333852647,-5.928236333852647,0.1,19.611090353531594,0.1,9.223714826524933,17.597195961612528,0.1,0.1,0.1,38.25901835617925,14.142572106933379,30.343755636699868,5.35983393031041,3.0,9.4961279168806,1.6967772016786067,22.733932687308197,8.455443783170992,0.1,25.613029810331348,0.4551982233238445,0.1,5.209445670838367,0.1,11.77625718374086,1.0592936525383605,3.613206153274333,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\271\db9\479\271db947-9607-e811-9415-f0921c16b9e5
2,24,-5.91897425286692,-5.91897425286692,10.883604170658694,10.860474850248828,8.339175511585957,0.1,9.981713932275014,0.1,33.0168972340139,3.9362378246587153,17.820096205583255,0.1,16.496056850845285,0.9890740777924277,3.0608781127697586,0.1,5.314745837879545,0.1,0.1,6.997074699167506,22.783507976862563,0.1,6.31470276680576,6.994497349341865,18.008533061979424,0.1,2.632441895852637,4.698643088774055,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\3a1\db9\479\3a1db947-9607-e811-9415-f0921c16b9e5
2,9,-5.917599771403643,-5.917599771403643,0.1,13.51493780269814,0.1,12.849297711585985,0.642916464356369,23.36321931748217,20.300789353960376,0.1,39.44702791906397,4.938518738386571,20.48110114132585,7.30108413496101,4.39107109263364,17.532254716756114,22.048011666687774,10.348325225286496,4.833543478265755,0.1,22.72584101312446,5.471408754480407,14.967532538471993,3.575727133256786,2.311249224732387,7.051246444193251,0.1,3.6813861246217523,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\2a1\db9\479\2a1db947-9607-e811-9415-f0921c16b9e5
2,8,-5.9172916495877885,-5.9172916495877885,7.543773647554047,24.639254122133913,3.5196183567682917,7.025606812297536,8.140584680439181,0.1,12.308910642135048,11.896892175886824,21.314707964283677,7.715460209755796,4.42229863941389,0.1,4.282177473223393,0.1,0.35834697362881607,37.04048777884786,6.641927904259842,0.46710347033926514,0.1,12.117658968083735,0.1,0.1,0.1,2.5404724717152414,14.39249126690325,3.3443069025367604,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\291\db9\479\291db947-9607-e811-9415-f0921c16b9e5
2,25,-5.916183735660735,-5.916183735660735,0.1,2.9892688838433727,13.806481569009012,0.1,24.601967488504393,0.1,21.88314160725698,3.117481735001422,20.18415422409136,0.1,10.922652110030294,0.1,3.0,0.1,0.1,16.40557877424638,0.1,4.046365116326774,3.9525587575377905,7.256180625043309,0.1,17.22036169709992,4.689516635136311,11.529786357977114,16.637492076186412,4.182699980574201,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\391\db9\479\391db947-9607-e811-9415-f0921c16b9e5
2,12,-5.914334335987315,-5.914334335987315,0.1,14.724487835066954,14.13720255784861,0.1,0.1,0.1,11.095537899255138,0.1,37.0103120582592,15.358801383719928,12.810787003142003,0.1,4.467199742741666,7.036428017143005,0.1,7.045475334254306,0.1,9.586166764647736,2.9954599229120884,8.649428384162086,0.1,0.1,2.643948753667554,3.7795136188910403,9.01783858750229,3.0,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\261\db9\479\261db947-9607-e811-9415-f0921c16b9e5
2,26,-5.908738017272082,-5.908738017272082,2.1908121484888667,15.96533049905928,2.569413210207574,0.1,13.993458424663032,10.607341095577512,9.481513419163061,2.4602435640373175,21.443851883761397,8.403666043480978,26.504395552803224,0.1,3.9774390630328065,1.6230175114220933,6.132093987052909,37.148499271943024,9.70748932634623,8.844857848274293,17.2330020650414,11.548254931531117,0.1,10.682714629137475,7.650700658041737,3.6754867269589795,0.1,3.0,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\381\db9\479\381db947-9607-e811-9415-f0921c16b9e5
1,4,-5.908508182748975,-5.908508182748975,6.273841194924594,6.804321366144804,0.1,3.8566186450078166,0.1,5.861219354239612,7.112704618690508,0.1,27.47702441051131,7.272503855798675,6.591368948672242,0.1,4.6703091481354235,14.756810062743712,11.478447409028197,0.1,13.462153074980884,0.7411445798239457,7.434293175020435,0.1,0.1,0.1,5.748376369371434,4.278461002454386,10.64552304135301,3.0329647928923524,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\c7a\c24\239\c7ac2423-9607-e811-9415-f0921c16b9e5
2,2,-5.907264573386306,-5.907264573386306,9.6555987874745,26.60146549823203,0.1,0.1,28.357588223734055,0.1,26.028180955585935,0.1,14.751853125435181,2.9521135821440208,23.90164670132635,0.1,3.878492118911086,0.1,0.1,23.537612249113117,7.701902085113633,0.1,0.1,0.1,6.765919095359516,5.086539985720755,8.169999335739737,0.1,1.5779667142190457,4.412537152770071,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\301\db9\479\301db947-9607-e811-9415-f0921c16b9e5
2,19,-5.905234817841874,-5.905234817841874,15.925279541684224,26.07055369073323,2.2503532275200264,0.1,6.749278204472851,6.863718261906081,39.62444113941207,23.683725497014674,31.60079279078722,0.7186459606717283,2.750111962828461,0.1,4.029571057893896,0.1,3.1964823502432966,13.489030732171006,0.1,0.1,32.053874796871455,0.7218157840912136,2.028533108936924,0.887858488110014,0.1,0.1,20.62851763894503,3.493909710569835,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\211\db9\479\211db947-9607-e811-9415-f0921c16b9e5
2,16,-5.904616498096225,-5.904616498096225,2.4325385283367664,10.437994694375522,18.395263038056463,2.2500245020684666,15.752233111814913,6.998678955262162,9.687665817018871,17.434231857032362,40.0,0.5108413531447724,12.906842318966534,6.862424227019015,4.358237974199578,0.1,0.1,20.361302489871356,0.1,0.1,2.225988331141739,14.939156872612463,0.1,0.1,6.6347265756346765,0.1,11.992226683407008,3.9590464805060277,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\221\db9\479\221db947-9607-e811-9415-f0921c16b9e5
1,3,-5.897547805401944,-5.897547805401944,9.612389752013224,4.886185599271898,0.1,17.16606229685264,0.1,10.946711164517431,2.605110093160236,3.1140815737201204,0.1,0.1,11.683770116014392,3.1141950362434536,4.738888408729894,18.127528869352847,4.403811504288483,0.6334498775901025,9.617267669362082,0.1,1.9907002186108176,0.1,0.1,3.399587642025059,0.1,1.2209596743312134,18.490879034934093,4.625364394925499,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\c8a\c24\239\c8ac2423-9607-e811-9415-f0921c16b9e5
2,7,-5.895342483350874,-5.895342483350874,7.612534054869224,18.208349438773894,8.678864136599424,0.33313232517905256,2.8730837711193544,25.460387378090722,16.669425911739996,2.18240511197558,21.341376096190178,0.1,20.478011037079014,8.022754297337396,3.9373000576480175,11.73333598260795,0.1,17.34071904981043,0.1,0.1,0.1,0.1,13.816047430827753,1.410106177908575,0.1,12.296838440328465,13.582943465921065,4.605320968382274,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\2b1\db9\479\2b1db947-9607-e811-9415-f0921c16b9e5
2,20,-5.892679554426939,-5.892679554426939,0.1,10.819941904446946,0.1,0.1,0.1,6.795136626392759,27.996753567980946,11.938298186049295,27.77733930781308,0.48857544369130945,29.90722023854058,6.805521689511243,4.517687485627146,13.497292103890432,3.571500801571594,11.217217545840333,0.1,8.383985441325036,18.100101065677748,0.7022650854002657,0.1,0.1,0.1,16.304623085856953,0.1,4.1963800327230825,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\3e1\db9\479\3e1db947-9607-e811-9415-f0921c16b9e5
2,21,-5.8879541236914195,-5.8879541236914195,3.179418469610515,39.46983179256462,22.136542105247067,2.2940634102952058,10.217733597513321,16.669643720917037,21.02442651074724,0.1,22.746586701025965,2.6350621654003925,10.288269277817392,0.1,4.089571477516969,12.137954435787908,6.894946906692238,17.931927995852977,5.344138888027469,10.105193331470415,0.1,0.1,0.1,3.7149542388877785,11.450337346691477,0.1,13.405974636123116,3.878670693122119,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\3d1\db9\479\3d1db947-9607-e811-9415-f0921c16b9e5
2,23,-5.887415179007815,-5.887415179007815,0.19331533835566844,35.66789410696809,7.151217416641593,0.27130970357236517,0.8132513791412492,4.465696650395012,0.1,3.251006332594949,12.9705697972947,13.402830604089784,19.024512281615227,0.1,3.2953361038653752,0.1,5.91898255481713,20.215330057263834,0.1,0.1,30.373442602185175,2.709970774866229,0.1,4.9362997214200615,11.689161471899752,0.1,0.1,4.701769038236418,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\3b1\db9\479\3b1db947-9607-e811-9415-f0921c16b9e5
0,19,-5.882421711526729,-5.882421711526729,2.0611455408116983,0.1,0.1,0.1,8.033613131528277,10.103627014096986,3.5614551120951194,0.1,0.1,0.1,0.1,10.149954567333188,4.367215057012336,0.1,10.195232695873344,0.1,10.06841864958214,4.4103231983796585,0.1,0.1,3.33571432571031,0.1,0.1,8.963382518196097,0.1,4.777478262794986,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter0_20180201_212150\b64\f86\fd9\b64f86fd-9507-e811-9415-f0921c16b9e5
2,17,-5.881529500727039,-5.881529500727039,6.570427034478251,19.4034910750753,2.7103276863648187,0.1,7.774734033909679,0.1,23.35550880177716,0.1,20.55502992140648,0.1,21.42554553568383,0.1,4.822811132101388,12.652423472243555,0.1,12.288213517998251,3.814228481951197,7.748665771675794,19.85167224659886,12.50574009708257,0.1,0.5517266337228118,2.3354671829499276,0.1,6.22005153505304,4.068011510249436,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\231\db9\479\231db947-9607-e811-9415-f0921c16b9e5
2,4,-5.879776536926052,-5.879776536926052,0.1,2.975247289301512,1.9108704851548657,0.1,7.411903084947251,0.1,9.1852065986978,6.828311374340008,27.143611839043352,17.53848342541931,3.7720065857086755,0.1,3.458552148506998,0.1,0.1,29.155154538572795,0.1,0.1,10.804469406135821,0.1,5.238310559457401,0.1,0.1,0.1,0.1,3.0,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\2e1\db9\479\2e1db947-9607-e811-9415-f0921c16b9e5
1,16,-5.879676438078157,-5.879676438078157,0.5142571447740631,0.1,0.1,0.1,0.1,0.1,0.1,0.1,21.020872513191744,2.928654458013857,0.10572324627710117,0.1,4.981054242148684,12.443787554700439,3.3492211901616065,2.8407566280863152,15.961920988594475,0.1,11.419064987562075,8.760905293901653,15.102194699434376,13.838929240972975,5.945780252287929,0.1,0.1,4.340875319865753,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\bba\c24\239\bbac2423-9607-e811-9415-f0921c16b9e5
1,24,-5.869350320962648,-5.869350320962648,0.1,3.7052530945430853,0.1,5.508193711120125,2.385122064554555,0.7990988900998239,0.1,0.1,16.731081181974663,2.4330268906348707,0.1,0.1,4.896904695271781,25.89611542415282,0.1,19.88165294464195,25.180029765321308,0.1,15.324401565024234,0.1,4.164999514742498,12.128385452569447,4.807708519225047,0.1,0.1,4.5088674657773655,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\d3a\c24\239\d3ac2423-9607-e811-9415-f0921c16b9e5
2,28,-5.865668480193635,-5.865668480193635,0.1,3.900887718412511,15.72803943544822,3.035186597628321,0.1,6.0537512094379204,1.1221932450052847,0.1,24.6179975417641,0.1,12.37101245174534,0.1,4.233298879819642,13.92558241434104,0.1,26.441380982059115,18.393559346688125,0.1,0.1,5.259721893028076,4.27195219161452,10.662708595221522,0.1,12.065835376668963,0.1,4.676804976337783,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\361\db9\479\361db947-9607-e811-9415-f0921c16b9e5
0,14,-5.865133753222534,-5.865133753222534,0.8853999211551735,0.1,0.1,6.1064916051503175,4.63112049467641,0.1,2.764414503040681,3.274967580702868,0.1,0.1,0.1,11.172835391468915,3.8080048812418754,1.5226479198090843,0.1,0.1,0.1,5.313438951783703,10.553617411660976,0.8743201000365284,6.853474062853272,6.450239814538037,11.69693798070936,0.1,0.5811125440605659,5.0356494928656845,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter0_20180201_212150\b74\f86\fd9\b74f86fd-9507-e811-9415-f0921c16b9e5
1,12,-5.859895614194206,-5.859895614194206,6.644383665292271,0.1,4.128052396669811,18.72456042218288,0.1,0.1,0.1,6.8774454080446645,35.18276894979228,0.1,15.568757410377302,2.494360831949708,4.754948691857882,12.708217406209377,0.1,20.51050499941745,0.1,12.813422591118073,0.1,1.6338634726823982,23.794272720407516,0.6013150740821512,2.1129411017280044,12.817113871413953,0.1,3.5183291111067883,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\c0a\c24\239\c0ac2423-9607-e811-9415-f0921c16b9e5
2,6,-5.84800358895071,-5.84800358895071,16.939472515302295,28.50419874214802,19.992931433057578,8.381174210873978,0.1,6.166205029985862,10.548694656763775,11.26685424851019,29.57238702009286,0.23455625379354203,12.247289827863877,10.536118087075787,4.611938108160482,8.666708268929597,10.864727961544801,13.136069091904599,22.29631956830449,13.220915012015766,8.060427884798486,0.1,0.1,0.1,7.846556921612091,7.827912774341306,1.3549745780384947,3.7899958868041685,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\2c1\db9\479\2c1db947-9607-e811-9415-f0921c16b9e5
2,13,-5.824521923293929,-5.824521923293929,0.1,5.9793529582071585,6.361833036042672,13.566055214343567,21.59943851509175,13.005430574514707,20.38370132506601,2.2490500479476383,19.706872219931544,0.1,14.271262067666267,0.1,3.0,0.1,0.1,20.08844673691908,10.061227154767725,5.152636539020346,15.712740560609655,11.224761233404129,3.299918675071395,0.5896935330262432,0.1,0.1,4.0871873299763,5.110038880050086,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\251\db9\479\251db947-9607-e811-9415-f0921c16b9e5
1,0,-5.805633923526861,-5.805633923526861,0.1,0.1,0.1,0.5876960136979338,0.1,0.1,0.1,0.1,27.930706746018853,0.1,6.442184543522785,0.1,5.3708367329926165,14.394696269656913,0.1,10.50599969403965,6.4171396687914966,0.1,2.3478720857199638,0.1,0.12100306484743467,0.1,0.1,0.8825007732099823,2.654264179998956,5.063444657242052,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\cba\c24\239\cbac2423-9607-e811-9415-f0921c16b9e5
0,0,-5.790544982828273,-5.790544982828273,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.0,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter0_20180201_212150\c54\f86\fd9\c54f86fd-9507-e811-9415-f0921c16b9e5
1,8,-5.784069189181378,-5.784069189181378,0.1,5.394662371606076,0.1,0.1,0.1,9.067354143960564,1.7684224275670546,0.1,28.625109148089514,13.140111667131743,18.41076593919644,14.46834956787488,4.913825354997707,19.59791561339965,0.1,11.71161996632079,11.024666671502693,0.1,0.8443720634204599,4.164451598101707,0.1,7.134958590496844,0.1,0.1,9.23571307204837,4.851614098786361,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\c3a\c24\239\c3ac2423-9607-e811-9415-f0921c16b9e5
2,10,-5.772751866377493,-5.772751866377493,0.1,14.291124347909278,4.906493036977984,0.1,24.019531199267902,0.1,14.104165844535284,0.44602136906988044,25.02444046436313,0.1,26.095902288224742,0.1,4.9931652660233645,6.448307733856386,0.1,12.783712860751782,10.114117956285831,9.451788640012944,2.857402801097738,0.31542015400576695,0.1,9.282329129906184,9.781651712967253,0.1,10.635679636277827,4.525460471229358,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\281\db9\479\281db947-9607-e811-9415-f0921c16b9e5
1,31,-5.764264846168133,-5.764264846168133,2.714673751039796,2.548630365520045,13.686975065046992,11.608876695123467,0.8502733868064576,5.519595835835996,12.22360442267256,0.1,5.160340450302186,0.1,10.942003049624331,12.043255203234295,5.532127780514281,7.268534092465321,0.1,17.568617492685753,15.491430827578574,0.1,0.1,0.1,12.14088109151788,0.1,0.1,1.1174798065168197,0.1,5.9719731517012224,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\cca\c24\239\ccac2423-9607-e811-9415-f0921c16b9e5
2,27,-5.747717146760483,-5.747717146760483,2.260900303082998,21.063929580052125,1.1328814308770863,7.114745008399027,8.622887459411082,0.1,0.1,5.205519443515694,20.97301598326436,0.1,20.009703589214613,0.1,4.213256094897793,0.1,0.1,25.058030389624747,7.847244843745918,0.1,11.238016544386605,1.5380930008804685,0.1,1.4977368776965918,11.803181140330448,15.274935703144262,2.74683217428004,5.1911968282583905,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\371\db9\479\371db947-9607-e811-9415-f0921c16b9e5
2,5,-5.736125019672753,-5.736125019672753,3.0109821467828075,11.15493725883982,5.091544509576881,0.1,10.64471586956579,6.090879789430063,28.952214608690774,4.693007919309894,40.0,13.982364701542235,30.736018189740797,0.1,4.931196634206451,14.970209460426696,1.17593496237911,3.7610655678288154,2.0762266692374376,2.1861268622780443,0.1,9.615513393971185,0.1,5.599773087288872,7.49525335829607,0.1,0.3603649683540837,3.0,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\2d1\db9\479\2d1db947-9607-e811-9415-f0921c16b9e5
2,22,-5.699565587318165,-5.699565587318165,0.1,12.945214704445453,0.1,0.1,11.897756581792077,0.1,15.087789560738392,0.1,40.0,0.1,16.947221400022297,0.1,3.0,0.1,0.1,16.05029575231496,4.592754182693017,4.9949799326647994,24.49437008284245,16.13439986343917,4.597323446993358,11.746920671238723,2.6823998076019877,0.1,3.691254877269105,5.3308385860405565,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\3c1\db9\479\3c1db947-9607-e811-9415-f0921c16b9e5
2,3,-5.6867493665374615,-5.6867493665374615,0.1,12.415213547415606,4.670203086835135,2.941365035853058,9.505836891128345,0.1,30.04464965011026,0.1,10.057472671564346,0.1,14.421312715573729,13.640074013504098,5.362016886975053,11.27272094399495,1.2813380565216665,27.403263960184276,7.562168789690914,10.74947664748091,10.623498769935875,12.208247087073905,0.1,0.1,0.1,0.1,15.215153201665615,3.8960153499144083,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter2_20180201_212413\2f1\db9\479\2f1db947-9607-e811-9415-f0921c16b9e5
1,9,-5.651855067088318,-5.651855067088318,5.9594620296928085,0.1,22.841649704809413,0.1,0.1,24.509563432357297,0.1,3.1169591049141334,15.73913407728127,0.1,11.408151106262784,7.93341760452649,3.9521871434238034,22.725386066264218,0.1,13.452365871638383,0.1,0.1,0.1,0.1,4.0805526290243,0.1,0.1,0.1,2.082082532924646,5.944776729796388,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\c2a\c24\239\c2ac2423-9607-e811-9415-f0921c16b9e5
1,20,-5.646789626177915,-5.646789626177915,0.1,17.469072112195533,0.4570234601507651,8.914019036629933,0.1,0.1,13.338871247510982,0.1,22.41071104266008,0.1,2.7950066810928957,3.60129887986786,5.574566673943019,29.271165413990012,2.625683386729819,13.22583056567118,0.8956998502003941,0.1,0.1,22.964041415762825,9.646276876509695,0.1,0.1,0.1,8.898592599764758,4.512448058794655,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\d7a\c24\239\d7ac2423-9607-e811-9415-f0921c16b9e5
1,15,-5.640062839439881,-5.640062839439881,15.329831251938927,0.1,1.650327923522786,3.4768273914445134,1.5020510600275765,16.639774182665047,9.108801397342024,0.1,27.925812524272477,8.955979501639938,1.8347974958914917,2.823173265214582,5.095227277686258,8.453117632262561,7.927311352871766,6.03040221403332,1.2067070229054808,16.496826353577568,3.9047175692921794,0.1,0.1,0.1,1.987933261400704,0.1,6.010668872896406,5.472136603077601,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\baa\c24\239\baac2423-9607-e811-9415-f0921c16b9e5
1,6,-5.626264632894903,-5.626264632894903,12.082979589287538,0.1,0.1,0.1,7.345071396537848,4.282128897907842,0.1,0.1,30.785917574937486,14.584854103256705,0.1,0.1,5.612157507944237,0.1,1.3177635827083207,30.826984123246582,0.1,0.1,1.4336000297388989,0.1,0.1,0.1,0.1,0.1,0.1,4.601832401043615,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\c5a\c24\239\c5ac2423-9607-e811-9415-f0921c16b9e5
1,25,-5.600579296818846,-5.600579296818846,2.8853893698236743,0.1,0.1,10.759688297217586,0.1,0.1,4.021700648181407,0.1,31.504085771668,0.1,7.891416186533256,0.1,5.738710938224234,0.1,0.1,20.98214533706322,11.299579096523841,8.92226684470839,5.369274183273605,0.1,6.741004144396884,0.1,5.033572824095838,12.130276559271527,3.2541728935810537,4.954397478083424,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\d2a\c24\239\d2ac2423-9607-e811-9415-f0921c16b9e5
0,24,-5.5990799935684565,-5.5990799935684565,0.1,7.120623900890663,0.1,0.14349045311433845,7.725017161276607,0.1,14.177964501696275,0.1,4.434032357803316,8.79247923078108,0.1,0.1,5.612413082840236,2.582463502425778,0.1,8.002601162309961,0.1,0.1,2.416483231650578,0.1,0.1,0.1,0.1,1.3419576370048216,0.1,6.513852128529904,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter0_20180201_212150\ce4\f86\fd9\ce4f86fd-9507-e811-9415-f0921c16b9e5
0,13,-5.589167642559102,-5.589167642559102,12.153297260255409,0.1,0.1,0.1,0.1,0.1,0.1,4.387431353237659,0.1,10.606122200792738,0.1,0.1,4.4909879550179745,3.569031915518569,7.316830177204054,11.599099126777089,1.0186889459270332,0.1,0.1,9.609039188992863,0.1,2.6974100851717218,19.56471118549832,4.69632304882887,0.1,5.762546353474795,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter0_20180201_212150\b84\f86\fd9\b84f86fd-9507-e811-9415-f0921c16b9e5
1,30,-5.584203624521357,-5.584203624521357,0.1,0.1,0.1055282067045692,0.1,0.1,0.1,5.7110809087542025,16.756483517431395,40.0,0.1,3.9129499500154084,1.5336465928080267,5.933714207491201,16.736968533574725,0.1,13.532997401355395,0.9473931990465349,0.1,11.780404827175536,0.1,11.507575955369663,0.1,12.470736241136322,0.1,26.731091940747,3.947403861643834,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\cda\c24\239\cdac2423-9607-e811-9415-f0921c16b9e5
1,27,-5.581552145099671,-5.581552145099671,0.1,0.1,7.9956453164771935,0.1,4.233946779485838,9.817646205871995,0.1,16.701391095420245,40.0,0.1,14.594984267752304,13.529445636705699,5.519986258945931,25.020157738350072,3.7092361377873964,23.524890141874142,0.1,0.1,7.390210894419322,1.6720216326530155,0.1,6.343662552688119,4.741215120172539,0.1,0.32950359127854023,4.297862857102424,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\d0a\c24\239\d0ac2423-9607-e811-9415-f0921c16b9e5
1,19,-5.574660524133071,-5.574660524133071,0.1,2.4727894685724223,3.2152678921065307,6.879686675323337,0.1,0.1,0.1,16.084117295236815,26.709125732144688,0.1,17.43578701269273,14.52844828582808,5.6229792946176795,4.6200958822751685,2.63547289259238,12.871510824411766,5.7198942658902965,7.786740431996659,14.376333755117207,0.1,0.1,0.1,0.1,4.042091242476657,16.524926731771007,5.437095068554447,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\b8a\c24\239\b8ac2423-9607-e811-9415-f0921c16b9e5
0,30,-5.570451335711192,-5.570451335711192,0.1,0.1,0.1,0.1,0.8820645204695157,13.216834904245934,11.50158068266227,10.055482308413957,0.1,10.031799432857953,9.206626760140901,0.1,5.984585911390165,0.1,15.700165018225773,0.1,0.1,0.1,5.1066607299216935,0.1,0.1,1.5042171290189563,0.1,4.2339970801079065,8.479815871535617,4.053195740411857,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter0_20180201_212150\c74\f86\fd9\c74f86fd-9507-e811-9415-f0921c16b9e5
0,18,-5.559253784449176,-5.559253784449176,0.1,0.1,2.6386472388578053,0.1,11.547440621951615,4.065590388318337,3.6168682140634973,0.1,0.1,11.26245659524086,0.1,0.1,6.094749876933122,2.9245906841701697,0.1,3.162842702031025,0.1,12.081541444341259,0.1,0.1,16.889810082059814,9.832572551005793,0.1,0.1,10.990512183690083,4.526393729686582,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter0_20180201_212150\b24\f86\fd9\b24f86fd-9507-e811-9415-f0921c16b9e5
1,1,-5.558812891272943,-5.558812891272943,4.380081221772665,2.1949299912281766,0.1,0.1,0.1,11.887080634080885,0.1,16.573121068419635,24.88498034131444,0.1,0.1,0.1,5.8540498966505226,12.068410762607082,0.2786732619102026,17.850403461689844,9.647093683006473,0.1,9.995075995142221,16.839719589575125,0.1,0.1,0.1,0.1,0.1,5.264974168670848,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\caa\c24\239\caac2423-9607-e811-9415-f0921c16b9e5
1,23,-5.558471328332541,-5.558471328332541,0.7991391802469412,7.974183774927635,9.408303251568958,0.1,0.3427003028872987,4.145066813986788,0.22191682373217164,0.1,27.830065921794056,0.1,7.170968885340503,16.179372550671285,4.6955152350042155,15.001292863784196,16.478803320193975,23.62658285054459,0.1,0.1,11.501621707143128,0.1,0.1,5.8127890543727245,14.404234695523119,0.1,0.1,5.769276887033593,\\internal.idm.ctr\IDM\Home\pselvaraj\output\MozambiqueEntoCalibTest1_iter1_20180201_212310\d4a\c24\239\d4ac2423-9607-e811-9415-f0921c16b9e5
